morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s042-a018-w011-02	w-s042-a018-w011	42:18:11:2	2	يَعْلَمُ	يَعْلَمُ	عَلِمَ	ع ل م	علم	V	STEM	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP	IMPF				3	M	plural	
m-w-s042-a018-w011-03	w-s042-a018-w011	42:18:11:3	3	ونَ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a018-w012-01	w-s042-a018-w012	42:18:12:1	1	أَنَّ	أَنَّ	أَنّ			ACC	STEM	STEM|POS:ACC|LEM:>an~|SP:<in~								ACC
m-w-s042-a018-w012-02	w-s042-a018-w012	42:18:12:2	2	هَا					PRON	SUFFIX	SUFFIX|PRON:3FS					3	F	singular	
m-w-s042-a018-w013-01	w-s042-a018-w013	42:18:13:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a018-w013-02	w-s042-a018-w013	42:18:13:2	2	حَقُّ	حَقُّ	حَقّ	ح ق ق	حقق	N	STEM	STEM|POS:N|LEM:Haq~|ROOT:Hqq|M|NOM								NOM
m-w-s042-a018-w014-01	w-s042-a018-w014	42:18:14:1	1	أَلَآ	أَلَآ	أَلَآ			INC	STEM	STEM|POS:INC|LEM:>alaA^								
m-w-s042-a018-w015-01	w-s042-a018-w015	42:18:15:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s042-a018-w016-01	w-s042-a018-w016	42:18:16:1	1	ٱلَّذِينَ	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP						M	plural	
m-w-s042-a018-w017-01	w-s042-a018-w017	42:18:17:1	1	يُمَارُ	يُمَارُ	تَمَارَ	م ر ي	مري	V	STEM	STEM|POS:V|IMPF|LEM:tamaAra|ROOT:mry|3MP	IMPF				3	M	plural	
m-w-s042-a018-w017-02	w-s042-a018-w017	42:18:17:2	2	ونَ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a018-w018-01	w-s042-a018-w018	42:18:18:1	1	فِى	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s042-a018-w019-01	w-s042-a018-w019	42:18:19:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s042-a018-w019-02	w-s042-a018-w019	42:18:19:2	2	سَّاعَةِ	سَّاعَةِ	سَاعَة	س و ع	سوع	N	STEM	STEM|POS:N|LEM:saAEap|ROOT:swE|F|GEN								GEN
m-w-s042-a018-w020-01	w-s042-a018-w020	42:18:20:1	1	لَ					EMPH	PREFIX	PREFIX|l:EMPH+								
m-w-s042-a018-w020-02	w-s042-a018-w020	42:18:20:2	2	فِى	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s042-a018-w021-01	w-s042-a018-w021	42:18:21:1	1	ضَلَٰلٍۭ	ضَلَٰلٍۭ	ضَلَٰل	ض ل ل	ضلل	N	STEM	STEM|POS:N|LEM:Dala`l|ROOT:Dll|M|INDEF|GEN								GEN
m-w-s042-a018-w022-01	w-s042-a018-w022	42:18:22:1	1	بَعِيدٍ	بَعِيدٍ	بَعِيد	ب ع د	بعد	ADJ	STEM	STEM|POS:ADJ|LEM:baEiyd|ROOT:bEd|MS|INDEF|GEN						M	singular	GEN
m-w-s042-a019-w001-01	w-s042-a019-w001	42:19:1:1	1	ٱللَّهُ	ٱللَّهُ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM								NOM
m-w-s042-a019-w002-01	w-s042-a019-w002	42:19:2:1	1	لَطِيفٌۢ	لَطِيفٌۢ	لَطِيف	ل ط ف	لطف	ADJ	STEM	STEM|POS:ADJ|LEM:laTiyf|ROOT:lTf|MS|INDEF|NOM						M	singular	NOM
m-w-s042-a019-w003-01	w-s042-a019-w003	42:19:3:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s042-a019-w003-02	w-s042-a019-w003	42:19:3:2	2	عِبَادِ	عِبَادِ	عَبْد	ع ب د	عبد	N	STEM	STEM|POS:N|LEM:Eabod|ROOT:Ebd|MP|GEN						M	plural	GEN
m-w-s042-a019-w003-03	w-s042-a019-w003	42:19:3:3	3	هِۦ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s042-a019-w004-01	w-s042-a019-w004	42:19:4:1	1	يَرْزُقُ	يَرْزُقُ	رَزَقَ	ر ز ق	رزق	V	STEM	STEM|POS:V|IMPF|LEM:razaqa|ROOT:rzq|3MS	IMPF				3	M	singular	
m-w-s042-a019-w005-01	w-s042-a019-w005	42:19:5:1	1	مَن	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man								
m-w-s042-a019-w006-01	w-s042-a019-w006	42:19:6:1	1	يَشَآءُ	يَشَآءُ	شَآءَ	ش ي ء	شيء	V	STEM	STEM|POS:V|IMPF|LEM:$aA^'a|ROOT:$yA|3MS	IMPF				3	M	singular	
m-w-s042-a019-w007-01	w-s042-a019-w007	42:19:7:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a019-w007-02	w-s042-a019-w007	42:19:7:2	2	هُوَ	هُوَ				PRON	STEM	STEM|POS:PRON|3MS					3	M	singular	
m-w-s042-a019-w008-01	w-s042-a019-w008	42:19:8:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a019-w008-02	w-s042-a019-w008	42:19:8:2	2	قَوِىُّ	قَوِىُّ	قَوِىّ	ق و ي	قوي	N	STEM	STEM|POS:N|LEM:qawiY~|ROOT:qwy|MS|NOM						M	singular	NOM
m-w-s042-a019-w009-01	w-s042-a019-w009	42:19:9:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a019-w009-02	w-s042-a019-w009	42:19:9:2	2	عَزِيزُ	عَزِيزُ	عَزِيز	ع ز ز	عزز	ADJ	STEM	STEM|POS:ADJ|LEM:Eaziyz|ROOT:Ezz|MS|NOM						M	singular	NOM
m-w-s042-a020-w001-01	w-s042-a020-w001	42:20:1:1	1	مَن	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man								
m-w-s042-a020-w002-01	w-s042-a020-w002	42:20:2:1	1	كَانَ	كَانَ	كَانَ	ك و ن	كون	V	STEM	STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS	PERF				3	M	singular	
m-w-s042-a020-w003-01	w-s042-a020-w003	42:20:3:1	1	يُرِيدُ	يُرِيدُ	أَرَادَ	ر و د	رود	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>araAda|ROOT:rwd|3MS	IMPF			IV	3	M	singular	
m-w-s042-a020-w004-01	w-s042-a020-w004	42:20:4:1	1	حَرْثَ	حَرْثَ	حَرْث	ح ر ث	حرث	N	STEM	STEM|POS:N|LEM:Harov|ROOT:Hrv|M|ACC								ACC
m-w-s042-a020-w005-01	w-s042-a020-w005	42:20:5:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a020-w005-02	w-s042-a020-w005	42:20:5:2	2	ءَاخِرَةِ	ءَاخِرَةِ	آخِر	ء خ ر	ءخر	N	STEM	STEM|POS:N|LEM:A^xir|ROOT:Axr|FS|GEN						F	singular	GEN
m-w-s042-a020-w006-01	w-s042-a020-w006	42:20:6:1	1	نَزِدْ	نَزِدْ	زَادَ	ز ي د	زيد	V	STEM	STEM|POS:V|IMPF|LEM:zaAda|ROOT:zyd|1P|MOOD:JUS	IMPF	JUS			1		plural	
m-w-s042-a020-w007-01	w-s042-a020-w007	42:20:7:1	1	لَ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a020-w007-02	w-s042-a020-w007	42:20:7:2	2	هُۥ	هُۥ				PRON	STEM	STEM|POS:PRON|3MS					3	M	singular	
m-w-s042-a020-w008-01	w-s042-a020-w008	42:20:8:1	1	فِى	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s042-a020-w009-01	w-s042-a020-w009	42:20:9:1	1	حَرْثِ	حَرْثِ	حَرْث	ح ر ث	حرث	N	STEM	STEM|POS:N|LEM:Harov|ROOT:Hrv|M|GEN								GEN
m-w-s042-a020-w009-02	w-s042-a020-w009	42:20:9:2	2	هِۦ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s042-a020-w010-01	w-s042-a020-w010	42:20:10:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a020-w010-02	w-s042-a020-w010	42:20:10:2	2	مَن	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man								
m-w-s042-a020-w011-01	w-s042-a020-w011	42:20:11:1	1	كَانَ	كَانَ	كَانَ	ك و ن	كون	V	STEM	STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS	PERF				3	M	singular	
m-w-s042-a020-w012-01	w-s042-a020-w012	42:20:12:1	1	يُرِيدُ	يُرِيدُ	أَرَادَ	ر و د	رود	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>araAda|ROOT:rwd|3MS	IMPF			IV	3	M	singular	
m-w-s042-a020-w013-01	w-s042-a020-w013	42:20:13:1	1	حَرْثَ	حَرْثَ	حَرْث	ح ر ث	حرث	N	STEM	STEM|POS:N|LEM:Harov|ROOT:Hrv|M|ACC								ACC
m-w-s042-a020-w014-01	w-s042-a020-w014	42:20:14:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s042-a020-w014-02	w-s042-a020-w014	42:20:14:2	2	دُّنْيَا	دُّنْيَا	دُّنْيَا	د ن و	دنو	ADJ	STEM	STEM|POS:ADJ|LEM:d~unoyaA|ROOT:dnw|FS|ACC						F	singular	ACC
m-w-s042-a020-w015-01	w-s042-a020-w015	42:20:15:1	1	نُؤْتِ	نُؤْتِ	آتَى	ء ت ي	ءتي	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:A^taY|ROOT:Aty|1P|MOOD:JUS	IMPF	JUS		IV	1		plural	
m-w-s042-a020-w015-02	w-s042-a020-w015	42:20:15:2	2	هِۦ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s042-a020-w016-01	w-s042-a020-w016	42:20:16:1	1	مِنْ	مِنْ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s042-a020-w016-02	w-s042-a020-w016	42:20:16:2	2	هَا					PRON	SUFFIX	SUFFIX|PRON:3FS					3	F	singular	
m-w-s042-a020-w017-01	w-s042-a020-w017	42:20:17:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a020-w017-02	w-s042-a020-w017	42:20:17:2	2	مَا	مَا	مَا			NEG	STEM	STEM|POS:NEG|LEM:maA								
m-w-s042-a020-w018-01	w-s042-a020-w018	42:20:18:1	1	لَ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a020-w018-02	w-s042-a020-w018	42:20:18:2	2	هُۥ	هُۥ				PRON	STEM	STEM|POS:PRON|3MS					3	M	singular	
m-w-s042-a020-w019-01	w-s042-a020-w019	42:20:19:1	1	فِى	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s042-a020-w020-01	w-s042-a020-w020	42:20:20:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a020-w020-02	w-s042-a020-w020	42:20:20:2	2	ءَاخِرَةِ	ءَاخِرَةِ	آخِر	ء خ ر	ءخر	N	STEM	STEM|POS:N|LEM:A^xir|ROOT:Axr|FS|GEN						F	singular	GEN
m-w-s042-a020-w021-01	w-s042-a020-w021	42:20:21:1	1	مِن	مِن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s042-a020-w022-01	w-s042-a020-w022	42:20:22:1	1	نَّصِيبٍ	نَّصِيبٍ	نَصِيب	ن ص ب	نصب	N	STEM	STEM|POS:N|LEM:naSiyb|ROOT:nSb|M|INDEF|GEN								GEN
m-w-s042-a021-w001-01	w-s042-a021-w001	42:21:1:1	1	أَمْ	أَمْ	أَم			CONJ	STEM	STEM|POS:CONJ|LEM:>am								
m-w-s042-a021-w002-01	w-s042-a021-w002	42:21:2:1	1	لَ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a021-w002-02	w-s042-a021-w002	42:21:2:2	2	هُمْ	هُمْ				PRON	STEM	STEM|POS:PRON|3MP					3	M	plural	
m-w-s042-a021-w003-01	w-s042-a021-w003	42:21:3:1	1	شُرَكَٰٓؤُا۟	شُرَكَٰٓؤُا۟	شَرِيك	ش ر ك	شرك	N	STEM	STEM|POS:N|LEM:$ariyk|ROOT:$rk|MP|NOM						M	plural	NOM
m-w-s042-a021-w004-01	w-s042-a021-w004	42:21:4:1	1	شَرَعُ	شَرَعُ	شَرَعَ	ش ر ع	شرع	V	STEM	STEM|POS:V|PERF|LEM:$araEa|ROOT:$rE|3MP	PERF				3	M	plural	
m-w-s042-a021-w004-02	w-s042-a021-w004	42:21:4:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a021-w005-01	w-s042-a021-w005	42:21:5:1	1	لَ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a021-w005-02	w-s042-a021-w005	42:21:5:2	2	هُم	هُم				PRON	STEM	STEM|POS:PRON|3MP					3	M	plural	
m-w-s042-a021-w006-01	w-s042-a021-w006	42:21:6:1	1	مِّنَ	مِّنَ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s042-a021-w007-01	w-s042-a021-w007	42:21:7:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s042-a021-w007-02	w-s042-a021-w007	42:21:7:2	2	دِّينِ	دِّينِ	دِين	د ي ن	دين	N	STEM	STEM|POS:N|LEM:diyn|ROOT:dyn|M|GEN								GEN
m-w-s042-a021-w008-01	w-s042-a021-w008	42:21:8:1	1	مَا	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s042-a021-w009-01	w-s042-a021-w009	42:21:9:1	1	لَمْ	لَمْ	لَم			NEG	STEM	STEM|POS:NEG|LEM:lam								
m-w-s042-a021-w010-01	w-s042-a021-w010	42:21:10:1	1	يَأْذَنۢ	يَأْذَنۢ	أَذِنَ	ء ذ ن	ءذن	V	STEM	STEM|POS:V|IMPF|LEM:>a*ina|ROOT:A*n|3MS|MOOD:JUS	IMPF	JUS			3	M	singular	
m-w-s042-a021-w011-01	w-s042-a021-w011	42:21:11:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s042-a021-w011-02	w-s042-a021-w011	42:21:11:2	2	هِ	هِ				PRON	STEM	STEM|POS:PRON|3MS					3	M	singular	
m-w-s042-a021-w012-01	w-s042-a021-w012	42:21:12:1	1	ٱللَّهُ	ٱللَّهُ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM								NOM
m-w-s042-a021-w013-01	w-s042-a021-w013	42:21:13:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a021-w013-02	w-s042-a021-w013	42:21:13:2	2	لَوْلَا	لَوْلَا	لَوْلَآ			COND	STEM	STEM|POS:COND|LEM:lawolaA^								
m-w-s042-a021-w014-01	w-s042-a021-w014	42:21:14:1	1	كَلِمَةُ	كَلِمَةُ	كَلِمَة	ك ل م	كلم	N	STEM	STEM|POS:N|LEM:kalimap|ROOT:klm|F|NOM								NOM
m-w-s042-a021-w015-01	w-s042-a021-w015	42:21:15:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a021-w015-02	w-s042-a021-w015	42:21:15:2	2	فَصْلِ	فَصْلِ	فَصْل	ف ص ل	فصل	N	STEM	STEM|POS:N|LEM:faSol|ROOT:fSl|M|GEN								GEN
m-w-s042-a021-w016-01	w-s042-a021-w016	42:21:16:1	1	لَ					EMPH	PREFIX	PREFIX|l:EMPH+								
m-w-s042-a021-w016-02	w-s042-a021-w016	42:21:16:2	2	قُضِىَ	قُضِىَ	قَضَىٰٓ	ق ض ي	قضي	V	STEM	STEM|POS:V|PERF|PASS|LEM:qaDaY`^|ROOT:qDy|3MS	PERF		PASS		3	M	singular	
m-w-s042-a021-w017-01	w-s042-a021-w017	42:21:17:1	1	بَيْنَ	بَيْنَ	بَيْن	ب ي ن	بين	LOC	STEM	STEM|POS:LOC|LEM:bayon|ROOT:byn|ACC								ACC
m-w-s042-a021-w017-02	w-s042-a021-w017	42:21:17:2	2	هُمْ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a021-w018-01	w-s042-a021-w018	42:21:18:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a021-w018-02	w-s042-a021-w018	42:21:18:2	2	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s042-a021-w019-01	w-s042-a021-w019	42:21:19:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s042-a021-w019-02	w-s042-a021-w019	42:21:19:2	2	ظَّٰلِمِينَ	ظَّٰلِمِينَ	ظَالِم	ظ ل م	ظلم	N	STEM	STEM|POS:N|ACT|PCPL|LEM:ZaAlim|ROOT:Zlm|MP|ACC			ACT			M	plural	ACC
m-w-s042-a021-w020-01	w-s042-a021-w020	42:21:20:1	1	لَ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a021-w020-02	w-s042-a021-w020	42:21:20:2	2	هُمْ	هُمْ				PRON	STEM	STEM|POS:PRON|3MP					3	M	plural	
m-w-s042-a021-w021-01	w-s042-a021-w021	42:21:21:1	1	عَذَابٌ	عَذَابٌ	عَذَاب	ع ذ ب	عذب	N	STEM	STEM|POS:N|LEM:Ea*aAb|ROOT:E*b|M|INDEF|NOM								NOM
m-w-s042-a021-w022-01	w-s042-a021-w022	42:21:22:1	1	أَلِيمٌ	أَلِيمٌ	أَلِيم	ء ل م	ءلم	ADJ	STEM	STEM|POS:ADJ|LEM:>aliym|ROOT:Alm|MS|INDEF|NOM						M	singular	NOM
m-w-s042-a022-w001-01	w-s042-a022-w001	42:22:1:1	1	تَرَى	تَرَى	رَءَا	ر ء ي	رءي	V	STEM	STEM|POS:V|IMPF|LEM:ra'aA|ROOT:rAy|2MS	IMPF				2	M	singular	
m-w-s042-a022-w002-01	w-s042-a022-w002	42:22:2:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s042-a022-w002-02	w-s042-a022-w002	42:22:2:2	2	ظَّٰلِمِينَ	ظَّٰلِمِينَ	ظَالِم	ظ ل م	ظلم	N	STEM	STEM|POS:N|ACT|PCPL|LEM:ZaAlim|ROOT:Zlm|MP|ACC			ACT			M	plural	ACC
m-w-s042-a022-w003-01	w-s042-a022-w003	42:22:3:1	1	مُشْفِقِينَ	مُشْفِقِينَ	مُشْفِقُون	ش ف ق	شفق	N	STEM	STEM|POS:N|ACT|PCPL|(IV)|LEM:mu$ofiquwn|ROOT:$fq|MP|ACC			ACT	IV		M	plural	ACC
m-w-s042-a022-w004-01	w-s042-a022-w004	42:22:4:1	1	مِ	مِ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s042-a022-w004-02	w-s042-a022-w004	42:22:4:2	2	مَّا	مَّا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s042-a022-w005-01	w-s042-a022-w005	42:22:5:1	1	كَسَبُ	كَسَبُ	كَسَبَ	ك س ب	كسب	V	STEM	STEM|POS:V|PERF|LEM:kasaba|ROOT:ksb|3MP	PERF				3	M	plural	
m-w-s042-a022-w005-02	w-s042-a022-w005	42:22:5:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a022-w006-01	w-s042-a022-w006	42:22:6:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a022-w006-02	w-s042-a022-w006	42:22:6:2	2	هُوَ	هُوَ				PRON	STEM	STEM|POS:PRON|3MS					3	M	singular	
m-w-s042-a022-w007-01	w-s042-a022-w007	42:22:7:1	1	وَاقِعٌۢ	وَاقِعٌۢ	وَاقِع	و ق ع	وقع	N	STEM	STEM|POS:N|ACT|PCPL|LEM:waAqiE|ROOT:wqE|M|INDEF|NOM			ACT					NOM
m-w-s042-a022-w008-01	w-s042-a022-w008	42:22:8:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s042-a022-w008-02	w-s042-a022-w008	42:22:8:2	2	هِمْ	هِمْ				PRON	STEM	STEM|POS:PRON|3MP					3	M	plural	
m-w-s042-a022-w009-01	w-s042-a022-w009	42:22:9:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a022-w009-02	w-s042-a022-w009	42:22:9:2	2	ٱلَّذِينَ	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP						M	plural	
m-w-s042-a022-w010-01	w-s042-a022-w010	42:22:10:1	1	ءَامَنُ	ءَامَنُ	ءَامَنَ	ء م ن	ءمن	V	STEM	STEM|POS:V|PERF|(IV)|LEM:'aAmana|ROOT:Amn|3MP	PERF			IV	3	M	plural	
m-w-s042-a022-w010-02	w-s042-a022-w010	42:22:10:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a022-w011-01	w-s042-a022-w011	42:22:11:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s042-a022-w011-02	w-s042-a022-w011	42:22:11:2	2	عَمِلُ	عَمِلُ	عَمِلَ	ع م ل	عمل	V	STEM	STEM|POS:V|PERF|LEM:Eamila|ROOT:Eml|3MP	PERF				3	M	plural	
m-w-s042-a022-w011-03	w-s042-a022-w011	42:22:11:3	3	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a022-w012-01	w-s042-a022-w012	42:22:12:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s042-a022-w012-02	w-s042-a022-w012	42:22:12:2	2	صَّٰلِحَٰتِ	صَّٰلِحَٰتِ	صَّٰلِحَٰت	ص ل ح	صلح	N	STEM	STEM|POS:N|ACT|PCPL|LEM:S~a`liHa`t|ROOT:SlH|FP|GEN			ACT			F	plural	GEN
m-w-s042-a022-w013-01	w-s042-a022-w013	42:22:13:1	1	فِى	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s042-a022-w014-01	w-s042-a022-w014	42:22:14:1	1	رَوْضَاتِ	رَوْضَاتِ	رَوْضَات	ر و ض	روض	N	STEM	STEM|POS:N|LEM:rawoDaAt|ROOT:rwD|FP|GEN						F	plural	GEN
m-w-s042-a022-w015-01	w-s042-a022-w015	42:22:15:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a022-w015-02	w-s042-a022-w015	42:22:15:2	2	جَنَّاتِ	جَنَّاتِ	جَنَّة	ج ن ن	جنن	N	STEM	STEM|POS:N|LEM:jan~ap|ROOT:jnn|FP|GEN						F	plural	GEN
m-w-s042-a022-w016-01	w-s042-a022-w016	42:22:16:1	1	لَ					P	PREFIX	PREFIX|l:P+								
m-w-s042-a022-w016-02	w-s042-a022-w016	42:22:16:2	2	هُم	هُم				PRON	STEM	STEM|POS:PRON|3MP					3	M	plural	
m-w-s042-a022-w017-01	w-s042-a022-w017	42:22:17:1	1	مَّا	مَّا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s042-a022-w018-01	w-s042-a022-w018	42:22:18:1	1	يَشَآءُ	يَشَآءُ	شَآءَ	ش ي ء	شيء	V	STEM	STEM|POS:V|IMPF|LEM:$aA^'a|ROOT:$yA|3MP	IMPF				3	M	plural	
m-w-s042-a022-w018-02	w-s042-a022-w018	42:22:18:2	2	ونَ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a022-w019-01	w-s042-a022-w019	42:22:19:1	1	عِندَ	عِندَ	عِند	ع ن د	عند	LOC	STEM	STEM|POS:LOC|LEM:Eind|ROOT:End|ACC								ACC
m-w-s042-a022-w020-01	w-s042-a022-w020	42:22:20:1	1	رَبِّ	رَبِّ	رَبّ	ر ب ب	ربب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN								GEN
m-w-s042-a022-w020-02	w-s042-a022-w020	42:22:20:2	2	هِمْ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a022-w021-01	w-s042-a022-w021	42:22:21:1	1	ذَٰلِكَ	ذَٰلِكَ	ذَٰلِك			DEM	STEM	STEM|POS:DEM|LEM:*a`lik|MS						M	singular	
m-w-s042-a022-w022-01	w-s042-a022-w022	42:22:22:1	1	هُوَ	هُوَ				PRON	STEM	STEM|POS:PRON|3MS					3	M	singular	
m-w-s042-a022-w023-01	w-s042-a022-w023	42:22:23:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a022-w023-02	w-s042-a022-w023	42:22:23:2	2	فَضْلُ	فَضْلُ	فَضْل	ف ض ل	فضل	N	STEM	STEM|POS:N|LEM:faDol|ROOT:fDl|M|NOM								NOM
m-w-s042-a022-w024-01	w-s042-a022-w024	42:22:24:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s042-a022-w024-02	w-s042-a022-w024	42:22:24:2	2	كَبِيرُ	كَبِيرُ	كَبِير	ك ب ر	كبر	ADJ	STEM	STEM|POS:ADJ|LEM:kabiyr|ROOT:kbr|MS|NOM						M	singular	NOM
m-w-s042-a023-w001-01	w-s042-a023-w001	42:23:1:1	1	ذَٰلِكَ	ذَٰلِكَ	ذَٰلِك			DEM	STEM	STEM|POS:DEM|LEM:*a`lik|MS						M	singular	
m-w-s042-a023-w002-01	w-s042-a023-w002	42:23:2:1	1	ٱلَّذِى	ٱلَّذِى	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MS						M	singular	
m-w-s042-a023-w003-01	w-s042-a023-w003	42:23:3:1	1	يُبَشِّرُ	يُبَشِّرُ	بُشِّرَ	ب ش ر	بشر	V	STEM	STEM|POS:V|IMPF|(II)|LEM:bu$~ira|ROOT:b$r|3MS	IMPF			II	3	M	singular	
m-w-s042-a023-w004-01	w-s042-a023-w004	42:23:4:1	1	ٱللَّهُ	ٱللَّهُ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM								NOM
m-w-s042-a023-w005-01	w-s042-a023-w005	42:23:5:1	1	عِبَادَ	عِبَادَ	عَبْد	ع ب د	عبد	N	STEM	STEM|POS:N|LEM:Eabod|ROOT:Ebd|MP|ACC						M	plural	ACC
m-w-s042-a023-w005-02	w-s042-a023-w005	42:23:5:2	2	هُ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s042-a023-w006-01	w-s042-a023-w006	42:23:6:1	1	ٱلَّذِينَ	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP						M	plural	
m-w-s042-a023-w007-01	w-s042-a023-w007	42:23:7:1	1	ءَامَنُ	ءَامَنُ	ءَامَنَ	ء م ن	ءمن	V	STEM	STEM|POS:V|PERF|(IV)|LEM:'aAmana|ROOT:Amn|3MP	PERF			IV	3	M	plural	
m-w-s042-a023-w007-02	w-s042-a023-w007	42:23:7:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s042-a023-w008-01	w-s042-a023-w008	42:23:8:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
