unit_id	source_pass	source_rtype	source_local_id	sura	ayah	type	anchor_wid	anchor_unit_id	part	agreement	referent_status	frame_raw	frame_unit_id	candidate_refs_raw	candidate_ref_unit_ids	status	confidence	evidence	translation_instruction	reason
ae:v3:s006:110:pass2:impl:i3	pass2	IMPL	i3	6	110	implicit_subject	14	q:6:110:14	subject_agreement	1cp	morphologically_present_unresolved	v3	ae:v3:s006:110:pass1:frame:v3			surface_form	high	morphology;agreement	target_language_may_require_resolution	نَذَرُهُمْ carries 1cp verbal agreement; the speaking subject is morphologically present but has no explicit same-clause noun.
ae:v3:s006:110:pass2:impl:i4	pass2	IMPL	i4	6	110	implicit_subject	17	q:6:110:17	subject_agreement	3mp	morphologically_present_unresolved	v4	ae:v3:s006:110:pass1:frame:v4			surface_form	high	morphology;agreement	target_language_may_require_resolution	يَعْمَهُونَ carries 3mp agreement with no explicit Pass 1 subject on this frame; the plural subject is supplied by discourse/morphology.
ae:v3:s006:111:pass2:impl:i1	pass2	IMPL	i1	6	111	implicit_subject	4	q:6:111:4	subject_agreement	1cp	morphologically_present_unresolved	v1	ae:v3:s006:111:pass1:frame:v1			surface_form	high	morphology;agreement	target_language_may_require_resolution	نَزَّلْنَا carries 1cp verbal agreement; the speaking subject is morphologically present but has no explicit same-clause noun.
ae:v3:s006:111:pass2:impl:i2	pass2	IMPL	i2	6	111	implicit_subject	11	q:6:111:11	subject_agreement	1cp	morphologically_present_unresolved	v3	ae:v3:s006:111:pass1:frame:v3			surface_form	high	morphology;agreement	target_language_may_require_resolution	حَشَرْنَا carries 1cp verbal agreement; the speaking subject is morphologically present but has no explicit same-clause noun.
ae:v3:s006:111:pass2:impl:i3	pass2	IMPL	i3	6	111	implicit_subject	17	q:6:111:17	subject_agreement	3mp	morphologically_present_unresolved	v4	ae:v3:s006:111:pass1:frame:v4			surface_form	high	morphology;agreement	target_language_may_require_resolution	كَانُوا carries 3mp agreement with no explicit Pass 1 subject on this frame; the plural subject is supplied by discourse/morphology.
ae:v3:s006:111:pass2:impl:i4	pass2	IMPL	i4	6	111	implicit_subject	27	q:6:111:27	subject_agreement	3mp	morphologically_present_unresolved	v7	ae:v3:s006:111:pass1:frame:v7			surface_form	high	morphology;agreement	target_language_may_require_resolution	يَجْهَلُونَ carries 3mp agreement with no explicit Pass 1 subject on this frame; the plural subject is supplied by discourse/morphology.
ae:v3:s006:112:pass2:impl:i1	pass2	IMPL	i1	6	112	implicit_subject	4	q:6:112:4	subject_agreement	1cp	morphologically_present_unresolved	v1	ae:v3:s006:112:pass1:frame:v1			surface_form	high	morphology;agreement	target_language_may_require_resolution	جَعَلْنَا carries 1cp verbal agreement; the speaking subject is morphologically present but has no explicit same-clause noun.
ae:v3:s006:112:pass2:impl:i2	pass2	IMPL	i2	6	112	implicit_subject	25	q:6:112:25	subject_agreement	3mp	morphologically_present_unresolved	v4	ae:v3:s006:112:pass1:frame:v4			surface_form	high	morphology;agreement	target_language_may_require_resolution	فَعَلُوهُ carries 3mp agreement with no explicit Pass 1 subject on this frame; the plural subject is supplied by discourse/morphology.
ae:v3:s006:112:pass2:impl:i3	pass2	IMPL	i3	6	112	implicit_subject	27	q:6:112:27	subject_agreement	2mp	morphologically_present_unresolved	v5	ae:v3:s006:112:pass1:frame:v5			surface_form	high	morphology;agreement	target_language_may_require_resolution	ذَرْهُمْ carries 2mp agreement; the addressee is encoded by verbal morphology rather than an explicit same-clause noun.
ae:v3:s006:112:pass2:impl:i4	pass2	IMPL	i4	6	112	implicit_subject	30	q:6:112:30	subject_agreement	3mp	morphologically_present_unresolved	v6	ae:v3:s006:112:pass1:frame:v6			surface_form	high	morphology;agreement	target_language_may_require_resolution	يَفْتَرُونَ carries 3mp agreement with no explicit Pass 1 subject on this frame; the plural subject is supplied by discourse/morphology.
ae:v3:s006:113:pass2:impl:i1	pass2	IMPL	i1	6	113	implicit_subject	8	q:6:113:8	subject_agreement	unspecified	morphologically_present_unresolved	v2	ae:v3:s006:113:pass1:frame:v2			surface_form	medium	morphology;agreement	target_language_may_require_resolution	يُؤْمِنُونَ has no explicit Pass 1 subject/agent on this required frame; the argument is morphologically present but unresolved.
ae:v3:s006:113:pass2:impl:i2	pass2	IMPL	i2	6	113	implicit_subject	13	q:6:113:13	subject_agreement	unspecified	morphologically_present_unresolved	v3	ae:v3:s006:113:pass1:frame:v3			surface_form	medium	morphology;agreement	target_language_may_require_resolution	يَرْضَوْهُ has no explicit Pass 1 subject/agent on this required frame; the argument is morphologically present but unresolved.
ae:v3:s006:113:pass2:impl:i3	pass2	IMPL	i3	6	113	implicit_subject	16	q:6:113:16	subject_agreement	unspecified	morphologically_present_unresolved	v4	ae:v3:s006:113:pass1:frame:v4			surface_form	medium	morphology;agreement	target_language_may_require_resolution	يَقْتَرِفُوا has no explicit Pass 1 subject/agent on this required frame; the argument is morphologically present but unresolved.
ae:v3:s006:114:pass2:impl:i1	pass2	IMPL	i1	6	114	implicit_subject	4	q:6:114:4	subject_agreement	1cs	morphologically_present_unresolved	v1	ae:v3:s006:114:pass1:frame:v1			surface_form	high	morphology;agreement	target_language_may_require_resolution	أَبْتَغِى carries 1cs verbal agreement; the speaking subject is morphologically present but has no explicit same-clause noun.
ae:v3:s006:114:pass2:impl:i2	pass2	IMPL	i2	6	114	implicit_subject	9	q:6:114:9	subject_agreement	3ms	morphologically_present_unresolved	v2	ae:v3:s006:114:pass1:frame:v2			surface_form	high	morphology;agreement	target_language_may_require_resolution	أَنزَلَ carries 3ms agreement with no Pass 1 explicit subject on this frame, so the subject remains morphologically encoded.
ae:v3:s006:114:pass2:impl:i3	pass2	IMPL	i3	6	114	implicit_subject	15	q:6:114:15	subject_agreement	1cp	morphologically_present_unresolved	v3	ae:v3:s006:114:pass1:frame:v3			surface_form	high	morphology;agreement	target_language_may_require_resolution	ءَاتَيْنَٰهُمُ carries 1cp verbal agreement; the speaking subject is morphologically present but has no explicit same-clause noun.
ae:v3:s006:114:pass2:impl:i4	pass2	IMPL	i4	6	114	implicit_subject	17	q:6:114:17	subject_agreement	3mp	morphologically_present_unresolved	v4	ae:v3:s006:114:pass1:frame:v4			surface_form	high	morphology;agreement	target_language_may_require_resolution	يَعْلَمُونَ carries 3mp agreement with no explicit Pass 1 subject on this frame; the plural subject is supplied by discourse/morphology.
ae:v3:s006:114:pass2:impl:i5	pass2	IMPL	i5	6	114	implicit_subject	26	q:6:114:26	subject_agreement	2ms	morphologically_present_unresolved	v5	ae:v3:s006:114:pass1:frame:v5			surface_form	high	morphology;agreement	target_language_may_require_resolution	تَكُونَنَّ carries 2ms agreement; the addressee is encoded by verbal morphology rather than an explicit same-clause noun.
ae:v3:s006:116:pass2:impl:i1	pass2	IMPL	i1	6	116	implicit_subject	3	q:6:116:3	subject_agreement	2ms	morphologically_present_unresolved	v1	ae:v3:s006:116:pass1:frame:v1			surface_form	high	morphology;agreement	target_language_may_require_resolution	تُطِعْ carries 2ms agreement; the addressee is encoded by verbal morphology rather than an explicit same-clause noun.
ae:v3:s006:116:pass2:impl:i2	pass2	IMPL	i2	6	116	implicit_subject	8	q:6:116:8	subject_agreement	2mp	morphologically_present_unresolved	v2	ae:v3:s006:116:pass1:frame:v2			surface_form	high	morphology;agreement	target_language_may_require_resolution	يُضِلُّوكَ carries 2mp agreement; the addressee is encoded by verbal morphology rather than an explicit same-clause noun.
ae:v3:s006:116:pass2:impl:i3	pass2	IMPL	i3	6	116	implicit_subject	13	q:6:116:13	subject_agreement	3mp	morphologically_present_unresolved	v3	ae:v3:s006:116:pass1:frame:v3			surface_form	high	morphology;agreement	target_language_may_require_resolution	يَتَّبِعُونَ carries 3mp agreement with no explicit Pass 1 subject on this frame; the plural subject is supplied by discourse/morphology.
ae:v3:s006:116:pass2:impl:i4	pass2	IMPL	i4	6	116	implicit_subject	20	q:6:116:20	subject_agreement	3mp	morphologically_present_unresolved	v4	ae:v3:s006:116:pass1:frame:v4			surface_form	high	morphology;agreement	target_language_may_require_resolution	يَخْرُصُونَ carries 3mp agreement with no explicit Pass 1 subject on this frame; the plural subject is supplied by discourse/morphology.
ae:v3:s006:117:pass2:impl:i1	pass2	IMPL	i1	6	117	implicit_subject	6	q:6:117:6	subject_agreement	3ms	morphologically_present_unresolved	v1	ae:v3:s006:117:pass1:frame:v1			surface_form	high	morphology;agreement	target_language_may_require_resolution	يَضِلُّ carries 3ms agreement with no Pass 1 explicit subject on this frame, so the subject remains morphologically encoded.
ae:v3:s006:118:pass2:impl:i1	pass2	IMPL	i1	6	118	implicit_subject	2	q:6:118:2	subject_agreement	2mp	morphologically_present_unresolved	v1	ae:v3:s006:118:pass1:frame:v1			surface_form	high	morphology;agreement	target_language_may_require_resolution	كُلُوا۟ carries 2mp agreement; the addressee is encoded by verbal morphology rather than an explicit same-clause noun.
ae:v3:s006:118:pass2:impl:i2	pass2	IMPL	i2	6	118	implicit_agent	4	q:6:118:4	subject_agreement	3ms	morphologically_present_unresolved	v2	ae:v3:s006:118:pass1:frame:v2			surface_form	high	morphology	avoid_adding_explanatory_noun	ذُكِرَ is passive in Pass 1 (none_passive); the agent is grammatically unexpressed and not supplied by local syntax.
ae:v3:s006:118:pass2:impl:i3	pass2	IMPL	i3	6	118	implicit_subject	9	q:6:118:9	subject_agreement	2mp	morphologically_present_unresolved	v3	ae:v3:s006:118:pass1:frame:v3			surface_form	high	morphology;agreement	target_language_may_require_resolution	كُنتُم carries 2mp agreement; the addressee is encoded by verbal morphology rather than an explicit same-clause noun.
ae:v3:s006:119:pass2:impl:i1	pass2	IMPL	i1	6	119	implicit_subject	5	q:6:119:5	subject_agreement	unspecified	morphologically_present_unresolved	v1	ae:v3:s006:119:pass1:frame:v1			surface_form	medium	morphology;agreement	target_language_may_require_resolution	تَأْكُلُوا۟ has no explicit Pass 1 subject/agent on this required frame; the argument is morphologically present but unresolved.
ae:v3:s006:119:pass2:impl:i2	pass2	IMPL	i2	6	119	implicit_agent	7	q:6:119:7	subject_agreement	unspecified	morphologically_present_unresolved	v2	ae:v3:s006:119:pass1:frame:v2			surface_form	medium	morphology	avoid_adding_explanatory_noun	ذُكِرَ is passive in Pass 1 (none_passive); the agent is grammatically unexpressed and not supplied by local syntax.
ae:v3:s006:119:pass2:impl:i3	pass2	IMPL	i3	6	119	implicit_subject	13	q:6:119:13	subject_agreement	unspecified	morphologically_present_unresolved	v3	ae:v3:s006:119:pass1:frame:v3			surface_form	medium	morphology;agreement	target_language_may_require_resolution	فَصَّلَ has no explicit Pass 1 subject/agent on this required frame; the argument is morphologically present but unresolved.
ae:v3:s006:119:pass2:impl:i4	pass2	IMPL	i4	6	119	implicit_subject	16	q:6:119:16	subject_agreement	unspecified	morphologically_present_unresolved	v4	ae:v3:s006:119:pass1:frame:v4			surface_form	medium	morphology;agreement	target_language_may_require_resolution	حَرَّمَ has no explicit Pass 1 subject/agent on this required frame; the argument is morphologically present but unresolved.
ae:v3:s006:119:pass2:impl:i5	pass2	IMPL	i5	6	119	implicit_agent	20	q:6:119:20	subject_agreement	unspecified	morphologically_present_unresolved	v5	ae:v3:s006:119:pass1:frame:v5			surface_form	medium	morphology	avoid_adding_explanatory_noun	ٱضْطُرِرْتُمْ is passive in Pass 1 (none_passive); the agent is grammatically unexpressed and not supplied by local syntax.
ae:v3:s006:119:pass2:impl:i6	pass2	IMPL	i6	6	119	implicit_subject	26	q:6:119:26	subject_agreement	unspecified	morphologically_present_unresolved	v6	ae:v3:s006:119:pass1:frame:v6			surface_form	medium	morphology;agreement	target_language_may_require_resolution	يُضِلُّونَ has no explicit Pass 1 subject/agent on this required frame; the argument is morphologically present but unresolved.
ae:v3:s006:120:pass2:impl:i1	pass2	IMPL	i1	6	120	implicit_subject	2	q:6:120:2	subject_agreement	unspecified	morphologically_present_unresolved	v1	ae:v3:s006:120:pass1:frame:v1			surface_form	medium	morphology;agreement	target_language_may_require_resolution	ذَرُوا has no explicit Pass 1 subject/agent on this required frame; the argument is morphologically present but unresolved.
ae:v3:s006:120:pass2:impl:i2	pass2	IMPL	i2	6	120	implicit_subject	9	q:6:120:9	subject_agreement	unspecified	morphologically_present_unresolved	v2	ae:v3:s006:120:pass1:frame:v2			surface_form	medium	morphology;agreement	target_language_may_require_resolution	يَكْسِبُونَ has no explicit Pass 1 subject/agent on this required frame; the argument is morphologically present but unresolved.
ae:v3:s006:120:pass2:impl:i3	pass2	IMPL	i3	6	120	implicit_agent	11	q:6:120:11	subject_agreement	unspecified	morphologically_present_unresolved	v3	ae:v3:s006:120:pass1:frame:v3			surface_form	medium	morphology	avoid_adding_explanatory_noun	سَيُجْزَوْنَ is passive in Pass 1 (none_passive); the agent is grammatically unexpressed and not supplied by local syntax.
ae:v3:s006:120:pass2:impl:i4	pass2	IMPL	i4	6	120	implicit_subject	14	q:6:120:14	subject_agreement	unspecified	morphologically_present_unresolved	v4	ae:v3:s006:120:pass1:frame:v4			surface_form	medium	morphology;agreement	target_language_may_require_resolution	كَانُوا has no explicit Pass 1 subject/agent on this required frame; the argument is morphologically present but unresolved.
ae:v3:s006:120:pass2:impl:i5	pass2	IMPL	i5	6	120	implicit_subject	15	q:6:120:15	subject_agreement	unspecified	morphologically_present_unresolved	v5	ae:v3:s006:120:pass1:frame:v5			surface_form	medium	morphology;agreement	target_language_may_require_resolution	يَقْتَرِفُونَ has no explicit Pass 1 subject/agent on this required frame; the argument is morphologically present but unresolved.
ae:v3:s006:121:pass2:impl:i1	pass2	IMPL	i1	6	121	implicit_subject	3	q:6:121:3	subject_agreement	2mp	morphologically_present_unresolved	v1	ae:v3:s006:121:pass1:frame:v1			surface_form	high	morphology;agreement	target_language_may_require_resolution	تَأْكُلُوا۟ carries 2mp agreement; the addressee is encoded by verbal morphology rather than an explicit same-clause noun.
ae:v3:s006:121:pass2:impl:i2	pass2	IMPL	i2	6	121	implicit_agent	6	q:6:121:6	subject_agreement	3ms	morphologically_present_unresolved	v2	ae:v3:s006:121:pass1:frame:v2			surface_form	high	morphology	avoid_adding_explanatory_noun	يُذْكَرِ is passive in Pass 1 (none_passive); the agent is grammatically unexpressed and not supplied by local syntax.
ae:v3:s006:121:pass2:impl:i3	pass2	IMPL	i3	6	121	implicit_subject	18	q:6:121:18	subject_agreement	3mp	morphologically_present_unresolved	v3	ae:v3:s006:121:pass1:frame:v3			surface_form	high	morphology;agreement	target_language_may_require_resolution	يُوحُونَ carries 3mp agreement with no explicit Pass 1 subject on this frame; the plural subject is supplied by discourse/morphology.
