unit_id	row_kind	source_pass	source_rtype	source_local_id	sura	ayah	xref_unit_id	candidate_unit_id	ref_type	wid	word_unit_id	part	antecedent_type	antecedent_sura	antecedent_ayah	antecedent_wid	antecedent_word_unit_id	antecedent_start_wid	antecedent_end_wid	antecedent_clause_raw	antecedent_clause_unit_id	antecedent_text	confidence	status	evidence	translation_instruction	reason	basis	result
ae:v3:s012:052:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	12	52	ae:v3:s012:052:pass2:xref:r2	ae:v3:s012:052:pass2:cand:r2.c1					word	12	51	19	q:12:51:19					امرأة_العزيز	medium	strongly_licensed	speech_role;discourse_continuity			The nearest active first-person speech frame is ٱمْرَأَتُ ٱلْعَزِيزِ in the preceding ayah.	
ae:v3:s012:052:pass2:cand:r3.c1	cand	pass2	CAND	r3.c1	12	52	ae:v3:s012:052:pass2:xref:r3	ae:v3:s012:052:pass2:cand:r3.c1					word	12	51	6	q:12:51:6					يوسف	medium	ambiguous	agreement;discourse_accessibility			The suffix can grammatically resume يُوسُفَ, the central masculine participant of the preceding admission.	
ae:v3:s012:052:pass2:cand:r3.c2	cand	pass2	CAND	r3.c2	12	52	ae:v3:s012:052:pass2:xref:r3	ae:v3:s012:052:pass2:cand:r3.c2					word	12	51	20	q:12:51:20					العزيز	medium	ambiguous	agreement;discourse_accessibility			The suffix can also grammatically resume ٱلْعَزِيزِ as an accessible masculine singular participant in the same speech context.	
ae:v3:s012:053:pass2:xref:r1	xref	pass2	XREF	r1	12	53	ae:v3:s012:053:pass2:xref:r1		relative_reference	12	q:12:53:12												medium	strongly_licensed	relative_syntax;exception_particle	target_language_may_require_resolution	مَا is the relative excepted item inside إِلَّا مَا رَحِمَ رَبِّي.		
ae:v3:s012:053:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	12	53	ae:v3:s012:053:pass2:xref:r1	ae:v3:s012:053:pass2:cand:r1.c1					word	12	53	6	q:12:53:6					النفس	medium	strongly_licensed	relative_syntax;exception_particle			The exception follows the statement about ٱلنَّفْسَ and the relative مَا supplies the excepted object of رَحِمَ.	
ae:v3:s012:054:pass2:xref:r1	xref	pass2	XREF	r1	12	54	ae:v3:s012:054:pass2:xref:r1		pronoun_antecedent	5	q:12:54:5	pronoun_suffix											high	strongly_licensed	agreement;discourse_continuity	target_language_may_require_resolution	The suffix in بِهِ refers to the masculine singular person whom the king orders to be brought.		
ae:v3:s012:054:pass2:xref:r2	xref	pass2	XREF	r2	12	54	ae:v3:s012:054:pass2:xref:r2		pronoun_antecedent	6	q:12:54:6	object_suffix											high	strongly_licensed	agreement;discourse_continuity	target_language_may_require_resolution	The object suffix in أَسْتَخْلِصْهُ resumes the same masculine singular person as بِهِ.		
ae:v3:s012:054:pass2:xref:r3	xref	pass2	XREF	r3	12	54	ae:v3:s012:054:pass2:xref:r3		pronoun_antecedent	11	q:12:54:11	object_suffix											high	strongly_licensed	agreement;discourse_continuity	target_language_may_require_resolution	The object suffix in كَلَّمَهُ continues the summoned masculine singular participant.		
ae:v3:s012:054:pass2:xref:r4	xref	pass2	XREF	r4	12	54	ae:v3:s012:054:pass2:xref:r4		pronoun_antecedent	13	q:12:54:13	pronoun_suffix											high	strongly_licensed	speech_role;quotation	target_language_may_require_resolution	The second masculine singular suffix in إِنَّكَ marks the addressee of the king's quoted statement.		
ae:v3:s012:054:pass2:xref:src1	xref	pass2	XREF	src1	12	54	ae:v3:s012:054:pass2:xref:src1		discourse_reference	1	q:12:54:1												high	strongly_licensed	textual_repetition	preserve_compression_if_target_language_allows	Refrain wa-qala al-maliku repeats the royal speech-introduction formula; anchor at 12:43.		
ae:v3:s012:054:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	12	54	ae:v3:s012:054:pass2:xref:r1	ae:v3:s012:054:pass2:cand:r1.c1					word	12	51	6	q:12:51:6					يوسف	high	strongly_licensed	agreement;discourse_continuity			The continuing masculine singular participant in the summons sequence is يُوسُفَ.	
ae:v3:s012:054:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	12	54	ae:v3:s012:054:pass2:xref:r2	ae:v3:s012:054:pass2:cand:r2.c1					word	12	51	6	q:12:51:6					يوسف	high	strongly_licensed	agreement;discourse_continuity			Masculine singular agreement and parallel continuation with بِهِ identify the referent as يُوسُفَ.	
ae:v3:s012:054:pass2:cand:r3.c1	cand	pass2	CAND	r3.c1	12	54	ae:v3:s012:054:pass2:xref:r3	ae:v3:s012:054:pass2:cand:r3.c1					word	12	51	6	q:12:51:6					يوسف	high	strongly_licensed	agreement;discourse_continuity			The masculine singular object of كَلَّمَهُ is the same person just summoned with بِهِ.	
ae:v3:s012:054:pass2:cand:r4.c1	cand	pass2	CAND	r4.c1	12	54	ae:v3:s012:054:pass2:xref:r4	ae:v3:s012:054:pass2:cand:r4.c1					word	12	51	6	q:12:51:6					يوسف	high	strongly_licensed	speech_role;quotation			The addressee is the summoned masculine singular participant, identified in the discourse as يُوسُفَ.	
ae:v3:s012:054:pass2:cand:src1.c1	cand	pass2	CAND	src1.c1	12	54	ae:v3:s012:054:pass2:xref:src1	ae:v3:s012:054:pass2:cand:src1.c1					span	12	43			1	3				high	strongly_licensed	textual_repetition			Identical narrative formula wa-qala al-maliku, first instance in the surah.	
ae:v3:s012:055:pass2:xref:r1	xref	pass2	XREF	r1	12	55	ae:v3:s012:055:pass2:xref:r1		pronoun_antecedent	2	q:12:55:2	object_suffix											high	strongly_licensed	speech_role;quotation	target_language_may_require_resolution	The first-person object suffix in ٱجْعَلْنِي identifies the speaker of the request.		
ae:v3:s012:055:pass2:xref:r2	xref	pass2	XREF	r2	12	55	ae:v3:s012:055:pass2:xref:r2		pronoun_antecedent	6	q:12:55:6	pronoun_suffix											high	strongly_licensed	speech_role;quotation	target_language_may_require_resolution	The first-person suffix in إِنِّي continues the speaker of ٱجْعَلْنِي.		
ae:v3:s012:055:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	12	55	ae:v3:s012:055:pass2:xref:r1	ae:v3:s012:055:pass2:cand:r1.c1					word	12	51	6	q:12:51:6					يوسف	high	strongly_licensed	speech_role;quotation			The quoted request follows the king's address to يُوسُفَ, making Joseph the first-person speaker.	
ae:v3:s012:055:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	12	55	ae:v3:s012:055:pass2:xref:r2	ae:v3:s012:055:pass2:cand:r2.c1					word	12	51	6	q:12:51:6					يوسف	high	strongly_licensed	speech_role;quotation			The first-person justification remains within Joseph's quoted request.	
ae:v3:s012:056:pass2:xref:r1	xref	pass2	XREF	r1	12	56	ae:v3:s012:056:pass2:xref:r1		demonstrative_reference	3	q:12:56:3												medium	strongly_licensed	deixis;discourse_proximity	preserve_compression_if_target_language_allows	ذَٰلِكَ in وَكَذَٰلِكَ points to the immediately preceding establishment sequence as a manner reference.		
ae:v3:s012:056:pass2:xref:r2	xref	pass2	XREF	r2	12	56	ae:v3:s012:056:pass2:xref:r2		relative_reference	16	q:12:56:16												high	surface_form	relative_syntax	target_language_may_require_resolution	مَن is an indefinite relative object within نُصِيبُ ... مَن نَشَاءُ.		
ae:v3:s012:056:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	12	56	ae:v3:s012:056:pass2:xref:r1	ae:v3:s012:056:pass2:cand:r1.c1					proposition	12	55					c2	ae:v3:s012:055:pass1:clause:c2	requested_office	medium	strongly_licensed	deixis;discourse_proximity			The comparative demonstrative can summarize the preceding request to be placed over the storehouses.	
ae:v3:s012:056:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	12	56	ae:v3:s012:056:pass2:xref:r2	ae:v3:s012:056:pass2:cand:r2.c1					discourse_entity									whoever_is_selected	high	surface_form	relative_syntax			The relative مَن introduces a general human object without a prior named antecedent.	
ae:v3:s012:057:pass2:xref:r1	xref	pass2	XREF	r1	12	57	ae:v3:s012:057:pass2:xref:r1		relative_reference	7	q:12:57:7												high	surface_form	relative_syntax	target_language_may_require_resolution	ٱلَّذِينَ introduces the plural human beneficiaries specified by the following relative predicates.		
ae:v3:s012:057:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	12	57	ae:v3:s012:057:pass2:xref:r1	ae:v3:s012:057:pass2:cand:r1.c1					discourse_entity									those_who_believed	high	surface_form	relative_syntax			The definite relative pronoun creates its own plural human discourse group through ءَامَنُوا and يَتَّقُونَ.	
ae:v3:s012:058:pass2:xref:r1	xref	pass2	XREF	r1	12	58	ae:v3:s012:058:pass2:xref:r1		pronoun_antecedent	7	q:12:58:7	pronoun_suffix											high	strongly_licensed	agreement;discourse_proximity	target_language_may_require_resolution	The masculine singular suffix in عَلَيْهِ refers to يوسف, named in the construct إِخْوَةُ يُوسُفَ.		
ae:v3:s012:058:pass2:xref:r2	xref	pass2	XREF	r2	12	58	ae:v3:s012:058:pass2:xref:r2		pronoun_antecedent	9	q:12:58:9	object_suffix											high	strongly_licensed	agreement;discourse_proximity	target_language_may_require_resolution	The plural suffix in عَرَفَهُمْ resumes إِخْوَةُ يُوسُفَ as the recognized group.		
ae:v3:s012:058:pass2:xref:r3	xref	pass2	XREF	r3	12	58	ae:v3:s012:058:pass2:xref:r3		pronoun_antecedent	11	q:12:58:11												high	strongly_licensed	agreement;discourse_proximity	target_language_may_require_resolution	هُمْ is an overt plural pronoun resuming the brothers in the circumstantial clause.		
ae:v3:s012:058:pass2:xref:r4	xref	pass2	XREF	r4	12	58	ae:v3:s012:058:pass2:xref:r4		pronoun_antecedent	12	q:12:58:12	pronoun_suffix											high	strongly_licensed	agreement;discourse_proximity	target_language_may_require_resolution	The suffix in لَهُ refers to يوسف as the one not recognized by the brothers.		
ae:v3:s012:058:pass2:xref:sr1	xref	pass2	XREF	sr1	12	58	ae:v3:s012:058:pass2:xref:sr1		discourse_reference	3	q:12:58:3												high	strongly_licensed	agreement;discourse_accessibility	target_language_may_require_resolution	إِخْوَةُ يُوسُفَ resumes the brothers participant chain introduced before the Egypt and prison pericopes.		
ae:v3:s012:058:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	12	58	ae:v3:s012:058:pass2:xref:r1	ae:v3:s012:058:pass2:cand:r1.c1					word	12	58	4	q:12:58:4					يوسف	high	strongly_licensed	agreement;discourse_proximity			The suffix is masculine singular and the immediate discourse anchor is يُوسُفَ.	
ae:v3:s012:058:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	12	58	ae:v3:s012:058:pass2:xref:r2	ae:v3:s012:058:pass2:cand:r2.c1					word	12	58	3	q:12:58:3					إخوة_يوسف	high	strongly_licensed	agreement;discourse_proximity			The masculine plural suffix matches the brothers introduced as the subject of جَاءَ.	
ae:v3:s012:058:pass2:cand:r3.c1	cand	pass2	CAND	r3.c1	12	58	ae:v3:s012:058:pass2:xref:r3	ae:v3:s012:058:pass2:cand:r3.c1					word	12	58	3	q:12:58:3					إخوة_يوسف	high	strongly_licensed	agreement;discourse_proximity			The pronoun is masculine plural and follows the sequenced actions of إِخْوَةُ يُوسُفَ.	
ae:v3:s012:058:pass2:cand:r4.c1	cand	pass2	CAND	r4.c1	12	58	ae:v3:s012:058:pass2:xref:r4	ae:v3:s012:058:pass2:cand:r4.c1					word	12	58	4	q:12:58:4					يوسف	high	strongly_licensed	agreement;discourse_proximity			The masculine singular suffix contrasts with هُمْ and matches the named يوسف.	
ae:v3:s012:058:pass2:cand:sr1.c1	cand	pass2	CAND	sr1.c1	12	58	ae:v3:s012:058:pass2:xref:sr1	ae:v3:s012:058:pass2:cand:sr1.c1					word	12	5	8	q:12:5:8						high	strongly_licensed	agreement;discourse_accessibility			The masculine plural construct brothers of Yusuf is the same sibling group first made discourse-active as إِخْوَتِكَ in the warning scene.	
ae:v3:s012:059:pass2:xref:r1	xref	pass2	XREF	r1	12	59	ae:v3:s012:059:pass2:xref:r1		pronoun_antecedent	3	q:12:59:3	object_suffix											high	strongly_licensed	agreement;discourse_continuity	target_language_may_require_resolution	The plural suffix in جَهَّزَهُمْ resumes يوسف's brothers from the preceding ayah.		
ae:v3:s012:059:pass2:xref:r2	xref	pass2	XREF	r2	12	59	ae:v3:s012:059:pass2:xref:r2		pronoun_antecedent	5	q:12:59:5	possessive_suffix											high	strongly_licensed	agreement;discourse_continuity	target_language_may_require_resolution	The possessive suffix in جَهَازِهِمْ refers to the same brothers whose goods were prepared.		
ae:v3:s012:059:pass2:xref:r3	xref	pass2	XREF	r3	12	59	ae:v3:s012:059:pass2:xref:r3		pronoun_antecedent	7	q:12:59:7	object_suffix											high	strongly_licensed	speech_role;quotation	target_language_may_require_resolution	The first-person suffix in ٱئْتُونِي marks the speaker of the instruction.		
ae:v3:s012:059:pass2:xref:r4	xref	pass2	XREF	r4	12	59	ae:v3:s012:059:pass2:xref:r4		pronoun_antecedent	10	q:12:59:10	pronoun_suffix											high	strongly_licensed	speech_role;quotation	target_language_may_require_resolution	The suffix in لَكُمْ marks the plural addressees of يوسف's command.		
ae:v3:s012:059:pass2:xref:r5	xref	pass2	XREF	r5	12	59	ae:v3:s012:059:pass2:xref:r5		pronoun_antecedent	12	q:12:59:12	possessive_suffix											high	strongly_licensed	speech_role;quotation	target_language_may_require_resolution	The suffix in أَبِيكُمْ refers to the same plural addressees as لَكُمْ.		
ae:v3:s012:059:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	12	59	ae:v3:s012:059:pass2:xref:r1	ae:v3:s012:059:pass2:cand:r1.c1					word	12	58	3	q:12:58:3					إخوة_يوسف	high	strongly_licensed	agreement;discourse_continuity			The masculine plural suffix matches the group إِخْوَةُ يُوسُفَ who entered in the prior ayah.	
ae:v3:s012:059:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	12	59	ae:v3:s012:059:pass2:xref:r2	ae:v3:s012:059:pass2:cand:r2.c1					word	12	58	3	q:12:58:3					إخوة_يوسف	high	strongly_licensed	agreement;discourse_continuity			The plural possessive suffix agrees with the brothers resumed by جَهَّزَهُمْ.	
ae:v3:s012:059:pass2:cand:r3.c1	cand	pass2	CAND	r3.c1	12	59	ae:v3:s012:059:pass2:xref:r3	ae:v3:s012:059:pass2:cand:r3.c1					word	12	58	4	q:12:58:4					يوسف	high	strongly_licensed	speech_role;quotation			The speaker is the masculine singular subject who equipped the brothers, identified by continuity as يوسف.	
ae:v3:s012:059:pass2:cand:r4.c1	cand	pass2	CAND	r4.c1	12	59	ae:v3:s012:059:pass2:xref:r4	ae:v3:s012:059:pass2:cand:r4.c1					word	12	58	3	q:12:58:3					إخوة_يوسف	high	strongly_licensed	speech_role;quotation			The second plural addressees are the brothers being instructed to bring another brother.	
ae:v3:s012:059:pass2:cand:r5.c1	cand	pass2	CAND	r5.c1	12	59	ae:v3:s012:059:pass2:xref:r5	ae:v3:s012:059:pass2:cand:r5.c1					word	12	58	3	q:12:58:3					إخوة_يوسف	high	strongly_licensed	speech_role;quotation			The second plural possessive suffix agrees with the addressed brothers.	
ae:v3:s012:060:pass2:xref:r1	xref	pass2	XREF	r1	12	60	ae:v3:s012:060:pass2:xref:r1		pronoun_antecedent	5	q:12:60:5	pronoun_suffix											high	strongly_licensed	agreement;discourse_proximity	target_language_may_require_resolution	The suffix in بِهِ refers to the brother just requested with بِأَخٍ in the preceding ayah.		
ae:v3:s012:060:pass2:xref:r2	xref	pass2	XREF	r2	12	60	ae:v3:s012:060:pass2:xref:r2		pronoun_antecedent	9	q:12:60:9	pronoun_suffix											high	strongly_licensed	speech_role;quotation	target_language_may_require_resolution	The suffix in لَكُمْ marks the same plural addressees warned in the condition.		
ae:v3:s012:060:pass2:xref:r3	xref	pass2	XREF	r3	12	60	ae:v3:s012:060:pass2:xref:r3		pronoun_antecedent	13	q:12:60:13	object_suffix											high	strongly_licensed	speech_role;quotation	target_language_may_require_resolution	The object suffix in تَقْرَبُونِ marks the first-person speaker as the one they must not approach.		
ae:v3:s012:060:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	12	60	ae:v3:s012:060:pass2:xref:r1	ae:v3:s012:060:pass2:cand:r1.c1					word	12	59	9	q:12:59:9					أخ	high	strongly_licensed	agreement;discourse_proximity			The masculine singular suffix matches the immediately preceding requested أَخٍ.	
ae:v3:s012:060:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	12	60	ae:v3:s012:060:pass2:xref:r2	ae:v3:s012:060:pass2:cand:r2.c1					word	12	58	3	q:12:58:3					إخوة_يوسف	high	strongly_licensed	speech_role;quotation			The second plural addressees remain the brothers addressed in the prior instruction.	
ae:v3:s012:060:pass2:cand:r3.c1	cand	pass2	CAND	r3.c1	12	60	ae:v3:s012:060:pass2:xref:r3	ae:v3:s012:060:pass2:cand:r3.c1					word	12	58	4	q:12:58:4					يوسف	high	strongly_licensed	speech_role;quotation			The speaker of the warning is the same host identified by discourse continuity as يوسف.	
ae:v3:s012:061:pass2:xref:r1	xref	pass2	XREF	r1	12	61	ae:v3:s012:061:pass2:xref:r1		pronoun_antecedent	3	q:12:61:3	pronoun_suffix											high	strongly_licensed	agreement;discourse_proximity	target_language_may_require_resolution	The masculine singular suffix in عَنْهُ resumes the brother requested in the preceding exchange.		
ae:v3:s012:061:pass2:xref:r2	xref	pass2	XREF	r2	12	61	ae:v3:s012:061:pass2:xref:r2		pronoun_antecedent	4	q:12:61:4	possessive_suffix											high	strongly_licensed	agreement;local_syntax	target_language_may_require_resolution	The suffix on أَبَاهُ marks the father of the same requested brother.		
ae:v3:s012:061:pass2:xref:r3	xref	pass2	XREF	r3	12	61	ae:v3:s012:061:pass2:xref:r3		pronoun_antecedent	6	q:12:61:6	pronoun_suffix											high	strongly_licensed	speech_role;discourse_proximity	target_language_may_require_resolution	The first plural suffix in إِنَّا refers to the speaking group.		
ae:v3:s012:061:pass2:cand:r1.c1	cand	pass2	CAND	r1.c1	12	61	ae:v3:s012:061:pass2:xref:r1	ae:v3:s012:061:pass2:cand:r1.c1					word	12	59	9	q:12:59:9						high	strongly_licensed	agreement;discourse_proximity			أَخٍ in 12:59 is the accessible masculine singular referent being negotiated.	
ae:v3:s012:061:pass2:cand:r2.c1	cand	pass2	CAND	r2.c1	12	61	ae:v3:s012:061:pass2:xref:r2	ae:v3:s012:061:pass2:cand:r2.c1					word	12	59	9	q:12:59:9						high	strongly_licensed	agreement;discourse_proximity			The genitive possessor suffix is masculine singular and matches the brother mentioned as أَخٍ.	
