unit_id	sura	ayah	wid	word_unit_id	surface	stem	root_norm	form_tag	grammar	has_idafa_dependent	has_idafa_head	has_adjective	has_prep_complement	dependent_attachment_ids	head_attachment_ids	modifier_attachment_ids	prep_attachment_ids	attachment_count	high_count	low_count
ae:v3:s002:165:noun:33	2	165	33	q:2:165:33	جَمِيعَاً	جميع	ج م ع	NOUN_ABSTRACT	noun/adjective, accusative (ḥāl — circumstantial modifier of al-quwwa); emphasizes totality	0	0	0	0	ae:v3:s002:165:pass1:attach:a21				1	1	0
ae:v3:s002:165:noun:36	2	165	36	q:2:165:36	اللَّهَ	له	أ ل ه	NOUN_PROP	proper noun, accusative (subject of anna, governed into accusative by the particle); fifth divine name occurrence	0	0	0	0	ae:v3:s002:165:pass1:attach:a23	ae:v3:s002:165:pass1:attach:a24			2	2	0
ae:v3:s002:165:noun:37	2	165	37	q:2:165:37	شَدِيدُ	شديد	ش د د	ADJ_QUALIT	qualitative adjective, nominative (predicate of anna-clause); in construct with al-ʿadhābi; second sh-d-d instance	0	1	0	0	ae:v3:s002:165:pass1:attach:a24	ae:v3:s002:165:pass1:attach:a25			2	2	0
ae:v3:s002:165:noun:38	2	165	38	q:2:165:38	الْعَذَابِ	عذاب	ع ذ ب	GERUND	verbal noun (maṣdar), genitive (second term of iḍāfa with shadīdu); second ʿ-dh-b instance	1	0	0	0	ae:v3:s002:165:pass1:attach:a25				1	1	0
ae:v3:s002:166:noun:10	2	166	10	q:2:166:10	الْعَذَابَ	عذاب	ع ذ ب	GERUND	verbal noun (maṣdar/gerund), accusative, definite with al-, object of raʾawū	0	0	0	0	ae:v3:s002:166:pass1:attach:a7				1	1	0
ae:v3:s002:166:noun:15	2	166	15	q:2:166:15	الْأَسْبَابُ	أسباب	س ب ب	NOUN_ABSTRACT	noun, nominative, definite with al-, broken plural of sabab, subject of taqaṭṭaʿat	0	0	0	0	ae:v3:s002:166:pass1:attach:a10				1	1	0
ae:v3:s002:167:noun:8	2	167	8	q:2:167:8	كَرَّةً	كر	ك ر ر	GERUND_INSTANT	noun of instance (maṣdar marrī / GERUND_INSTANT), accusative as khabar of anna or predicate complement; from k-r-r = to repeat, return	0	0	0	0	ae:v3:s002:167:pass1:attach:a4	ae:v3:s002:167:pass1:attach:a5;ae:v3:s002:167:pass1:attach:a6			3	3	0
ae:v3:s002:167:noun:19	2	167	19	q:2:167:19	اللَّهُ	له	أ ل ه	NOUN_PROP	proper noun, nominative as agent/subject of yurī; definite with al- prefix	0	0	0	0	ae:v3:s002:167:pass1:attach:a12				1	1	0
ae:v3:s002:167:noun:20	2	167	20	q:2:167:20	أَعْمَالَهُمْ	أعمال	ع م ل	NOUN_ABSTRACT	"noun, plural (broken plural of ʿamal), accusative as second object of yurī; possessive pronoun -hum = ""their"""	0	0	0	0	ae:v3:s002:167:pass1:attach:a13	ae:v3:s002:167:pass1:attach:a14			2	2	0
ae:v3:s002:167:noun:21	2	167	21	q:2:167:21	حَسَرَاتٍ	حسر	ح س ر	NOUN_ABSTRACT	noun, plural (sound feminine plural of ḥasra), genitive (or accusative indefinite — tanwīn); circumstantial state (ḥāl) of aʿmāl	0	0	0	0	ae:v3:s002:167:pass1:attach:a14	ae:v3:s002:167:pass1:attach:a15			2	2	0
ae:v3:s002:167:noun:27	2	167	27	q:2:167:27	بِخَارِجِينَ	خارج	خ ر ج	NOUN_ACTIVE_PART	active participle (NOUN_ACTIVE_PART), masculine plural, genitive after bi-; from kh-r-j = to go out, exit, emerge	0	0	0	1	ae:v3:s002:167:pass1:attach:a16;ae:v3:s002:167:pass1:attach:a17	ae:v3:s002:167:pass1:attach:a18		ae:v3:s002:167:pass1:attach:a17	3	3	0
ae:v3:s002:167:noun:29	2	167	29	q:2:167:29	النَّارِ	نار	ن و ر	NOUN_CONCRETE	noun, definite (al-), genitive after min; from n-w-r = light, fire, radiance	0	0	0	1	ae:v3:s002:167:pass1:attach:a18			ae:v3:s002:167:pass1:attach:a18	1	1	0
ae:v3:s002:168:noun:3	2	168	3	q:2:168:3	النَّاسُ	ناس	أ ن س	NOUN_CONCRETE	definite noun, nominative (appositive to ayyuhā), concrete	0	0	0	0	ae:v3:s002:168:pass1:attach:a2				1	1	0
ae:v3:s002:168:noun:7	2	168	7	q:2:168:7	الْأَرْضِ	أرض	أ ر ض	NOUN_CONCRETE	definite noun, genitive (governed by fī), concrete	0	0	0	1	ae:v3:s002:168:pass1:attach:a4			ae:v3:s002:168:pass1:attach:a4	1	1	0
ae:v3:s002:168:noun:8	2	168	8	q:2:168:8	حَلَالَاً	حلال	ح ل ل	GERUND	indefinite accusative (ḥāl or mafʿūl bihi), gerund/verbal noun	0	0	1	0	ae:v3:s002:168:pass1:attach:a5	ae:v3:s002:168:pass1:attach:a6	ae:v3:s002:168:pass1:attach:a6		2	2	0
ae:v3:s002:168:noun:9	2	168	9	q:2:168:9	طَيِّبَاً	طيب	ط ي ب	ADJ_QUALIT	indefinite accusative (adjective modifying ḥalālan or second ḥāl), qualitative adjective	0	0	0	0	ae:v3:s002:168:pass1:attach:a6				1	1	0
ae:v3:s002:168:noun:13	2	168	13	q:2:168:13	خُطُوَاتِ	خطو	خ ط و	GERUND_INSTANT	indefinite noun, genitive (muḍāf in iḍāfa), instantaneous gerund (plural)	0	1	0	0	ae:v3:s002:168:pass1:attach:a8	ae:v3:s002:168:pass1:attach:a9			2	2	0
ae:v3:s002:168:noun:14	2	168	14	q:2:168:14	الشَّيْطَانِ	شيطان	ش ط ن	NOUN_CONCRETE	definite noun, genitive (muḍāf ilayhi), concrete	1	0	0	0	ae:v3:s002:168:pass1:attach:a9				1	1	0
ae:v3:s002:168:noun:17	2	168	17	q:2:168:17	عَدُوٌّ	عدو	ع د و	NOUN_CONCRETE	indefinite noun, nominative (predicate of inna), concrete	0	0	1	0	ae:v3:s002:168:pass1:attach:a12	ae:v3:s002:168:pass1:attach:a11;ae:v3:s002:168:pass1:attach:a13	ae:v3:s002:168:pass1:attach:a13		3	3	0
ae:v3:s002:168:noun:18	2	168	18	q:2:168:18	مُبِينٌ	مبين	ب ي ن	NOUN_ACTIVE_PART	indefinite noun, nominative (adjective to ʿaduwwun), active participle Form IV	0	0	0	0	ae:v3:s002:168:pass1:attach:a13				1	1	0
ae:v3:s002:169:noun:4	2	169	4	q:2:169:4	بِالسُّوءِ	سوء	س و أ	GERUND	definite noun (maṣdar/verbal noun), genitive case governed by bi-	0	0	0	1	ae:v3:s002:169:pass1:attach:a2	ae:v3:s002:169:pass1:attach:a3		ae:v3:s002:169:pass1:attach:a2	2	2	0
ae:v3:s002:169:noun:6	2	169	6	q:2:169:6	وَالْفَحْشَاءِ	فحشاء	ف ح ش	NOUN_ABSTRACT	definite noun (abstract), genitive case governed by bi- (via coordination)	0	0	0	0	ae:v3:s002:169:pass1:attach:a3				1	1	0
ae:v3:s002:169:noun:11	2	169	11	q:2:169:11	اللَّهِ	له	أ ل ه	NOUN_PROP	proper noun, genitive case governed by ʿalā	0	0	0	1	ae:v3:s002:169:pass1:attach:a5			ae:v3:s002:169:pass1:attach:a5	1	1	0
ae:v3:s002:170:noun:9	2	170	9	q:2:170:9	اللَّهُ	له	أ ل ه	NOUN_PROP	proper noun, nominative, agent of anzala	0	0	0	0	ae:v3:s002:170:pass1:attach:a6				1	1	0
ae:v3:s002:170:noun:16	2	170	16	q:2:170:16	آبَاءَنَا	آباء	أ ب و	NOUN_CONCRETE	noun, accusative (object of alfaynā), with 1st person plural possessive	0	0	0	0	ae:v3:s002:170:pass1:attach:a10				1	1	0
ae:v3:s002:170:noun:17	2	170	17	q:2:170:17	أَوَلَوْ	أول	أ و ل	NOUN_CONCRETE	interrogative hamza + conjunction wa + conditional law	0	0	0	0					0	0	0
ae:v3:s002:170:noun:19	2	170	19	q:2:170:19	آبَاؤُهُمْ	آباؤ	أ ب و	NOUN_CONCRETE	noun, nominative (subject of kāna), with 3rd person masculine plural possessive	0	0	0	0	ae:v3:s002:170:pass1:attach:a11				1	1	0
ae:v3:s002:170:noun:22	2	170	22	q:2:170:22	شَيْئَاً	شيئ	ش ي ء	NOUN_ABSTRACT	noun, indefinite accusative, object of yaʿqilūna	0	0	0	0	ae:v3:s002:170:pass1:attach:a13				1	1	0
ae:v3:s002:171:noun:2	2	171	2	q:2:171:2	وَمَثَلُ	مثل	م ث ل	NOUN_ABSTRACT	nominative indefinite noun, subject of nominal sentence; first term of mathal...ka-mathal frame	0	1	0	0		ae:v3:s002:171:pass1:attach:a1;ae:v3:s002:171:pass1:attach:a3;ae:v3:s002:171:pass1:attach:a4			3	3	0
ae:v3:s002:171:noun:6	2	171	6	q:2:171:6	كَمَثَلِ	مثل	م ث ل	NOUN_ABSTRACT	genitive noun governed by ka-; second term of the mathal...ka-mathal proportional frame	0	1	0	1	ae:v3:s002:171:pass1:attach:a3;ae:v3:s002:171:pass1:attach:a4	ae:v3:s002:171:pass1:attach:a5		ae:v3:s002:171:pass1:attach:a3	3	3	0
ae:v3:s002:171:noun:14	2	171	14	q:2:171:14	دُعَاءً	دعاء	د ع و	GERUND	accusative indefinite noun (verbal noun/gerund), object of yasmaʿu via exception; the first of a paired duo specifying what CAN be heard	0	0	0	0	ae:v3:s002:171:pass1:attach:a9	ae:v3:s002:171:pass1:attach:a11			2	2	0
ae:v3:s002:171:noun:16	2	171	16	q:2:171:16	وَنِدَاءً	نداء	ن د ي	NOUN_ABSTRACT	accusative indefinite noun (abstract noun), second member of the paired exception objects; coordinate with duʿāʾ	0	0	0	0	ae:v3:s002:171:pass1:attach:a10;ae:v3:s002:171:pass1:attach:a11				2	2	0
ae:v3:s002:171:noun:17	2	171	17	q:2:171:17	صُمٌّ	صم	ص م م	ADJ_QUALIT	nominative indefinite adjective (qualitative), predicate in an asyndetic nominal clause; first of the sensory-deprivation triad	0	0	0	0		ae:v3:s002:171:pass1:attach:a12;ae:v3:s002:171:pass1:attach:a13			2	2	0
ae:v3:s002:171:noun:18	2	171	18	q:2:171:18	بُكْمٌ	بكم	ب ك م	ADJ_QUALIT	nominative indefinite adjective (qualitative), second member of the sensory-deprivation triad	0	0	0	0	ae:v3:s002:171:pass1:attach:a12				1	1	0
ae:v3:s002:171:noun:19	2	171	19	q:2:171:19	عُمْيٌ	عمي	ع م ي	ADJ_QUALIT	nominative indefinite adjective (qualitative), third member of the sensory-deprivation triad; completes the sensory shutdown	0	0	0	0	ae:v3:s002:171:pass1:attach:a13				1	1	0
ae:v3:s002:172:noun:7	2	172	7	q:2:172:7	طَيِّبَاتِ	طيب	ط ي ب	NOUN_ABSTRACT	noun, feminine plural, genitive (majrūr by min), indefinite construct state	0	1	0	1	ae:v3:s002:172:pass1:attach:a4	ae:v3:s002:172:pass1:attach:a5		ae:v3:s002:172:pass1:attach:a4	2	2	0
ae:v3:s002:172:noun:13	2	172	13	q:2:172:13	لِلَّهِ	له	أ ل ه	NOUN_PROP	proper noun, genitive (majrūr by li), definite	0	0	0	1	ae:v3:s002:172:pass1:attach:a9			ae:v3:s002:172:pass1:attach:a9	1	1	0
ae:v3:s002:173:noun:4	2	173	4	q:2:173:4	الْمَيْتَةَ	ميت	م و ت	NOUN_CONCRETE	noun, definite with al-, accusative (object of ḥarrama), feminine pattern of mayyit	0	0	0	0	ae:v3:s002:173:pass1:attach:a2	ae:v3:s002:173:pass1:attach:a4;ae:v3:s002:173:pass1:attach:a6;ae:v3:s002:173:pass1:attach:a9			4	4	0
ae:v3:s002:173:noun:6	2	173	6	q:2:173:6	وَالدَّمَ	دم	د م و	NOUN_CONCRETE	noun, definite with al-, accusative (coordinated object), masculine	0	0	0	0	ae:v3:s002:173:pass1:attach:a3;ae:v3:s002:173:pass1:attach:a4				2	2	0
ae:v3:s002:173:noun:8	2	173	8	q:2:173:8	وَلَحْمَ	لحم	ل ح م	NOUN_CONCRETE	noun, accusative (coordinated object), indefinite in construct (iḍāfa) with al-khinzīr	0	1	0	0	ae:v3:s002:173:pass1:attach:a5;ae:v3:s002:173:pass1:attach:a6	ae:v3:s002:173:pass1:attach:a7			3	3	0
ae:v3:s002:173:noun:9	2	173	9	q:2:173:9	الْخِنْزِيرِ	خنزير	خ ن ز ر	NOUN_CONCRETE	noun, definite with al-, genitive (muḍāf ilayhi in iḍāfa with laḥm), quadriliteral root	1	0	0	0	ae:v3:s002:173:pass1:attach:a7				1	1	0
ae:v3:s002:173:noun:12	2	173	12	q:2:173:12	أُهِلَّ	أهل	أ ه ل	NOUN_CONCRETE	passive perfect verb (PV_PASS), Form IV (ufʿilla), 3rd person masculine singular	0	0	0	0		ae:v3:s002:173:pass1:attach:a10;ae:v3:s002:173:pass1:attach:a11			2	2	0
ae:v3:s002:173:noun:15	2	173	15	q:2:173:15	لِغَيْرِ	غير	غ ي ر	NOUN_ABSTRACT	noun, genitive (governed by li-), muḍāf to Allāh	0	1	0	1	ae:v3:s002:173:pass1:attach:a11	ae:v3:s002:173:pass1:attach:a12		ae:v3:s002:173:pass1:attach:a11	2	2	0
ae:v3:s002:173:noun:16	2	173	16	q:2:173:16	اللَّهِ	له	أ ل ه	NOUN_PROP	proper noun, genitive (muḍāf ilayhi of ghayr)	1	0	0	0	ae:v3:s002:173:pass1:attach:a12				1	1	0
ae:v3:s002:173:noun:20	2	173	20	q:2:173:20	غَيْرَ	غير	غ ي ر	NOUN_ABSTRACT	noun, accusative (ḥāl / circumstantial accusative modifying the subject of iḍṭurra)	0	1	0	0	ae:v3:s002:173:pass1:attach:a14	ae:v3:s002:173:pass1:attach:a15			2	2	0
ae:v3:s002:173:noun:21	2	173	21	q:2:173:21	بَاغٍ	باغ	ب غ ي	NOUN_ACTIVE_PART	active participle (noun of agent), genitive (governed by ghayr in iḍāfa), indefinite, masculine singular, tanwīn	1	0	0	0	ae:v3:s002:173:pass1:attach:a15	ae:v3:s002:173:pass1:attach:a16			2	2	0
ae:v3:s002:173:noun:24	2	173	24	q:2:173:24	عَادٍ	عاد	ع و د	NOUN_ACTIVE_PART	active participle (noun of agent), genitive (coordinated with bāghin), indefinite, masculine singular, tanwīn	0	0	0	0	ae:v3:s002:173:pass1:attach:a16				1	1	0
ae:v3:s002:173:noun:27	2	173	27	q:2:173:27	إِثْمَ	إثم	أ ث م	GERUND	verbal noun (gerund/maṣdar), accusative (ism of lā nafiya li-l-jins), indefinite	0	0	0	0	ae:v3:s002:173:pass1:attach:a17	ae:v3:s002:173:pass1:attach:a18			2	2	0
ae:v3:s002:173:noun:30	2	173	30	q:2:173:30	اللَّهَ	له	أ ل ه	NOUN_PROP	proper noun, accusative (ism of inna)	0	0	0	0	ae:v3:s002:173:pass1:attach:a19				1	1	0
ae:v3:s002:173:noun:31	2	173	31	q:2:173:31	غَفُورٌ	غفور	غ ف ر	ADJ_INTENS	intensive adjective (ṣīghat mubālagha, faʿūl pattern), nominative (khabar of inna), indefinite	0	0	0	0	ae:v3:s002:173:pass1:attach:a20	ae:v3:s002:173:pass1:attach:a22			2	2	0
ae:v3:s002:173:noun:32	2	173	32	q:2:173:32	رَحِيمٌ	رحيم	ر ح م	ADJ_INTENS	intensive adjective (faʿīl pattern), nominative (second khabar of inna), indefinite	0	0	0	0	ae:v3:s002:173:pass1:attach:a21;ae:v3:s002:173:pass1:attach:a22				2	2	0
ae:v3:s002:174:noun:6	2	174	6	q:2:174:6	اللَّهُ	له	أ ل ه	NOUN_PROP	proper noun, nominative (fāʿil/agent of anzala)	0	0	0	0	ae:v3:s002:174:pass1:attach:a4				1	1	0
ae:v3:s002:174:noun:8	2	174	8	q:2:174:8	الْكِتَابِ	كتاب	ك ت ب	NOUN_CONCRETE	noun, definite, genitive (majrūr by min), concrete	0	0	0	1	ae:v3:s002:174:pass1:attach:a6			ae:v3:s002:174:pass1:attach:a6	1	1	0
ae:v3:s002:174:noun:12	2	174	12	q:2:174:12	ثَمَنَاً	ثمن	ث م ن	NOUN_ABSTRACT	noun, indefinite accusative (mafʿūl bih/object of yashtarūna), abstract	0	0	1	0	ae:v3:s002:174:pass1:attach:a10	ae:v3:s002:174:pass1:attach:a11	ae:v3:s002:174:pass1:attach:a11		2	2	0
ae:v3:s002:174:noun:13	2	174	13	q:2:174:13	قَلِيلَاً	قليل	ق ل ل	ADJ_QUALIT	adjective, indefinite accusative (ṣifa/qualifier of thamanan), qualitative	0	0	0	0	ae:v3:s002:174:pass1:attach:a11				1	1	0
ae:v3:s002:174:noun:18	2	174	18	q:2:174:18	بُطُونِهِمْ	بطون	ب ط ن	NOUN_CONCRETE	noun, definite (by pronoun suffix), genitive (majrūr by fī), concrete, plural of baṭn + possessive pronoun -him	0	0	0	1	ae:v3:s002:174:pass1:attach:a13			ae:v3:s002:174:pass1:attach:a13	1	1	0
ae:v3:s002:174:noun:20	2	174	20	q:2:174:20	النَّارَ	نار	ن و ر	NOUN_CONCRETE	noun, definite, accusative (mafʿūl bih, excepted noun in mā...illā), concrete	0	0	0	0	ae:v3:s002:174:pass1:attach:a14				1	1	0
ae:v3:s002:174:noun:24	2	174	24	q:2:174:24	اللَّهُ	له	أ ل ه	NOUN_PROP	proper noun, nominative (fāʿil/agent of yukallimuhum)	0	0	0	0	ae:v3:s002:174:pass1:attach:a16				1	1	0
ae:v3:s002:174:noun:26	2	174	26	q:2:174:26	الْقِيَامَةِ	قيام	ق و م	NOUN_PROP	noun, definite, genitive (muḍāf ilayh to yawm), proper noun	1	0	0	0	ae:v3:s002:174:pass1:attach:a18				1	1	0
ae:v3:s002:174:noun:32	2	174	32	q:2:174:32	عَذَابٌ	عذاب	ع ذ ب	NOUN_ABSTRACT	noun, indefinite nominative (mubtadaʾ muʾakhkhar or khabar), abstract	0	0	1	0		ae:v3:s002:174:pass1:attach:a20;ae:v3:s002:174:pass1:attach:a21;ae:v3:s002:174:pass1:attach:a22	ae:v3:s002:174:pass1:attach:a22		3	3	0
ae:v3:s002:174:noun:33	2	174	33	q:2:174:33	أَلِيمٌ	أليم	أ ل م	ADJ_QUALIT	adjective, indefinite nominative (ṣifa/qualifier of ʿadhāb), qualitative	0	0	0	0	ae:v3:s002:174:pass1:attach:a22				1	1	0
ae:v3:s002:175:noun:4	2	175	4	q:2:175:4	الضَّلَالَةَ	ضلال	ض ل ل	GERUND	noun (verbal noun/maṣdar), accusative, definite, singular feminine	0	0	0	0	ae:v3:s002:175:pass1:attach:a3	ae:v3:s002:175:pass1:attach:a6			2	2	0
ae:v3:s002:175:noun:6	2	175	6	q:2:175:6	بِالْهُدَى	هدى	ه د ي	GERUND	noun (verbal noun/maṣdar), genitive (after bi-), definite, singular	0	0	0	1	ae:v3:s002:175:pass1:attach:a4			ae:v3:s002:175:pass1:attach:a4	1	1	0
ae:v3:s002:175:noun:8	2	175	8	q:2:175:8	وَالْعَذَابَ	عذاب	ع ذ ب	NOUN_ABSTRACT	noun (abstract noun), accusative (second object of ishtarawū), definite, singular masculine	0	0	0	0	ae:v3:s002:175:pass1:attach:a5;ae:v3:s002:175:pass1:attach:a6				2	2	0
ae:v3:s002:175:noun:10	2	175	10	q:2:175:10	بِالْمَغْفِرَةِ	مغفر	غ ف ر	GERUND	noun (verbal noun/maṣdar with mīm prefix), genitive (after bi-), definite, singular feminine	0	0	0	1	ae:v3:s002:175:pass1:attach:a7			ae:v3:s002:175:pass1:attach:a7	1	1	0
ae:v3:s002:175:noun:13	2	175	13	q:2:175:13	أَصْبَرَهُمْ	أصبر	ص ب ر	ADJ_COMP	Form IV (afʿala) / elative (afʿal) + 3rd person masculine plural pronoun suffix	0	0	0	0	ae:v3:s002:175:pass1:attach:a9	ae:v3:s002:175:pass1:attach:a8;ae:v3:s002:175:pass1:attach:a9;ae:v3:s002:175:pass1:attach:a10			4	4	0
ae:v3:s002:175:noun:15	2	175	15	q:2:175:15	النَّارِ	نار	ن و ر	NOUN_CONCRETE	noun (concrete), genitive (after ʿalā), definite, singular feminine	0	0	0	1	ae:v3:s002:175:pass1:attach:a10			ae:v3:s002:175:pass1:attach:a10	1	1	0
ae:v3:s002:176:noun:3	2	176	3	q:2:176:3	اللَّهَ	له	أ ل ه	NOUN_PROP	proper noun; accusative (ism anna — subject of anna clause); definite	0	0	0	0	ae:v3:s002:176:pass1:attach:a2;ae:v3:s002:176:pass1:attach:a3				2	2	0
ae:v3:s002:176:noun:5	2	176	5	q:2:176:5	الْكِتَابَ	كتاب	ك ت ب	NOUN_CONCRETE	noun (concrete); accusative (direct object of nazzala); definite with al-; first occurrence of al-kitāb in this ayah	0	0	0	0	ae:v3:s002:176:pass1:attach:a4				1	1	0
ae:v3:s002:176:noun:7	2	176	7	q:2:176:7	بِالْحَقِّ	حق	ح ق ق	GERUND	verbal noun (maṣdar/gerund); genitive (governed by bāʾ); definite with al-	0	0	0	1	ae:v3:s002:176:pass1:attach:a5			ae:v3:s002:176:pass1:attach:a5	1	1	0
ae:v3:s002:176:noun:13	2	176	13	q:2:176:13	الْكِتَابِ	كتاب	ك ت ب	NOUN_CONCRETE	noun (concrete); genitive (governed by fī); definite with al-; second occurrence of al-kitāb in this ayah	0	0	0	1	ae:v3:s002:176:pass1:attach:a8			ae:v3:s002:176:pass1:attach:a8	1	1	0
ae:v3:s002:176:noun:16	2	176	16	q:2:176:16	شِقَاقٍ	شقاق	ش ق ق	GERUND	verbal noun (maṣdar/gerund); genitive (governed by fī); indefinite with tanwīn; nunation	0	0	1	1	ae:v3:s002:176:pass1:attach:a9;ae:v3:s002:176:pass1:attach:a10	ae:v3:s002:176:pass1:attach:a11	ae:v3:s002:176:pass1:attach:a11	ae:v3:s002:176:pass1:attach:a9	3	3	0
ae:v3:s002:176:noun:17	2	176	17	q:2:176:17	بَعِيدٍ	بعيد	ب ع د	ADJ_QUALIT	qualitative adjective; genitive (agreeing with shiqāqin); indefinite with tanwīn	0	0	0	0	ae:v3:s002:176:pass1:attach:a11				1	1	0
ae:v3:s002:177:noun:2	2	177	2	q:2:177:2	الْبِرَّ	بر	ب ر ر	GERUND	definite accusative gerund (predicate of laysa)	0	0	0	0	ae:v3:s002:177:pass1:attach:a1				1	1	0
ae:v3:s002:177:noun:5	2	177	5	q:2:177:5	وُجُوهَكُمْ	وجوه	و ج ه	NOUN_CONCRETE	accusative plural noun + 2mp possessive pronoun, object of tuwallū	0	0	0	0	ae:v3:s002:177:pass1:attach:a3				1	1	0
ae:v3:s002:177:noun:7	2	177	7	q:2:177:7	الْمَشْرِقِ	مشرق	ش ر ق	NOUN_TIME_PLACE	definite genitive noun of place (ism makān)	1	0	0	0	ae:v3:s002:177:pass1:attach:a5	ae:v3:s002:177:pass1:attach:a6			2	2	0
ae:v3:s002:177:noun:9	2	177	9	q:2:177:9	وَالْمَغْرِبِ	مغرب	غ ر ب	NOUN_PROP	definite genitive noun of place (ism makān)	0	0	0	0	ae:v3:s002:177:pass1:attach:a6				1	1	0
ae:v3:s002:177:noun:12	2	177	12	q:2:177:12	الْبِرَّ	بر	ب ر ر	GERUND	definite accusative gerund (ism of lākinna)	0	0	0	0	ae:v3:s002:177:pass1:attach:a7				1	1	0
ae:v3:s002:177:noun:16	2	177	16	q:2:177:16	بِاللَّهِ	له	أ ل ه	NOUN_PROP	proper noun, genitive (object of bi)	0	0	0	1	ae:v3:s002:177:pass1:attach:a10	ae:v3:s002:177:pass1:attach:a12;ae:v3:s002:177:pass1:attach:a15;ae:v3:s002:177:pass1:attach:a17;ae:v3:s002:177:pass1:attach:a19		ae:v3:s002:177:pass1:attach:a10	5	5	0
ae:v3:s002:177:noun:19	2	177	19	q:2:177:19	الْآخِرِ	آخر	أ خ ر	ADJ_COMP	definite genitive comparative adjective (ṣifa of al-yawm)	0	0	0	0	ae:v3:s002:177:pass1:attach:a13				1	1	0
ae:v3:s002:177:noun:21	2	177	21	q:2:177:21	وَالْمَلَائِكَةِ	ملائك	م ل ك	NOUN_CONCRETE	definite genitive plural noun	0	0	0	1	ae:v3:s002:177:pass1:attach:a14;ae:v3:s002:177:pass1:attach:a15			ae:v3:s002:177:pass1:attach:a14	2	2	0
ae:v3:s002:177:noun:23	2	177	23	q:2:177:23	وَالْكِتَابِ	كتاب	ك ت ب	NOUN_CONCRETE	definite genitive noun	0	0	0	1	ae:v3:s002:177:pass1:attach:a16;ae:v3:s002:177:pass1:attach:a17			ae:v3:s002:177:pass1:attach:a16	2	2	0
ae:v3:s002:177:noun:25	2	177	25	q:2:177:25	وَالنَّبِيِّينَ	نبي	ن ب أ	NOUN_CONCRETE	definite genitive plural noun	0	0	0	1	ae:v3:s002:177:pass1:attach:a18;ae:v3:s002:177:pass1:attach:a19			ae:v3:s002:177:pass1:attach:a18	2	2	0
ae:v3:s002:177:noun:28	2	177	28	q:2:177:28	الْمَالَ	مال	م و ل	NOUN_CONCRETE	definite accusative noun (direct object of ātā)	0	0	0	0	ae:v3:s002:177:pass1:attach:a22				1	1	0
ae:v3:s002:177:noun:30	2	177	30	q:2:177:30	حُبِّهِ	حب	ح ب ب	GERUND	definite genitive gerund + 3ms possessive pronoun	0	0	0	1	ae:v3:s002:177:pass1:attach:a23			ae:v3:s002:177:pass1:attach:a23	1	1	0
ae:v3:s002:177:noun:31	2	177	31	q:2:177:31	ذَوِي	ذو	ذ و و	NOUN_CONCRETE	accusative plural of dhū (irregular noun, one of the five nouns)	0	1	0	0	ae:v3:s002:177:pass1:attach:a24	ae:v3:s002:177:pass1:attach:a25;ae:v3:s002:177:pass1:attach:a26;ae:v3:s002:177:pass1:attach:a27;ae:v3:s002:177:pass1:attach:a28;ae:v3:s002:177:pass1:attach:a30			6	6	0
ae:v3:s002:177:noun:32	2	177	32	q:2:177:32	الْقُرْبَى	قربى	ق ر ب	GERUND	definite genitive gerund (muḍāf ilayh of dhawī)	1	0	0	0	ae:v3:s002:177:pass1:attach:a25				1	1	0
ae:v3:s002:177:noun:34	2	177	34	q:2:177:34	وَالْيَتَامَى	يتامى	ي ت م	ADJ_QUALIT	definite genitive plural adjective (conjoined to dhawī)	0	0	0	0	ae:v3:s002:177:pass1:attach:a26				1	1	0
ae:v3:s002:177:noun:36	2	177	36	q:2:177:36	وَالْمَسَاكِينَ	مساكين	س ك ن	ADJ_INTENS	definite genitive intensive adjective plural	0	0	0	0	ae:v3:s002:177:pass1:attach:a27				1	1	0
