unit_id	source_pass	source_rtype	source_local_id	sura	ayah	relation	status	confidence	evidence	reason	dep_wid	dep_unit_id	dep_surface	dep_root_norm	dep_form_tag	dep_part	head_wid	head_unit_id	head_surface	head_root_norm	head_form_tag	head_part	obj_type	prep_base	prep_wid	prep_unit_id	dep_start_wid	dep_end_wid	context	dep_clause_raw	dep_clause_unit_ids	head_clause_raw	head_clause_unit_ids	choice_set_raw	choice_relation
ae:v3:s006:151:pass1:attach:a27	pass1	ATTACH	a27	6	151	particle_complement	syntactically_forced	high	morphology	The كُمْ in لَعَلَّكُمْ is the governed noun of لَعَلَّ.	49	q:6:151:49				pronoun_suffix	49	q:6:151:49				particle_segment													
ae:v3:s006:151:pass1:attach:a28	pass1	ATTACH	a28	6	151	predication	strongly_licensed	high	local_syntax	تَعْقِلُونَ is the predicate clause of لَعَلَّكُمْ.	50	q:6:151:50	تَعْقِلُونَ	ع ق ل	IV		49	q:6:151:49	لَعَلَّكُمْ	ل ع ل	ANNUL_PART														
ae:v3:s006:152:pass1:attach:a1	pass1	ATTACH	a1	6	152	direct_object	syntactically_forced	high	case_government	مَالَ is the accusative object of تَقْرَبُوا.	4	q:6:152:4	مَالَ	م و ل	NOUN_CONCRETE		3	q:6:152:3	تَقْرَبُوا	ق ر ب	IV		explicit												
ae:v3:s006:152:pass1:attach:a2	pass1	ATTACH	a2	6	152	idafa	syntactically_forced	high	morphology	الْيَتِيمِ is genitive as the possessor in مَالَ الْيَتِيمِ.	5	q:6:152:5	الْيَتِيمِ	ي ت م	ADJ_QUALIT		4	q:6:152:4	مَالَ	م و ل	NOUN_CONCRETE														
ae:v3:s006:152:pass1:attach:a3	pass1	ATTACH	a3	6	152	prep_complement	strongly_licensed	high	case_government;local_syntax	إِلَّا بِالَّتِي restricts تَقْرَبُوا, and الَّتِي is governed by بِ.	8	q:6:152:8	بِالَّتِي	أ ل ي	REL_PRON		3	q:6:152:3	تَقْرَبُوا	ق ر ب	IV			بـ	7	q:6:152:7			exception	c2	ae:v3:s006:152:pass1:clause:c2				
ae:v3:s006:152:pass1:attach:a4	pass1	ATTACH	a4	6	152	subject	strongly_licensed	high	local_syntax	هِيَ is the subject of the nominal relative clause.	9	q:6:152:9	هِيَ		PRON		10	q:6:152:10	أَحْسَنُ	ح س ن	ADJ_COMP														
ae:v3:s006:152:pass1:attach:a5	pass1	ATTACH	a5	6	152	predication	strongly_licensed	high	local_syntax	أَحْسَنُ is predicated of هِيَ.	10	q:6:152:10	أَحْسَنُ	ح س ن	ADJ_COMP		9	q:6:152:9	هِيَ		PRON														
ae:v3:s006:152:pass1:attach:a6	pass1	ATTACH	a6	6	152	direct_object	syntactically_forced	high	case_government	أَشُدَّهُ is the accusative object of يَبْلُغَ.	13	q:6:152:13	أَشُدَّهُ	ش د د	NOUN_ABSTRACT		12	q:6:152:12	يَبْلُغَ	ب ل غ	IV		explicit												
ae:v3:s006:152:pass1:attach:a7	pass1	ATTACH	a7	6	152	direct_object	syntactically_forced	high	case_government	الْكَيْلَ is an object of أَوْفُوا.	16	q:6:152:16	الْكَيْلَ	ك ي ل	GERUND		15	q:6:152:15	وَأَوْفُوا	و ف ي	CV		explicit												
ae:v3:s006:152:pass1:attach:a8	pass1	ATTACH	a8	6	152	conjoined	strongly_licensed	high	parallelism;local_syntax	الْمِيزَانَ is conjoined to الْكَيْلَ under أَوْفُوا.	18	q:6:152:18	وَالْمِيزَانَ	و ز ن	NOUN_INSTRUMENT		16	q:6:152:16	الْكَيْلَ	ك ي ل	GERUND														
ae:v3:s006:152:pass1:attach:a9	pass1	ATTACH	a9	6	152	direct_object	strongly_licensed	high	case_government;parallelism	الْمِيزَانَ shares the object role with الْكَيْلَ for أَوْفُوا.	18	q:6:152:18	وَالْمِيزَانَ	و ز ن	NOUN_INSTRUMENT		15	q:6:152:15	وَأَوْفُوا	و ف ي	CV		explicit												
ae:v3:s006:152:pass1:attach:a10	pass1	ATTACH	a10	6	152	prep_complement	syntactically_forced	high	case_government	الْقِسْطِ is governed by بِ and modifies the manner of أَوْفُوا.	20	q:6:152:20	بِالْقِسْطِ	ق س ط	GERUND		15	q:6:152:15	وَأَوْفُوا	و ف ي	CV			بـ	19	q:6:152:19									
ae:v3:s006:152:pass1:attach:a11	pass1	ATTACH	a11	6	152	direct_object	syntactically_forced	high	case_government	نَفْسًا is the accusative object of نُكَلِّفُ.	23	q:6:152:23	نَفْسَاً	ن ف س	NOUN_ABSTRACT		22	q:6:152:22	نُكَلِّفُ	ك ل ف	IV		explicit												
ae:v3:s006:152:pass1:attach:a12	pass1	ATTACH	a12	6	152	direct_object	strongly_licensed	high	case_government;local_syntax	إِلَّا وُسْعَهَا restricts نُكَلِّفُ and supplies the second object meaning.	25	q:6:152:25	وُسْعَهَا	و س ع	NOUN_ABSTRACT		22	q:6:152:22	نُكَلِّفُ	ك ل ف	IV		explicit						exception						
ae:v3:s006:152:pass1:attach:a13	pass1	ATTACH	a13	6	152	adverbial	syntactically_forced	high	local_syntax	إِذَا introduces the temporal condition governing قُلْتُمْ.	27	q:6:152:27	وَإِذَا	أ ذ ي	ADV		28	q:6:152:28	قُلْتُمْ	ق ل ل	PV														
ae:v3:s006:152:pass1:attach:a14	pass1	ATTACH	a14	6	152	kana_predicate	syntactically_forced	high	case_government	ذَا is the accusative predicate of كَانَ.	34	q:6:152:34	ذَا	ذ و و	NOUN_FIVE		33	q:6:152:33	كَانَ	ك و ن	PV														
ae:v3:s006:152:pass1:attach:a15	pass1	ATTACH	a15	6	152	idafa	syntactically_forced	high	morphology	قُرْبَى is genitive as the complement of ذَا.	35	q:6:152:35	قُرْبَى	ق ر ب	NOUN_ABSTRACT		34	q:6:152:34	ذَا	ذ و و	NOUN_FIVE														
ae:v3:s006:152:pass1:attach:a16	pass1	ATTACH	a16	6	152	prep_complement	syntactically_forced	high	case_government;local_syntax	عَهْدِ is governed by بِ and fronted before أَوْفُوا.	38	q:6:152:38	وَبِعَهْدِ	ع ه د	GERUND		40	q:6:152:40	أَوْفُوا	و ف ي	CV			بـ	37	q:6:152:37									
ae:v3:s006:152:pass1:attach:a17	pass1	ATTACH	a17	6	152	idafa	syntactically_forced	high	morphology	اللَّهِ is the genitive possessor in عَهْدِ اللَّهِ.	39	q:6:152:39	اللَّهِ	أ ل ه	NOUN_PROP		38	q:6:152:38	وَبِعَهْدِ	ع ه د	GERUND														
ae:v3:s006:152:pass1:attach:a18	pass1	ATTACH	a18	6	152	predication	strongly_licensed	high	local_syntax	وَصَّاكُمْ بِهِ predicates the summary about ذَلِكُمْ.	42	q:6:152:42	وَصَّاكُمْ	و ص ي	PV		41	q:6:152:41	ذَلِكُمْ		DEM_PRON_MS														
ae:v3:s006:152:pass1:attach:a19	pass1	ATTACH	a19	6	152	direct_object	syntactically_forced	high	morphology	The كُمْ suffix in وَصَّاكُمْ is the object of وَصَّى.	42	q:6:152:42				object_suffix	42	q:6:152:42	وَصَّاكُمْ	و ص ي	PV		clitic												
ae:v3:s006:152:pass1:attach:a20	pass1	ATTACH	a20	6	152	prep_complement	syntactically_forced	high	case_government	بِهِ is the prepositional complement of وَصَّاكُمْ.	43	q:6:152:43				pronoun_suffix	42	q:6:152:42	وَصَّاكُمْ	و ص ي	PV			بـ	43	q:6:152:43									
ae:v3:s006:152:pass1:attach:a21	pass1	ATTACH	a21	6	152	particle_complement	syntactically_forced	high	morphology	The كُمْ suffix in لَعَلَّكُمْ is governed by لَعَلَّ.	44	q:6:152:44				pronoun_suffix	44	q:6:152:44				particle_segment													
ae:v3:s006:152:pass1:attach:a22	pass1	ATTACH	a22	6	152	predication	strongly_licensed	high	local_syntax	تَذَكَّرُونَ is the predicate clause of لَعَلَّكُمْ.	45	q:6:152:45	تَذَكَّرُونَ	ذ ك ر	IV		44	q:6:152:44	لَعَلَّكُمْ	ل ع ل	ANNUL_PART														
ae:v3:s006:153:pass1:attach:a1	pass1	ATTACH	a1	6	153	particle_complement	syntactically_forced	high	local_syntax	هَذَا is the governed noun of أَنَّ.	3	q:6:153:3	هَذَا		DEM_PRON_MS		2	q:6:153:2	وَأَنَّ		INF_ANNUL_PART														
ae:v3:s006:153:pass1:attach:a2	pass1	ATTACH	a2	6	153	predication	strongly_licensed	high	local_syntax	صِرَاطِي is the predicate of أَنَّ هَذَا.	4	q:6:153:4	صِرَاطِي	ص ر ط	NOUN_ABSTRACT		2	q:6:153:2	وَأَنَّ		INF_ANNUL_PART														
ae:v3:s006:153:pass1:attach:a3	pass1	ATTACH	a3	6	153	circumstantial	strongly_licensed	medium	case_government;local_syntax	مُسْتَقِيمًا describes صِرَاطِي as a circumstantial accusative.	5	q:6:153:5	مُسْتَقِيمَاً	ق و م	NOUN_ACTIVE_PART		4	q:6:153:4	صِرَاطِي	ص ر ط	NOUN_ABSTRACT														
ae:v3:s006:153:pass1:attach:a4	pass1	ATTACH	a4	6	153	direct_object	syntactically_forced	high	morphology	The هُ suffix in اتَّبِعُوهُ is the object pronoun of اتَّبِعُوا.	7	q:6:153:7				object_suffix	7	q:6:153:7	فَاتَّبِعُوهُ	ت ب ع	CV		clitic												
ae:v3:s006:153:pass1:attach:a5	pass1	ATTACH	a5	6	153	direct_object	syntactically_forced	high	case_government	السُّبُلَ is the accusative object of تَتَّبِعُوا.	11	q:6:153:11	السُّبُلَ	س ب ل	NOUN_ABSTRACT		10	q:6:153:10	تَتَّبِعُوا	ت ب ع	IV		explicit												
ae:v3:s006:153:pass1:attach:a6	pass1	ATTACH	a6	6	153	prep_complement	syntactically_forced	high	case_government	كُمْ is governed by بِ in فَتَفَرَّقَ بِكُمْ.	15	q:6:153:15	بِكُمْ	ك م م	PRON		13	q:6:153:13	فَتَفَرَّقَ	ف ر ق	PV			بـ	14	q:6:153:14									
ae:v3:s006:153:pass1:attach:a7	pass1	ATTACH	a7	6	153	prep_complement	syntactically_forced	high	case_government	سَبِيلِهِ is governed by عَنْ as the separation complement of تَفَرَّقَ.	17	q:6:153:17	سَبِيلِهِ	س ب ل	NOUN_ABSTRACT		13	q:6:153:13	فَتَفَرَّقَ	ف ر ق	PV			عَن	16	q:6:153:16									
ae:v3:s006:153:pass1:attach:a8	pass1	ATTACH	a8	6	153	predication	strongly_licensed	high	local_syntax	وَصَّاكُمْ بِهِ predicates the summary about ذَلِكُمْ.	19	q:6:153:19	وَصَّاكُمْ	و ص ي	PV		18	q:6:153:18	ذَلِكُمْ		DEM_PRON_MS														
ae:v3:s006:153:pass1:attach:a9	pass1	ATTACH	a9	6	153	direct_object	syntactically_forced	high	morphology	The كُمْ suffix in وَصَّاكُمْ is the object of وَصَّى.	19	q:6:153:19				object_suffix	19	q:6:153:19	وَصَّاكُمْ	و ص ي	PV		clitic												
ae:v3:s006:153:pass1:attach:a10	pass1	ATTACH	a10	6	153	prep_complement	syntactically_forced	high	case_government	بِهِ is the prepositional complement of وَصَّاكُمْ.	20	q:6:153:20				pronoun_suffix	19	q:6:153:19	وَصَّاكُمْ	و ص ي	PV			بـ	20	q:6:153:20									
ae:v3:s006:153:pass1:attach:a11	pass1	ATTACH	a11	6	153	particle_complement	syntactically_forced	high	morphology	The كُمْ in لَعَلَّكُمْ is governed by لَعَلَّ.	21	q:6:153:21				pronoun_suffix	21	q:6:153:21				particle_segment													
ae:v3:s006:153:pass1:attach:a12	pass1	ATTACH	a12	6	153	predication	strongly_licensed	high	local_syntax	تَتَّقُونَ is the predicate clause of لَعَلَّكُمْ.	22	q:6:153:22	تَتَّقُونَ	و ق ي	IV		21	q:6:153:21	لَعَلَّكُمْ	ل ع ل	ANNUL_PART														
ae:v3:s006:154:pass1:attach:a1	pass1	ATTACH	a1	6	154	direct_object	syntactically_forced	high	case_government	مُوسَى is the first object of آتَيْنَا.	3	q:6:154:3	مُوسَى		NOUN_PROP_FOREIGN		2	q:6:154:2	آتَيْنَا	أ ت ي	PV		explicit												
ae:v3:s006:154:pass1:attach:a2	pass1	ATTACH	a2	6	154	direct_object	syntactically_forced	high	case_government	الْكِتَابَ is the second object of آتَيْنَا.	4	q:6:154:4	الْكِتَابَ	ك ت ب	NOUN_CONCRETE		2	q:6:154:2	آتَيْنَا	أ ت ي	PV		explicit												
ae:v3:s006:154:pass1:attach:a3	pass1	ATTACH	a3	6	154	circumstantial	strongly_licensed	medium	case_government;local_syntax	تَمَامًا is an accusative circumstance or purpose attached to آتَيْنَا.	5	q:6:154:5	تَمَامَاً	ت م م	GERUND		2	q:6:154:2	آتَيْنَا	أ ت ي	PV														
ae:v3:s006:154:pass1:attach:a4	pass1	ATTACH	a4	6	154	prep_complement	syntactically_forced	high	case_government	الَّذِي is governed by عَلَى after تَمَامًا.	7	q:6:154:7	الَّذِي	ل ل ذ	REL_PRON		5	q:6:154:5	تَمَامَاً	ت م م	GERUND			عَلَى	6	q:6:154:6				c2	ae:v3:s006:154:pass1:clause:c2				
ae:v3:s006:154:pass1:attach:a5	pass1	ATTACH	a5	6	154	conjoined	strongly_licensed	high	parallelism	تَفْصِيلًا is conjoined to تَمَامًا in the accusative series.	10	q:6:154:10	وَتَفْصِيلَاً	ف ص ل	GERUND		5	q:6:154:5	تَمَامَاً	ت م م	GERUND														
ae:v3:s006:154:pass1:attach:a6	pass1	ATTACH	a6	6	154	prep_complement	syntactically_forced	high	case_government	كُلِّ is governed by لِ as the scope of تَفْصِيلًا.	12	q:6:154:12	لِكُلِّ	ك ل ل	NOUN_ABSTRACT		10	q:6:154:10	وَتَفْصِيلَاً	ف ص ل	GERUND			لـ	11	q:6:154:11									
ae:v3:s006:154:pass1:attach:a7	pass1	ATTACH	a7	6	154	idafa	syntactically_forced	high	morphology	شَيْءٍ is genitive after كُلِّ in iḍāfa.	13	q:6:154:13	شَيْءٍ	ش ي ء	NOUN_ABSTRACT		12	q:6:154:12	لِكُلِّ	ك ل ل	NOUN_ABSTRACT														
ae:v3:s006:154:pass1:attach:a8	pass1	ATTACH	a8	6	154	conjoined	strongly_licensed	high	parallelism	هُدًى continues the accusative series after تَمَامًا.	15	q:6:154:15	وَهُدَىً	ه د ي	GERUND		5	q:6:154:5	تَمَامَاً	ت م م	GERUND														
ae:v3:s006:154:pass1:attach:a9	pass1	ATTACH	a9	6	154	conjoined	strongly_licensed	high	parallelism	رَحْمَةً continues the accusative series after هُدًى.	17	q:6:154:17	وَرَحْمَةً	ر ح م	GERUND		5	q:6:154:5	تَمَامَاً	ت م م	GERUND														
ae:v3:s006:154:pass1:attach:a10	pass1	ATTACH	a10	6	154	particle_complement	syntactically_forced	high	morphology	The هُمْ suffix in لَعَلَّهُمْ is the governed noun of لَعَلَّ.	18	q:6:154:18				pronoun_suffix	18	q:6:154:18				particle_segment													
ae:v3:s006:154:pass1:attach:a11	pass1	ATTACH	a11	6	154	prep_complement	syntactically_forced	high	case_government	لِقَاءِ is governed by بِ as the complement of يُؤْمِنُونَ.	20	q:6:154:20	بِلِقَاءِ	ل ق ي	GERUND		22	q:6:154:22	يُؤْمِنُونَ	أ م ن	IV			بـ	19	q:6:154:19									
ae:v3:s006:154:pass1:attach:a12	pass1	ATTACH	a12	6	154	idafa	syntactically_forced	high	morphology	رَبِّهِمْ is genitive as the possessor in لِقَاءِ رَبِّهِمْ.	21	q:6:154:21	رَبِّهِمْ	ر ب ب	NOUN_CONCRETE		20	q:6:154:20	بِلِقَاءِ	ل ق ي	GERUND														
ae:v3:s006:154:pass1:attach:a13	pass1	ATTACH	a13	6	154	predication	strongly_licensed	high	local_syntax	يُؤْمِنُونَ is the predicate clause of لَعَلَّهُمْ.	22	q:6:154:22	يُؤْمِنُونَ	أ م ن	IV		18	q:6:154:18	لَعَلَّهُمْ	ل ع ل	ANNUL_PART														
ae:v3:s006:155:pass1:attach:a1	pass1	ATTACH	a1	6	155	predication	strongly_licensed	high	local_syntax	كِتَابٌ is predicated of هَذَا.	3	q:6:155:3	كِتَابٌ	ك ت ب	NOUN_CONCRETE		2	q:6:155:2	وَهَذَا		DEM_PRON														
ae:v3:s006:155:pass1:attach:a2	pass1	ATTACH	a2	6	155	adjective	strongly_licensed	high	local_syntax	أَنزَلْنَاهُ describes كِتَابٌ as a relative-like verbal adjective.	4	q:6:155:4	أَنْزَلْنَاهُ	ن ز ل	PV		3	q:6:155:3	كِتَابٌ	ك ت ب	NOUN_CONCRETE									c1	ae:v3:s006:155:pass1:clause:c1				
ae:v3:s006:155:pass1:attach:a3	pass1	ATTACH	a3	6	155	direct_object	syntactically_forced	high	morphology	The هُ suffix in أَنزَلْنَاهُ is the object pronoun after نَا subject agreement.	4	q:6:155:4				object_suffix	4	q:6:155:4	أَنْزَلْنَاهُ	ن ز ل	PV		clitic												
ae:v3:s006:155:pass1:attach:a4	pass1	ATTACH	a4	6	155	adjective	strongly_licensed	high	agreement	مُبَارَكٌ agrees with and modifies كِتَابٌ.	5	q:6:155:5	مُبَارَكٌ	ب ر ك	NOUN_PASSIVE_PART		3	q:6:155:3	كِتَابٌ	ك ت ب	NOUN_CONCRETE														
ae:v3:s006:155:pass1:attach:a5	pass1	ATTACH	a5	6	155	direct_object	syntactically_forced	high	morphology	The هُ suffix in اتَّبِعُوهُ is the object pronoun of اتَّبِعُوا.	7	q:6:155:7				object_suffix	7	q:6:155:7	فَاتَّبِعُوهُ	ت ب ع	CV		clitic												
ae:v3:s006:155:pass1:attach:a6	pass1	ATTACH	a6	6	155	conjoined	strongly_licensed	high	local_syntax	اتَّقُوا is coordinated with اتَّبِعُوهُ.	9	q:6:155:9	وَاتَّقُوا	و ق ي	CV		7	q:6:155:7	فَاتَّبِعُوهُ	ت ب ع	CV														
ae:v3:s006:155:pass1:attach:a7	pass1	ATTACH	a7	6	155	particle_complement	syntactically_forced	high	morphology	The كُمْ suffix governed by لَعَلَّ is attached in لَعَلَّكُمْ.	10	q:6:155:10				pronoun_suffix	10	q:6:155:10				particle_segment													
ae:v3:s006:155:pass1:attach:a8	pass1	ATTACH	a8	6	155	predication	strongly_licensed	high	local_syntax	تُرْحَمُونَ is the predicate clause of لَعَلَّكُمْ.	11	q:6:155:11	تُرْحَمُونَ	ر ح م	IV_PASS		10	q:6:155:10	لَعَلَّكُمْ	ل ع ل	ANNUL_PART														
ae:v3:s006:156:pass1:attach:a1	pass1	ATTACH	a1	6	156	quoted_complement	syntactically_forced	high	local_syntax	The claim beginning إِنَّمَا is what تَقُولُوا would say.	3	q:6:156:3	إِنَّمَا	إ ن م ا	KAAFA_MAKFOUFA		2	q:6:156:2	تَقُولُوا	ق و ل	IV						3	16		c2	ae:v3:s006:156:pass1:clause:c2				
ae:v3:s006:156:pass1:attach:a2	pass1	ATTACH	a2	6	156	subject	syntactically_forced	high	agreement;word_order	الْكِتَابُ is the nominative passive subject of أُنْزِلَ.	5	q:6:156:5	الْكِتَابُ	ك ت ب	NOUN_CONCRETE		4	q:6:156:4	أُنْزِلَ	ن ز ل	PV_PASS														
ae:v3:s006:156:pass1:attach:a3	pass1	ATTACH	a3	6	156	prep_complement	syntactically_forced	high	case_government	طَائِفَتَيْنِ is governed by عَلَى as the recipient complement of أُنْزِلَ.	7	q:6:156:7	طَائِفَتَيْنِ	ط و ف	NOUN_CONCRETE		4	q:6:156:4	أُنْزِلَ	ن ز ل	PV_PASS			عَلَى	6	q:6:156:6									
ae:v3:s006:156:pass1:attach:a4	pass1	ATTACH	a4	6	156	prep_complement	syntactically_forced	high	case_government	قَبْلِنَا is governed by مِنْ as the temporal complement.	9	q:6:156:9	قَبْلِنَا	ق ب ل	NOUN_ABSTRACT		4	q:6:156:4	أُنْزِلَ	ن ز ل	PV_PASS			مِن	8	q:6:156:8									
ae:v3:s006:156:pass1:attach:a5	pass1	ATTACH	a5	6	156	prep_complement	syntactically_forced	high	case_government	دِرَاسَتِهِمْ is governed by عَنْ with غَافِلِينَ.	14	q:6:156:14	دِرَاسَتِهِمْ	د ر س	GERUND		16	q:6:156:16	لَغَافِلِينَ	غ ف ل	NOUN_ACTIVE_PART			عَن	13	q:6:156:13									
ae:v3:s006:156:pass1:attach:a6	pass1	ATTACH	a6	6	156	kana_predicate	syntactically_forced	high	case_government;local_syntax	غَافِلِينَ is the predicate of كُنَّا.	16	q:6:156:16	لَغَافِلِينَ	غ ف ل	NOUN_ACTIVE_PART		12	q:6:156:12	كُنَّا	ك و ن	PV														
ae:v3:s006:157:pass1:attach:a1	pass1	ATTACH	a1	6	157	quoted_complement	syntactically_forced	high	local_syntax	The counterfactual statement beginning لَوْ is the quoted content of تَقُولُوا.	3	q:6:157:3	لَوْ	ل و ي	CONDITION_PART		2	q:6:157:2	تَقُولُوا	ق و ل	IV						3	11		c2	ae:v3:s006:157:pass1:clause:c2				
ae:v3:s006:157:pass1:attach:a2	pass1	ATTACH	a2	6	157	particle_complement	syntactically_forced	high	morphology	The نَا in أَنَّا is the governed noun of أَنَّ.	4	q:6:157:4				pronoun_suffix	4	q:6:157:4				particle_segment													
ae:v3:s006:157:pass1:attach:a3	pass1	ATTACH	a3	6	157	subject	syntactically_forced	high	agreement;word_order	الْكِتَابُ is the nominative passive subject of أُنْزِلَ.	7	q:6:157:7	الْكِتَابُ	ك ت ب	NOUN_CONCRETE		5	q:6:157:5	أُنْزِلَ	ن ز ل	PV_PASS														
ae:v3:s006:157:pass1:attach:a4	pass1	ATTACH	a4	6	157	prep_complement	syntactically_forced	high	case_government	عَلَيْنَا is the recipient complement of أُنْزِلَ.	6	q:6:157:6				pronoun_suffix	5	q:6:157:5	أُنْزِلَ	ن ز ل	PV_PASS			عَلَى	6	q:6:157:6									
