unit_id	source_pass	source_rtype	source_local_id	sura	ayah	wid	word_unit_id	surface	stem	root_norm	form_tag	grammar	frame_obj_status	object_attachment_ids	object_wids	object_roots	prep_attachment_ids	preps	prep_object_wids	prep_object_roots	clausal_attachment_ids	subject_attachment_id	subject_wid	prodrop	has_cognate_acc	frame_signature	notes
ae:v3:s006:056:pass1:frame:v4	pass1	FRAME	v4	6	56	7	q:6:56:7	تَدْعُونَ	دع	د ع ع	IV	2mp imperfect indicative (IV) — Form I, addressing the polytheists	explicit	ae:v3:s006:056:pass1:attach:a6	6	ل ل ذ	ae:v3:s006:056:pass1:attach:a7	مِن	9	د و ن				1	0	obj=explicit|prep=مِن|clause=no|cognate=no	
ae:v3:s006:056:pass1:frame:v5	pass1	FRAME	v5	6	56	11	q:6:56:11	قُلْ	قل	ق ل ل	CV	2ms imperative (command verb), apocopated form — second occurrence in ayah	clausal	ae:v3:s006:056:pass1:attach:a9	12						ae:v3:s006:056:pass1:attach:a9			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s006:056:pass1:frame:v6	pass1	FRAME	v6	6	56	13	q:6:56:13	أَتَّبِعُ	تبع	ت ب ع	IV	1cs imperfect indicative (IV) — Form VIII (ittabaʿa) with assimilated tāʾ	explicit	ae:v3:s006:056:pass1:attach:a10	14	ه و ي								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s006:056:pass1:frame:v7	pass1	FRAME	v7	6	56	16	q:6:56:16	ضَلَلْتُ	ضلل	ض ل ل	PV	1cs perfect (PV) — Form I, in conditional/hypothetical context	none_intransitive											1	0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s006:057:pass1:frame:v1	pass1	FRAME	v1	6	57	1	q:6:57:1	قُلْ	قل	ق ل ل	CV	imperative (command verb), 2nd person masculine singular	clausal	ae:v3:s006:057:pass1:attach:a1	2						ae:v3:s006:057:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s006:057:pass1:frame:v2	pass1	FRAME	v2	6	57	8	q:6:57:8	وَكَذَّبْتُمْ	كذب	ك ذ ب	PV	perfect verb (Form II), 2nd person masculine plural, active	none_absolute				ae:v3:s006:057:pass1:attach:a6	بـ	9					1	0	obj=none_absolute|prep=بـ|clause=no|cognate=no	
ae:v3:s006:057:pass1:frame:v3	pass1	FRAME	v3	6	57	13	q:6:57:13	تَسْتَعْجِلُونَ	ستعجل	ع ج ل	IV	imperfect verb (Form X), 2nd person masculine plural, active, indicative	explicit	ae:v3:s006:057:pass1:attach:a8	12		ae:v3:s006:057:pass1:attach:a9	بـ	14					1	0	obj=explicit|prep=بـ|clause=no|cognate=no	
ae:v3:s006:057:pass1:frame:v4	pass1	FRAME	v4	6	57	20	q:6:57:20	يَقُصُّ	قص	ق ص ص	IV	imperfect verb (Form I), 3rd person masculine singular, active, indicative	explicit	ae:v3:s006:057:pass1:attach:a12	21	ح ق ق								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s006:058:pass1:frame:v1	pass1	FRAME	v1	6	58	1	q:6:58:1	قُلْ	قل	ق ل ل	CV	imperative (command form, 2nd person masc. sing.)	clausal	ae:v3:s006:058:pass1:attach:a1	2	ل و ي					ae:v3:s006:058:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s006:058:pass1:frame:v2	pass1	FRAME	v2	6	58	6	q:6:58:6	تَسْتَعْجِلُونَ	ستعجل	ع ج ل	IV	imperfect verb, Form X (istafʿala), 2nd person masc. plural, active	explicit	ae:v3:s006:058:pass1:attach:a4	5		ae:v3:s006:058:pass1:attach:a5	بـ	7					1	0	obj=explicit|prep=بـ|clause=no|cognate=no	
ae:v3:s006:058:pass1:frame:v3	pass1	FRAME	v3	6	58	9	q:6:58:9	لَقُضِيَ	قضي	ق ض ي	PV_PASS	perfect verb, passive voice, 3rd person masc. sing.	none_passive									ae:v3:s006:058:pass1:attach:a6	10		0	obj=none_passive|prep=-|clause=no|cognate=no	
ae:v3:s006:059:pass1:frame:v1	pass1	FRAME	v1	6	59	6	q:6:59:6	يَعْلَمُهَا	علم	ع ل م	IV	imperfect verb (Form I), 3rd person masculine singular, indicative (marfūʿ), with attached feminine plural pronoun -hā referring to mafātīḥ	clitic	ae:v3:s006:059:pass1:attach:a3	6							ae:v3:s006:059:pass1:attach:a5	8		0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s006:059:pass1:frame:v2	pass1	FRAME	v2	6	59	10	q:6:59:10	وَيَعْلَمُ	علم	ع ل م	IV	imperfect verb (Form I), 3rd person masculine singular, indicative (marfūʿ); second occurrence in the ayah, now without attached object pronoun	explicit	ae:v3:s006:059:pass1:attach:a6	11									1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s006:059:pass1:frame:v3	pass1	FRAME	v3	6	59	18	q:6:59:18	تَسْقُطُ	سقط	س ق ط	IV	imperfect verb (Form I), 3rd person feminine singular, indicative (marfūʿ); subject is waraqah (feminine)	none_intransitive									ae:v3:s006:059:pass1:attach:a10	20		0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s006:059:pass1:frame:v4	pass1	FRAME	v4	6	59	22	q:6:59:22	يَعْلَمُهَا	علم	ع ل م	IV	imperfect verb (Form I), 3rd person masculine singular, indicative (marfūʿ), with attached feminine singular pronoun -hā referring to waraqah	clitic	ae:v3:s006:059:pass1:attach:a13	22									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s006:060:pass1:frame:v1	pass1	FRAME	v1	6	60	4	q:6:60:4	يَتَوَفَّاكُمْ	توفا	و ف ي	IV	imperfect verb, Form V (tafaʿʿul), 3rd masculine singular, with 2nd masculine plural object suffix -kum	clitic	ae:v3:s006:060:pass1:attach:a2	4		ae:v3:s006:060:pass1:attach:a3	بـ	6	ل ي ل				1	0	obj=clitic|prep=بـ|clause=no|cognate=no	
ae:v3:s006:060:pass1:frame:v2	pass1	FRAME	v2	6	60	8	q:6:60:8	وَيَعْلَمُ	علم	ع ل م	IV	imperfect verb, Form I, 3rd masculine singular, indicative (marfūʿ)	explicit	ae:v3:s006:060:pass1:attach:a4	9									1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s006:060:pass1:frame:v3	pass1	FRAME	v3	6	60	10	q:6:60:10	جَرَحْتُمْ	جرح	ج ر ح	PV	perfect verb, Form I, 2nd masculine plural	explicit	ae:v3:s006:060:pass1:attach:a5	9		ae:v3:s006:060:pass1:attach:a6	بـ	12	ن ه ر				1	0	obj=explicit|prep=بـ|clause=no|cognate=no	
ae:v3:s006:060:pass1:frame:v4	pass1	FRAME	v4	6	60	14	q:6:60:14	يَبْعَثُكُمْ	بعث	ب ع ث	IV	imperfect verb, Form I, 3rd masculine singular, with 2nd masculine plural object suffix -kum	clitic	ae:v3:s006:060:pass1:attach:a7	14		ae:v3:s006:060:pass1:attach:a8	فِي	15					1	0	obj=clitic|prep=فِي|clause=no|cognate=no	
ae:v3:s006:060:pass1:frame:v5	pass1	FRAME	v5	6	60	17	q:6:60:17	لِيُقْضَى	قضى	ق ض ي	IV_PASS	imperfect verb, Form I, 3rd masculine singular, passive voice (yuqḍā), subjunctive (governed by li-)	none_passive									ae:v3:s006:060:pass1:attach:a9	18		0	obj=none_passive|prep=-|clause=no|cognate=no	
ae:v3:s006:060:pass1:frame:v6	pass1	FRAME	v6	6	60	24	q:6:60:24	يُنَبِّئُكُمْ	نبئ	ن ب أ	IV	imperfect verb, Form II (yufaʿʿilu), 3rd masculine singular, with 2nd masculine plural object suffix -kum	clitic	ae:v3:s006:060:pass1:attach:a13	24		ae:v3:s006:060:pass1:attach:a14	بـ	26					1	0	obj=clitic|prep=بـ|clause=no|cognate=no	
ae:v3:s006:060:pass1:frame:v7	pass1	FRAME	v7	6	60	27	q:6:60:27	كُنْتُمْ	كن	ك و ن	PV	perfect verb, Form I, 2nd masculine plural, auxiliary/incomplete	none_copular								ae:v3:s006:060:pass1:attach:a15			1	0	obj=none_copular|prep=-|clause=yes|cognate=no	
ae:v3:s006:060:pass1:frame:v8	pass1	FRAME	v8	6	60	28	q:6:60:28	تَعْمَلُونَ	عمل	ع م ل	IV	imperfect verb, Form I, 2nd masculine plural, indicative	explicit	ae:v3:s006:060:pass1:attach:a16	26									1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s006:061:pass1:frame:v1	pass1	FRAME	v1	6	61	7	q:6:61:7	وَيُرْسِلُ	رسل	ر س ل	IV	imperfect verb, Form IV (afʿala → yufʿilu), 3ms, indicative (marfūʿ); subject is huwa (God); transitive with object ḥafaẓatan	explicit	ae:v3:s006:061:pass1:attach:a5	9	ح ف ظ	ae:v3:s006:061:pass1:attach:a4	عَلَى	8					1	0	obj=explicit|prep=عَلَى|clause=no|cognate=no	
ae:v3:s006:061:pass1:frame:v2	pass1	FRAME	v2	6	61	12	q:6:61:12	جَاءَ	جاء	ج ي أ	PV	perfect verb, Form I, 3ms; subject is al-mawtu (death); object is aḥadakum (one of you); within the idhā protasis clause	explicit	ae:v3:s006:061:pass1:attach:a6	13	أ ح د						ae:v3:s006:061:pass1:attach:a7	14		0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s006:061:pass1:frame:v3	pass1	FRAME	v3	6	61	15	q:6:61:15	تَوَفَّتْهُ	توف	و ف ي	PV	perfect verb, Form V (tafaʿʿala), 3fs with tāʾ marbūṭa agreement (feminine for rusul); pronoun -hu (3ms) = object; apodosis of the idhā clause	clitic	ae:v3:s006:061:pass1:attach:a8	15							ae:v3:s006:061:pass1:attach:a9	16		0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s006:061:pass1:frame:v4	pass1	FRAME	v4	6	61	20	q:6:61:20	يُفَرِّطُونَ	فرط	ف ر ط	IV	imperfect verb, Form II (faʿʿala → yufaʿʿilu), 3mp, indicative (marfūʿ); negated by lā; subject is hum (the rusul)	none_absolute									ae:v3:s006:061:pass1:attach:a11	18		0	obj=none_absolute|prep=-|clause=no|cognate=no	no overt object after يفرطون
ae:v3:s006:062:pass1:frame:v1	pass1	FRAME	v1	6	62	2	q:6:62:2	رُدُّوا	رد	ر د د	PV_PASS	perfect verb, passive voice (PV_PASS), 3rd masculine plural	none_passive				ae:v3:s006:062:pass1:attach:a1	إِلَى	4	أ ل ه					0	obj=none_passive|prep=إِلَى|clause=no|cognate=no	
ae:v3:s006:063:pass1:frame:v1	pass1	FRAME	v1	6	63	1	q:6:63:1	قُلْ	قل	ق ل ل	CV	imperative (CV), 2ms, apocopated (jussive-form imperative)	clausal								ae:v3:s006:063:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s006:063:pass1:frame:v2	pass1	FRAME	v2	6	63	3	q:6:63:3	يُنَجِّيكُمْ	نجي	ن ج و	IV	imperfect indicative (IV), Form II (tafʿīl), 3ms, with 2mp object suffix -kum	clitic	ae:v3:s006:063:pass1:attach:a3	3		ae:v3:s006:063:pass1:attach:a4	مِن	5	ظ ل م		ae:v3:s006:063:pass1:attach:a2	2		0	obj=clitic|prep=مِن|clause=no|cognate=no	
ae:v3:s006:063:pass1:frame:v3	pass1	FRAME	v3	6	63	9	q:6:63:9	تَدْعُونَهُ	دع	د ع ع	IV	imperfect indicative (IV), 2mp, with 3ms object pronoun -hū; ḥāl clause (circumstantial)	clitic	ae:v3:s006:063:pass1:attach:a7	9									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s006:063:pass1:frame:v4	pass1	FRAME	v4	6	63	15	q:6:63:15	أَنْجَانَا	أنجا	ن ج و	PV	perfect (PV), Form IV (afʿala), 3ms, with 1cp object pronoun -nā	clitic	ae:v3:s006:063:pass1:attach:a11	15		ae:v3:s006:063:pass1:attach:a12	مِن	17					1	0	obj=clitic|prep=مِن|clause=no|cognate=no	
ae:v3:s006:063:pass1:frame:v5	pass1	FRAME	v5	6	63	19	q:6:63:19	لَنَكُونَنَّ	كون	ك و ن	IV	imperfect (IV), 1cp, energetic mood (nūn al-tawkīd al-thaqīla — heavy energetic nūn)	none_copular				ae:v3:s006:063:pass1:attach:a13	مِن	21	ش ك ر					0	obj=none_copular|prep=مِن|clause=no|cognate=no	
ae:v3:s006:064:pass1:frame:v1	pass1	FRAME	v1	6	64	1	q:6:64:1	قُلِ	قل	ق ل ل	CV	imperative verb 2nd masculine singular Form I, command to the Prophet	clausal								ae:v3:s006:064:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s006:064:pass1:frame:v2	pass1	FRAME	v2	6	64	3	q:6:64:3	يُنَجِّيكُمْ	نجي	ن ج و	IV	imperfect verb 3rd masculine singular Form II, transitive with attached 2mp object pronoun -kum	clitic	ae:v3:s006:064:pass1:attach:a3	3		ae:v3:s006:064:pass1:attach:a4;ae:v3:s006:064:pass1:attach:a5	مِن;مِن	4;7	ك ل ل		ae:v3:s006:064:pass1:attach:a2	2		0	obj=clitic|prep=مِن;مِن|clause=no|cognate=no	
ae:v3:s006:064:pass1:frame:v3	pass1	FRAME	v3	6	64	11	q:6:64:11	تُشْرِكُونَ	شرك	ش ر ك	IV	imperfect verb 2nd masculine plural Form IV, intransitive usage (no explicit object)	none_absolute									ae:v3:s006:064:pass1:attach:a7	10		0	obj=none_absolute|prep=-|clause=no|cognate=no	no overt partner object
ae:v3:s006:065:pass1:frame:v1	pass1	FRAME	v1	6	65	1	q:6:65:1	قُلْ	قل	ق ل ل	CV	imperative (CV), 2nd person masculine singular, apocopated	clausal								ae:v3:s006:065:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s006:065:pass1:frame:v2	pass1	FRAME	v2	6	65	6	q:6:65:6	يَبْعَثَ	بعث	ب ع ث	IV	imperfect verb (IV), subjunctive mood (after ʾan), 3rd person masculine singular, Form I	explicit	ae:v3:s006:065:pass1:attach:a5	8	ع ذ ب	ae:v3:s006:065:pass1:attach:a4	عَلَى	7					1	0	obj=explicit|prep=عَلَى|clause=no|cognate=no	
ae:v3:s006:065:pass1:frame:v3	pass1	FRAME	v3	6	65	16	q:6:65:16	يَلْبِسَكُمْ	لبس	ل ب س	IV	imperfect verb (IV), subjunctive (parallel to yabʿatha after ʾan), 3rd person masculine singular + 2nd person plural object suffix	clitic	ae:v3:s006:065:pass1:attach:a10	16									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s006:065:pass1:frame:v4	pass1	FRAME	v4	6	65	19	q:6:65:19	وَيُذِيقَ	ذيق	ذ و ق	IV	imperfect verb (IV), subjunctive, 3rd person masculine singular, Form IV causative	both	ae:v3:s006:065:pass1:attach:a13;ae:v3:s006:065:pass1:attach:a14	20;21	ب ع ض;ب أ س								1	0	obj=both|prep=-|clause=no|cognate=no	
ae:v3:s006:065:pass1:frame:v5	pass1	FRAME	v5	6	65	23	q:6:65:23	انْظُرْ	نظر	ن ظ ر	CV	imperative verb (CV), 2nd person masculine singular, Form I	clausal								ae:v3:s006:065:pass1:attach:a16			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s006:065:pass1:frame:v6	pass1	FRAME	v6	6	65	25	q:6:65:25	نُصَرِّفُ	صرف	ص ر ف	IV	imperfect verb (IV), indicative, 1st person plural, Form II	explicit	ae:v3:s006:065:pass1:attach:a18	26	أ ي ي								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s006:065:pass1:frame:v7	pass1	FRAME	v7	6	65	28	q:6:65:28	يَفْقَهُونَ	فقه	ف ق ه	IV	imperfect verb (IV), indicative, 3rd person masculine plural, Form I	none_absolute											1	0	obj=none_absolute|prep=-|clause=no|cognate=no	no overt object after يفقهون
ae:v3:s006:066:pass1:frame:v1	pass1	FRAME	v1	6	66	2	q:6:66:2	وَكَذَّبَ	كذب	ك ذ ب	PV	verb, Form II perfect, 3rd person masculine singular, active	none_absolute				ae:v3:s006:066:pass1:attach:a1	بـ	3			ae:v3:s006:066:pass1:attach:a2	4		0	obj=none_absolute|prep=بـ|clause=no|cognate=no	object expressed through bi phrase
ae:v3:s006:066:pass1:frame:v2	pass1	FRAME	v2	6	66	8	q:6:66:8	قُلْ	قل	ق ل ل	CV	verb, Form I imperative, 2nd person masculine singular, active	clausal								ae:v3:s006:066:pass1:attach:a5			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s006:067:pass1:frame:v1	pass1	FRAME	v1	6	67	7	q:6:67:7	تَعْلَمُونَ	علم	ع ل م	IV	verb, Form I imperfect, 2nd person masculine plural, indicative (marfūʿ)	none_absolute											1	0	obj=none_absolute|prep=-|clause=no|cognate=no	no overt object after تعلمون
ae:v3:s006:068:pass1:frame:v1	pass1	FRAME	v1	6	68	3	q:6:68:3	رَأَيْتَ	رأي	ر أ ي	PV	perfect verb, 2nd person masculine singular	explicit	ae:v3:s006:068:pass1:attach:a1	4	ل ل ذ								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s006:068:pass1:frame:v2	pass1	FRAME	v2	6	68	5	q:6:68:5	يَخُوضُونَ	خوض	خ و ض	IV	imperfect verb, 3rd person masculine plural, indicative	none_intransitive				ae:v3:s006:068:pass1:attach:a3	فِي	7	أ ي ي		ae:v3:s006:068:pass1:attach:a2	4		0	obj=none_intransitive|prep=فِي|clause=no|cognate=no	
ae:v3:s006:068:pass1:frame:v3	pass1	FRAME	v3	6	68	9	q:6:68:9	فَأَعْرِضْ	أعرض	ع ر ض	CV	imperative verb (Form IV), 2nd person masculine singular, jussive	none_intransitive				ae:v3:s006:068:pass1:attach:a4	عَن	10					1	0	obj=none_intransitive|prep=عَن|clause=no|cognate=no	
ae:v3:s006:068:pass1:frame:v4	pass1	FRAME	v4	6	68	12	q:6:68:12	يَخُوضُوا	خوض	خ و ض	IV	imperfect verb, 3rd person masculine plural, subjunctive	none_intransitive				ae:v3:s006:068:pass1:attach:a5	فِي	14	ح د ث				1	0	obj=none_intransitive|prep=فِي|clause=no|cognate=no	
ae:v3:s006:068:pass1:frame:v5	pass1	FRAME	v5	6	68	18	q:6:68:18	يُنْسِيَنَّكَ	نسي	ن س ي	IV	imperfect verb (Form IV), 3rd person masculine singular, energetic + 2nd person object suffix	clitic	ae:v3:s006:068:pass1:attach:a7	18							ae:v3:s006:068:pass1:attach:a8	19		0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s006:068:pass1:frame:v6	pass1	FRAME	v6	6	68	22	q:6:68:22	تَقْعُدْ	قعد	ق ع د	IV	imperfect verb, 2nd person masculine singular, jussive	none_intransitive											1	0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s006:069:pass1:frame:v1	pass1	FRAME	v1	6	69	5	q:6:69:5	يَتَّقُونَ	تق	و ق ي	IV	Form VIII imperfect, 3rd person masculine plural, indicative	none_absolute				ae:v3:s006:069:pass1:attach:a4	مِن	7	ح س ب		ae:v3:s006:069:pass1:attach:a3	4		0	obj=none_absolute|prep=مِن|clause=no|cognate=no	no overt object after يتقون
ae:v3:s006:069:pass1:frame:v2	pass1	FRAME	v2	6	69	14	q:6:69:14	يَتَّقُونَ	تق	و ق ي	IV	Form VIII imperfect, 3rd person masculine plural, indicative (or subjunctive after laʿalla)	none_absolute											1	0	obj=none_absolute|prep=-|clause=no|cognate=no	no overt object after يتقون
ae:v3:s006:070:pass1:frame:v1	pass1	FRAME	v1	6	70	2	q:6:70:2	وَذَرِ	ذر	و ذ ر	CV	imperative (Form I), 2nd person masculine singular, jussive-form imperative (apocopated)	explicit	ae:v3:s006:070:pass1:attach:a1	3	ل ل ذ								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s006:070:pass1:frame:v2	pass1	FRAME	v2	6	70	4	q:6:70:4	اتَّخَذُوا	اتخذ	أ خ ذ	PV	perfect verb (Form VIII), 3rd person masculine plural, active	both	ae:v3:s006:070:pass1:attach:a3;ae:v3:s006:070:pass1:attach:a4	5;6	د ي ن;ل ع ب						ae:v3:s006:070:pass1:attach:a2	3		0	obj=both|prep=-|clause=no|cognate=no	
ae:v3:s006:070:pass1:frame:v3	pass1	FRAME	v3	6	70	10	q:6:70:10	وَغَرَّتْهُمُ	غر	غ ر ر	PV	perfect verb (Form I), 3rd person feminine singular, active, with 3rd masculine plural object pronoun	clitic	ae:v3:s006:070:pass1:attach:a7	10							ae:v3:s006:070:pass1:attach:a8	11		0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s006:070:pass1:frame:v4	pass1	FRAME	v4	6	70	14	q:6:70:14	وَذَكِّرْ	ذكر	ذ ك ر	CV	imperative (Form II), 2nd person masculine singular, jussive-form imperative	clausal				ae:v3:s006:070:pass1:attach:a11	بـ	15		ae:v3:s006:070:pass1:attach:a12			1	0	obj=clausal|prep=بـ|clause=yes|cognate=no	
ae:v3:s006:070:pass1:frame:v5	pass1	FRAME	v5	6	70	17	q:6:70:17	تُبْسَلَ	بسل	ب س ل	IV_PASS	imperfect verb (Form I or IV passive), 3rd person feminine singular, subjunctive (governed by an)	none_passive				ae:v3:s006:070:pass1:attach:a14	بـ	20			ae:v3:s006:070:pass1:attach:a13	18		0	obj=none_passive|prep=بـ|clause=no|cognate=no	
ae:v3:s006:070:pass1:frame:v6	pass1	FRAME	v6	6	70	21	q:6:70:21	كَسَبَتْ	كسب	ك س ب	PV	perfect verb (Form I), 3rd person feminine singular, active	explicit	ae:v3:s006:070:pass1:attach:a15	20									1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s006:070:pass1:frame:v7	pass1	FRAME	v7	6	70	34	q:6:70:34	تَعْدِلْ	عدل	ع د ل	IV	imperfect verb (Form I), 3rd person feminine singular, jussive (governed by in), active	explicit	ae:v3:s006:070:pass1:attach:a23	35	ك ل ل								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s006:070:pass1:frame:v8	pass1	FRAME	v8	6	70	38	q:6:70:38	يُؤْخَذْ	ؤخذ	أ خ ذ	IV_PASS	imperfect verb (Form I passive), 3rd person masculine singular, jussive (apodosis of conditional), passive	none_passive				ae:v3:s006:070:pass1:attach:a25	مِن	39						0	obj=none_passive|prep=مِن|clause=no|cognate=no	
ae:v3:s006:070:pass1:frame:v9	pass1	FRAME	v9	6	70	42	q:6:70:42	أُبْسِلُوا	أبسل	ب س ل	PV	perfect verb (Form IV passive or Form I passive), 3rd person masculine plural, passive	none_passive				ae:v3:s006:070:pass1:attach:a28	بـ	44			ae:v3:s006:070:pass1:attach:a27	41		0	obj=none_passive|prep=بـ|clause=no|cognate=no	
ae:v3:s006:070:pass1:frame:v10	pass1	FRAME	v10	6	70	45	q:6:70:45	كَسَبُوا	كسب	ك س ب	PV	perfect verb (Form I), 3rd person masculine plural, active	explicit	ae:v3:s006:070:pass1:attach:a29	44									1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s006:070:pass1:frame:v11	pass1	FRAME	v11	6	70	56	q:6:70:56	كَانُوا	كان	ك و ن	PV	perfect verb (Form I), 3rd person masculine plural, active	none_copular											1	0	obj=none_copular|prep=-|clause=no|cognate=no	
ae:v3:s006:070:pass1:frame:v12	pass1	FRAME	v12	6	70	57	q:6:70:57	يَكْفُرُونَ	كفر	ك ف ر	IV	imperfect verb (Form I), 3rd person masculine plural, active, indicative	none_absolute											1	0	obj=none_absolute|prep=-|clause=no|cognate=no	no overt bi complement
ae:v3:s006:071:pass1:frame:v1	pass1	FRAME	v1	6	71	1	q:6:71:1	قُلْ	قل	ق ل ل	CV	2ms imperative (command verb), apocopated form of Form I	clausal								ae:v3:s006:071:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s006:071:pass1:frame:v2	pass1	FRAME	v2	6	71	2	q:6:71:2	أَنَدْعُو	دعو	د ع و	IV	1pl imperfect indicative with interrogative hamza ʾa-; Form I	explicit	ae:v3:s006:071:pass1:attach:a2	6		ae:v3:s006:071:pass1:attach:a3	مِن	4	د و ن				1	0	obj=explicit|prep=مِن|clause=no|cognate=no	
ae:v3:s006:071:pass1:frame:v3	pass1	FRAME	v3	6	71	8	q:6:71:8	يَنْفَعُنَا	نفع	ن ف ع	IV	3ms imperfect indicative Form I + 1pl object pronoun -nā	clitic	ae:v3:s006:071:pass1:attach:a5	8									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s006:071:pass1:frame:v4	pass1	FRAME	v4	6	71	11	q:6:71:11	يَضُرُّنَا	ضر	ض ر ر	IV	3ms imperfect indicative Form I + 1pl object pronoun -nā; geminate root (ḍ-r-r)	clitic	ae:v3:s006:071:pass1:attach:a6	11									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s006:071:pass1:frame:v5	pass1	FRAME	v5	6	71	13	q:6:71:13	وَنُرَدُّ	رد	ر د د	IV_PASS	1pl imperfect passive indicative Form I; geminate root	none_passive				ae:v3:s006:071:pass1:attach:a9	عَلَى	15	ع ق ب					0	obj=none_passive|prep=عَلَى|clause=no|cognate=no	
