unit_id	source_pass	source_rtype	source_local_id	sura	ayah	type	anchor_wid	anchor_unit_id	clause_raw	clause_unit_id	role	source_clause_raw	source_clause_unit_id	antecedent_clause_raw	antecedent_clause_unit_id	antecedent_wid	antecedent_word_unit_id	antecedent_start_wid	antecedent_end_wid	parallel_clause_raw	parallel_clause_unit_id	text	status	confidence	evidence	translation_instruction	reason
ae:v3:s033:053:pass2:ellip:e1	pass2	ELLIP	e1	33	53	omitted_verb	31	q:33:53:31			prohibited_circumstantial_lingering												strongly_licensed	medium	parallelism;case_government	target_language_may_require_supplied_word	The participial phrase wa-la mustanisina depends on the preceding entry prohibition with the governing verbal idea compressed.
ae:v3:s033:055:pass2:ellip:e1	pass2	ELLIP	e1	33	55	omitted_preposition	8	q:33:55:8			repeated_domain_marker												strongly_licensed	medium	parallelism;case_government	preserve_compression_if_target_language_allows	The initial fi domain extends over the coordinated kinship list without being repeated before each item.
ae:v3:s033:060:pass2:ellip:e1	pass2	ELLIP	e1	33	60	ellipsis_in_exception	24	q:33:60:24			omitted_extent_or_time_measure												strongly_licensed	medium	exception_particle;case_government	target_language_may_require_supplied_word	The excepted adjective qalilan compresses an understood small duration or extent after the negated neighboring predicate.
ae:v3:s033:062:pass2:ellip:e1	pass2	ELLIP	e1	33	62	formulaic_ellipsis	7	q:33:62:7			omitted_genitive_time_complement												strongly_licensed	medium	local_syntax;formulaic_construction	preserve_compression_if_target_language_allows	مِن قَبْلُ has no overt genitive complement after the temporal noun.
ae:v3:s033:067:pass2:ellip:e1	pass2	ELLIP	e1	33	67	formulaic_ellipsis	3	q:33:67:3			omitted_vocative_particle												strongly_licensed	medium	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	رَبَّنَا functions as a vocative without an overt يَا particle.
ae:v3:s033:068:pass2:ellip:e1	pass2	ELLIP	e1	33	68	formulaic_ellipsis	1	q:33:68:1			omitted_vocative_particle												strongly_licensed	medium	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	رَبَّنَا is vocative with the address particle left unexpressed.
ae:v3:s034:003:pass2:ellip:e1	pass2	ELLIP	e1	34	3	formulaic_ellipsis	11	q:34:3:11			oath_performative												strongly_licensed	high	formulaic_construction;case_government	preserve_compression_if_target_language_allows	The oath phrase وَرَبِّى is a conventional oath construction without an overt oath verb.
ae:v3:s034:010:pass2:ellip:e1	pass2	ELLIP	e1	34	10	omitted_verb	13	q:34:10:13			shared_imperative_predicate	c2	ae:v3:s034:010:pass1:clause:c2										strongly_licensed	medium	parallelism;coordination	preserve_compression_if_target_language_allows	ٱلطَّيْرَ is coordinated into the command scene without its own overt finite verb.
ae:v3:s034:013:pass2:ellip:e1	pass2	ELLIP	e1	34	13	ellipsis_in_comparison	11	q:34:13:11			comparison_ground												strongly_licensed	high	local_syntax;local_syntax	target_language_may_require_supplied_word	كَٱلْجَوَابِ gives only the comparison standard for جِفَانٍ, leaving the shared quality compressed.
ae:v3:s034:015:pass2:ellip:e1	pass2	ELLIP	e1	34	15	omitted_predicate			c5	ae:v3:s034:015:pass1:clause:c5	evaluative_predication												strongly_licensed	medium	local_syntax;local_syntax	preserve_compression_if_target_language_allows	بَلْدَةٌ طَيِّبَةٌ وَرَبٌّ غَفُورٌ is a verbless evaluative clause with the predication relation compressed.
ae:v3:s034:020:pass2:ellip:e1	pass2	ELLIP	e1	34	20	ellipsis_in_exception	10	q:34:20:10			excluded_subject_group												strongly_licensed	medium	exception_particle;local_syntax	target_language_may_require_supplied_word	إِلَّا فَرِيقًا excludes a subgroup from the implicit plural subject of ٱتَّبَعُوهُ without restating the general group.
ae:v3:s034:022:pass2:ellip:e1	pass2	ELLIP	e1	34	22	omitted_verb	16	q:34:22:16			parallel_negated_possession_predicate	c4	ae:v3:s034:022:pass1:clause:c4									يَمْلِكُونَ	strongly_licensed	high	parallelism;local_syntax	target_language_may_require_supplied_word	وَلَا فِى ٱلْأَرْضِ coordinates a second domain under the omitted parallel verb يَمْلِكُونَ.
ae:v3:s034:022:pass2:ellip:e2	pass2	ELLIP	e2	34	22	omitted_predicate			c5	ae:v3:s034:022:pass1:clause:c5	existential_possession_predicate												strongly_licensed	medium	local_syntax	preserve_compression_if_target_language_allows	وَمَا لَهُمْ فِيهِمَا مِن شِرْكٍ is a fronted possessive-existential nominal clause with no overt copula.
ae:v3:s034:022:pass2:ellip:e3	pass2	ELLIP	e3	34	22	omitted_predicate			c6	ae:v3:s034:022:pass1:clause:c6	existential_possession_predicate												strongly_licensed	medium	local_syntax	preserve_compression_if_target_language_allows	وَمَا لَهُۥ مِنْهُم مِّن ظَهِيرٍ uses a fronted لَهُۥ phrase with a delayed subject and no overt copula.
ae:v3:s034:024:pass2:ellip:e1	pass2	ELLIP	e1	34	24	omitted_verb	9	q:34:24:9			answer_predicate_from_question	c2	ae:v3:s034:024:pass1:clause:c2									يَرْزُقُكُم	syntactically_forced	high	interrogative_continuity;local_syntax	target_language_may_require_supplied_word	ٱللَّهُ is a one-word answer whose predicate is recovered from مَن يَرْزُقُكُم.
ae:v3:s034:030:pass2:ellip:e1	pass2	ELLIP	e1	34	30	omitted_predicate			c2	ae:v3:s034:030:pass1:clause:c2	existential_allocation_predicate												strongly_licensed	medium	local_syntax	preserve_compression_if_target_language_allows	لَكُمْ مِيعَادُ يَوْمٍ is a fronted allocation nominal clause without an overt copula.
ae:v3:s034:030:pass2:ellip:e2	pass2	ELLIP	e2	34	30	omitted_preposition	11	q:34:30:11			parallel_prepositional_time_complement							7	8			عَنْهُ سَاعَةً	strongly_licensed	medium	parallelism;local_syntax	target_language_may_require_supplied_word	وَلَا تَسْتَقْدِمُونَ coordinates with تَسْتَأْخِرُونَ while omitting the parallel عَنْهُ سَاعَةً complement.
ae:v3:s034:031:pass2:ellip:e1	pass2	ELLIP	e1	34	31	ellipsis_after_particle	17	q:34:31:17			conditional_apodosis												strongly_licensed	medium	local_syntax	preserve_compression_if_target_language_allows	لَوْ تَرَىٰ introduces a counterfactual seeing clause whose main apodosis is left unexpressed.
ae:v3:s034:031:pass2:ellip:e2	pass2	ELLIP	e2	34	31	omitted_predicate	35	q:34:31:35			protasis_predicate												strongly_licensed	high	local_syntax	target_language_may_require_supplied_word	لَوْلَآ أَنتُمْ has a nominal protasis with the existential predicate omitted before the overt apodosis.
ae:v3:s034:033:pass2:ellip:e1	pass2	ELLIP	e1	34	33	omitted_predicate	9	q:34:33:9			corrective_predicate												strongly_licensed	medium	local_syntax	target_language_may_require_supplied_word	بَلْ مَكْرُ ٱلَّيْلِ وَٱلنَّهَارِ functions as a corrective nominal answer with the predicative relation left compressed.
ae:v3:s034:035:pass2:ellip:e1	pass2	ELLIP	e1	34	35	ellipsis_in_comparison	4	q:34:35:4			comparison_standard												strongly_licensed	high	comparative_form	target_language_may_require_supplied_word	أَكْثَرُ states a comparison in wealth and children while leaving the comparison standard unexpressed.
ae:v3:s034:040:pass2:ellip:e1	pass2	ELLIP	e1	34	40	formulaic_ellipsis	2	q:34:40:2			governing_verb												strongly_licensed	medium	local_syntax	target_language_may_require_supplied_word	The accusative يَوْمَ opens a temporal scene with its governing mention or remember verb left unexpressed.
ae:v3:s034:046:pass2:ellip:e1	pass2	ELLIP	e1	34	46	formulaic_ellipsis	5	q:34:46:5			substantive_head												strongly_licensed	medium	local_syntax;apposition	target_language_may_require_supplied_word	بِوَٰحِدَةٍ uses a feminine singular numeral substantively, with the following أن clause giving the content of the one matter.
ae:v3:s034:049:pass2:ellip:e1	pass2	ELLIP	e1	34	49	omitted_object	10	q:34:49:10			parallel_object												strongly_licensed	medium	parallelism	preserve_compression_if_target_language_allows	The second negated verb يُعِيدُ is parallel to يُبْدِئُ and leaves its object/content compressed.
ae:v3:s034:051:pass2:ellip:e1	pass2	ELLIP	e1	34	51	ellipsis_after_particle	2	q:34:51:2			suspended_apodosis												strongly_licensed	high	condition_structure;local_syntax	preserve_compression_if_target_language_allows	لَوْ تَرَىٰٓ opens a condition_structure whose full answer is left compressed after the presented scene.
ae:v3:s034:054:pass2:ellip:e1	pass2	ELLIP	e1	34	54	ellipsis_in_comparison	8	q:34:54:8			comparative_event_parallel	c1	ae:v3:s034:054:pass1:clause:c1							c3	ae:v3:s034:054:pass1:clause:c3		strongly_licensed	medium	comparative_construction;parallelism	preserve_compression_if_target_language_allows	كَمَا فُعِلَ compresses the compared action and relies on the preceding passive separation event for interpretation.
ae:v3:s035:003:pass2:ellip:e1	pass2	ELLIP	e1	35	3	omitted_predicate	10	q:35:3:10			existential_predicate												strongly_licensed	medium	local_syntax	target_language_may_require_supplied_word	هَلْ مِنْ خَٰلِقٍ forms an existential question with the existence predicate compressed.
ae:v3:s035:008:pass2:ellip:e1	pass2	ELLIP	e1	35	8	ellipsis_after_particle	2	q:35:8:2			omitted_interrogative_predicate												ambiguous	medium	local_syntax	avoid_adding_recovered_text	أَفَمَن opens an interrogative relative construction without an overt matrix predicate or local_syntax answer.
ae:v3:s035:009:pass2:ellip:e1	pass2	ELLIP	e1	35	9	ellipsis_in_comparison	20	q:35:9:20			compared_process												strongly_licensed	high	local_syntax	preserve_compression_if_target_language_allows	كَذَٰلِكَ compresses the comparison between the observed revivification sequence and ٱلنُّشُورُ.
ae:v3:s035:014:pass2:ellip:e1	pass2	ELLIP	e1	35	14	omitted_object	8	q:35:14:8			understood_object					5	q:35:14:5						strongly_licensed	medium	local_syntax;agreement	target_language_may_require_supplied_word	وَلَوْ سَمِعُوا omits the heard content recoverable from دُعَآءَكُمْ in the preceding apodosis.
ae:v3:s035:020:pass2:ellip:e1	pass2	ELLIP	e1	35	20	omitted_verb	3	q:35:20:3			parallel_comparison_predicate			35:19:c1	ae:v3:s035:019:pass1:clause:c1								strongly_licensed	high	local_syntax;agreement	target_language_may_require_supplied_word	The fragment وَلَا ٱلظُّلُمَٰتُ وَلَا ٱلنُّورُ continues the prior مَا يَسْتَوِى comparison with the comparison verb omitted.
ae:v3:s035:021:pass2:ellip:e1	pass2	ELLIP	e1	35	21	omitted_verb	3	q:35:21:3			repeated_comparison_predicate												strongly_licensed	medium	parallelism;local_syntax	preserve_compression_if_target_language_allows	The repeated وَلَا nominal contrast continues the prior non-equivalence pattern with the comparison predicate omitted.
ae:v3:s035:042:pass2:ellip:e1	pass2	ELLIP	e1	35	42	ellipsis_in_comparison	13	q:35:42:13			comparative_standard_degree												strongly_licensed	medium	local_syntax	target_language_may_require_supplied_word	The elative أَهْدَى with مِنْ إِحْدَى ٱلْأُمَمِ compares the group's guidance with an understood corresponding degree in the standard.
ae:v3:s035:044:pass2:ellip:e1	pass2	ELLIP	e1	35	44	ellipsis_in_comparison	16	q:35:44:16			comparative_standard_degree												strongly_licensed	medium	local_syntax	target_language_may_require_supplied_word	The elative أَشَدَّ with مِنْهُمْ compares strength against an understood corresponding degree in the standard group.
ae:v3:s036:002:pass2:ellip:e1	pass2	ELLIP	e1	36	2	formulaic_ellipsis	1	q:36:2:1			oath_governor												strongly_licensed	high	local_syntax;morphology	preserve_compression_if_target_language_allows	The oath waw governs the sworn object while the oath act itself remains formulaically unspoken.
ae:v3:s036:005:pass2:ellip:e1	pass2	ELLIP	e1	36	5	omitted_verb	1	q:36:5:1			cognate_accusative_governor												strongly_licensed	medium	morphology;local_syntax	target_language_may_require_supplied_word	تَنزِيلَ is an accusative verbal noun whose governing verbal idea is not overt in the ayah.
ae:v3:s036:009:pass2:ellip:e1	pass2	ELLIP	e1	36	9	omitted_verb	8	q:36:9:8			parallel_verb												strongly_licensed	high	parallelism;local_syntax	preserve_compression_if_target_language_allows	The second spatial phrase وَمِنْ خَلْفِهِمْ سَدًّا parallels the first placement phrase with the verb جَعَلْنَا unspoken.
ae:v3:s036:019:pass2:ellip:e1	pass2	ELLIP	e1	36	19	ellipsis_after_particle	4	q:36:19:4			local_syntax												strongly_licensed	medium	local_syntax;local_syntax	target_language_may_require_supplied_word	A-in dhukkirtum has no overt apodosis before bal, so the response to the conditional question is compressed.
ae:v3:s036:030:pass2:ellip:e1	pass2	ELLIP	e1	36	30	formulaic_ellipsis	1	q:36:30:1			exclamatory_vocative_invocation												strongly_licensed	medium	formulaic_construction	preserve_compression_if_target_language_allows	يَٰحَسْرَةً is an exclamatory vocative formula where the summoned abstract lament is not a literal addressee.
ae:v3:s036:036:pass2:ellip:e1	pass2	ELLIP	e1	36	36	formulaic_ellipsis	1	q:36:36:1			implicit_glorification_predicate												strongly_licensed	medium	formulaic_construction	preserve_compression_if_target_language_allows	سُبْحَانَ is a formulaic accusative of glorification with the governing predicative act left unspoken.
ae:v3:s036:039:pass2:ellip:e1	pass2	ELLIP	e1	36	39	ellipsis_in_comparison	7	q:36:39:7			compared_state												strongly_licensed	medium	comparative_construction;local_syntax	target_language_may_require_supplied_word	كَٱلْعُرْجُونِ gives a comparison whose shared state with the moon is recoverable from the preceding return clause.
ae:v3:s036:044:pass2:ellip:e1	pass2	ELLIP	e1	36	44	ellipsis_in_exception	1	q:36:44:1			restricted_exception_scope												strongly_licensed	medium	exception_particle;cross_ayah_continuity	preserve_compression_if_target_language_allows	إِلَّا رَحْمَةً continues the preceding conditional result and leaves the restricted verbal scope recoverable from 36:43.
