unit_id	source_pass	source_rtype	source_local_id	sura	ayah	type	severity	anchor_wid	anchor_unit_id	frame_raw	frame_unit_id	xref_raw	xref_unit_id	implicit_raw	implicit_unit_id	reason
ae:v3:s021:096:pass3:issue:ts1	pass3	ISSUE	ts1	21	96	coverage_uncertain	warning	3	q:21:96:3							The feminine passive فُتِحَتْ may pressure target languages to supply an explicit opened thing, but the supplied evidence leaves the compressed head uncertain between an implied barrier and a collective subject.
ae:v3:s021:111:pass3:issue:ts1	pass3	ISSUE	ts1	21	111	coverage_uncertain	warning	4	q:21:111:4							The suffix in لَعَلَّهُ creates a target-language referent pressure, but the supplied Pass 2 rows for 21:111 do not provide an XREF candidate; preserve pronominal openness unless the target language forces a choice.
ae:v3:s022:023:pass1:issue:s1	pass1	ISSUE	s1	22	23	source_data_unclear	warning	19	q:22:23:19							ذَهَبٍ is a material noun in the Arabic and summary, but the input marks wid 19 as is_verb true; the frame row is present for shape compliance.
ae:v3:s022:035:pass1:issue:s1	pass1	ISSUE	s1	22	35	manual_review_needed	warning	1	q:22:35:1							ٱلَّذِينَ has its modified antecedent in the previous ayah, so no cross-ayah relative link is emitted.
ae:v3:s022:040:pass1:issue:s1	pass1	ISSUE	s1	22	40	manual_review_needed	warning	1	q:22:40:1							ٱلَّذِينَ has its modified antecedent in 22:39, so no cross-ayah relative link is emitted.
ae:v3:s022:023:pass3:issue:ts1	pass3	ISSUE	ts1	22	23	upstream_evidence_missing	warning	19	q:22:23:19							Pass 1 reports source data unclear for ذَهَبٍ because the input marks a material noun as verbal; do not derive additional verb-frame support from that row.
ae:v3:s022:025:pass3:issue:ts1	pass3	ISSUE	ts1	22	25	upstream_evidence_missing	warning	1	q:22:25:1							Pass 1 opens an إِنَّ clause for ٱلَّذِينَ كَفَرُوا but supplies no overt predicate attachment within the assigned evidence; target-language renderers may need manual review of the compressed structure.
ae:v3:s022:039:pass3:issue:ts1	pass3	ISSUE	ts1	22	39	coverage_uncertain	warning	4	q:22:39:4							The supplied input grammar_summary notes يُقَٰتَلُونَ as passive or Form III active per variant reading, while Pass 1 and Pass 2 only project passive evidence; target-language voice may require manual review.
ae:v3:s022:078:pass3:issue:ts1	pass3	ISSUE	ts1	22	78	coverage_uncertain	warning	20	q:22:78:20							The input notes that huwa before sammakumu has a debated referent, God or Abraham, but the supplied Pass 2 rows do not project an ambiguity for that pronoun.
ae:v3:s023:020:pass1:issue:s1	pass1	ISSUE	s1	23	20	schema_limitation	warning	2	q:23:20:2							شَجَرَةً is coordinated with material before this ayah, but cross-ayah attachment is out of scope.
ae:v3:s023:046:pass1:issue:s1	pass1	ISSUE	s1	23	46	schema_limitation	note	1	q:23:46:1							إِلَىٰ فِرْعَوْنَ وَمَلَإِي۟هِۦ completes the preceding ayah's أَرْسَلْنَا, but cross-ayah attachment is out of scope.
ae:v3:s023:055:pass1:issue:s1	pass1	ISSUE	s1	23	55	schema_limitation	warning	2	q:23:55:2							The أَنَّمَا content is completed by syntax continuing into 23:56, but Pass 1 rows cannot span across ayahs.
ae:v3:s023:093:pass1:issue:s1	pass1	ISSUE	s1	23	93	manual_review_needed	warning	3	q:23:93:3							إِمَّا opens a protasis whose apodosis continues in 23:94, but cross-ayah clause links are out of scope.
ae:v3:s023:020:pass3:issue:ts1	pass3	ISSUE	ts1	23	20	upstream_evidence_missing	warning	2	q:23:20:2							Pass 1 reports that شَجَرَةً is coordinated with material before this ayah but cross-ayah attachment is out of scope, so the exact upstream attachment ID is unavailable.
ae:v3:s023:035:pass3:issue:ts1	pass3	ISSUE	ts1	23	35	upstream_evidence_missing	warning	1	q:23:35:1					i1	ae:v3:s023:035:pass2:impl:i1	Pass 2 marks the subject agreement of أَيَعِدُكُمْ as 2mp, while the supplied word grammar describes a 3ms imperfect with a 2mp object suffix; the implicit promiser needs manual review before projection.
ae:v3:s023:038:pass3:issue:ts1	pass3	ISSUE	ts1	23	38	coverage_uncertain	warning	12	q:23:38:12							The supplied word grammar marks the suffix in لَهُۥ as ambiguous between the messenger and God, but Pass 2 supplies no ambiguity row; default translation should not silently fix the referent.
ae:v3:s023:050:pass3:issue:ts1	pass3	ISSUE	ts1	23	50	translation_bias_risk	warning	3	q:23:50:3							ٱبْنَ مَرْيَمَ names the figure by maternal description in the supplied Arabic evidence; preserve the Arabic description unless supplied evidence grammatically fixes a personal name.
ae:v3:s023:055:pass3:issue:ts1	pass3	ISSUE	ts1	23	55	upstream_evidence_missing	warning	2	q:23:55:2							Pass 1 reports that the أَنَّمَا content continues into 23:56 but cannot encode a cross-ayah clause span; use the local context-window support rather than inventing a repaired upstream clause.
ae:v3:s023:067:pass3:issue:ts1	pass3	ISSUE	ts1	23	67	coverage_uncertain	warning	2	q:23:67:2							Pass 2 supplies no XREF for بِهِۦ; the supplied rows license it as the complement of مُسْتَكْبِرِينَ but do not fix the antecedent, so an explicit target noun needs manual review.
ae:v3:s023:078:pass3:issue:ts1	pass3	ISSUE	ts1	23	78	coverage_uncertain	warning	12	q:23:78:12							The supplied input says مَّا after قَلِيلًا may be emphatic/expletive or maṣdariyya, but no upstream ambiguity row is supplied; avoid lexicalizing the particle as though only one function were established.
ae:v3:s024:010:pass1:issue:s1	pass1	ISSUE	s1	24	10	schema_limitation	warning	2	q:24:10:2							لَوْلَا implies an omitted apodosis, but Pass 1 does not invent absent clause material.
ae:v3:s024:036:pass1:issue:s1	pass1	ISSUE	s1	24	36	coverage_uncertain	warning	1	q:24:36:1							فِي بُيُوتٍ is syntactically continued from the previous ayah, so the local attachment to أَذِنَ avoids a cross-ayah link.
ae:v3:s024:038:pass1:issue:s1	pass1	ISSUE	s1	24	38	coverage_uncertain	warning	1	q:24:38:1							The initial purposive لِ links semantically to the preceding ayah, but cross-ayah clause links are out of scope; only the local coordination is recorded.
ae:v3:s024:041:pass1:issue:s1	pass1	ISSUE	s1	24	41	source_data_unclear	note	17	q:24:41:17							عَلِمَ is syntactically a perfect verb here, but the input does not mark it with is_verb=true, so no FRAME row is emitted for it.
ae:v3:s024:023:pass3:issue:ts1	pass3	ISSUE	ts1	24	23	translation_bias_risk	warning	4	q:24:23:4							The definite plural description at wids 4-6 should be preserved as an Arabic description unless supplied evidence grammatically fixes a named identity.
ae:v3:s025:049:pass1:issue:s1	pass1	ISSUE	s1	25	49	schema_limitation	note	1	q:25:49:1							The purpose governor for لِ نُحْۦِىَ is in the previous ayah, so only in-ayah coordination is linked.
ae:v3:s025:075:pass2:issue:sr_s1	pass2	ISSUE	sr_s1	25	75	coverage_uncertain	note	1	q:25:75:1							Audited the عِبَادُ ٱلرَّحْمَٰنِ chain from 25:63-75; base XREF 25:75/r1 already supplies the long-range demonstrative link, so no additive SR_XREF was needed.
ae:v3:s025:001:pass3:issue:ts1	pass3	ISSUE	ts1	25	1	translation_bias_risk	warning	6	q:25:1:6							عَبْدِهِ is a definite description with a pronoun suffix in the supplied Arabic evidence; preserve the Arabic description unless supplied evidence grammatically fixes an identity.
ae:v3:s025:027:pass3:issue:ts1	pass3	ISSUE	ts1	25	27	translation_bias_risk	warning	4	q:25:27:4							ٱلظَّالِمُ is a definite description in the supplied Arabic evidence, but the named real-world identity is not grammatically fixed by the supplied files.
ae:v3:s025:028:pass3:issue:ts1	pass3	ISSUE	ts1	25	28	translation_bias_risk	warning	6	q:25:28:6							The placeholder فُلَانًا should remain an unnamed person unless supplied evidence fixes an identity.
ae:v3:s025:030:pass3:issue:ts1	pass3	ISSUE	ts1	25	30	translation_bias_risk	warning	3	q:25:30:3							ٱلرَّسُولُ is a definite title in the supplied Arabic evidence, but the supplied files do not grammatically name the real-world identity.
ae:v3:s025:039:pass3:issue:ts1	pass3	ISSUE	ts1	25	39	coverage_uncertain	warning	4	q:25:39:4							Pass 2 supplies no XREF row for the pronoun in لَهُ, although its translation depends on the discourse catalogue resumed by كُلًّا.
ae:v3:s025:040:pass3:issue:ts1	pass3	ISSUE	ts1	25	40	translation_bias_risk	warning	6	q:25:40:6							The definite ٱلْقَرْيَةِ is grammatically a rained-on town in the supplied evidence, so a conventional proper-name identification should not be inserted as the default translation.
ae:v3:s026:030:pass1:issue:s1	pass1	ISSUE	s1	26	30	manual_review_needed	warning	2	q:26:30:2							The لو conditional in أولو جئتك has no overt apodosis in this ayah, so the protasis is linked to the containing quoted challenge.
ae:v3:s026:081:pass1:issue:s1	pass1	ISSUE	s1	26	81	schema_limitation	warning	2	q:26:81:2							The relative antecedent for ٱلَّذِى is in the preceding ayah chain outside this slice, so no cross-ayah relative_modification parent is emitted.
ae:v3:s026:082:pass1:issue:s1	pass1	ISSUE	s1	26	82	schema_limitation	warning	2	q:26:82:2							The relative antecedent for ٱلَّذِىٓ is in the preceding ayah chain outside this slice, so no cross-ayah relative_modification parent is emitted.
ae:v3:s026:147:pass1:issue:s1	pass1	ISSUE	s1	26	147	schema_limitation	note	1	q:26:147:1							The phrase فِي جَنَّاتٍ continues a prior construction, so the prep complement has no overt local semantic governor to cite.
ae:v3:s026:152:pass1:issue:s1	pass1	ISSUE	s1	26	152	coverage_uncertain	warning	1	q:26:152:1							ٱلَّذِينَ modifies ٱلْمُسْرِفِينَ in the previous ayah, but cross-ayah attachment and clause links are out of scope.
ae:v3:s026:194:pass1:issue:s1	pass1	ISSUE	s1	26	194	schema_limitation	warning	1	q:26:194:1							عَلَىٰ قَلْبِكَ most directly completes نَزَلَ in 26:193, but this pass cannot emit cross-ayah attachments.
ae:v3:s026:195:pass1:issue:s1	pass1	ISSUE	s1	26	195	schema_limitation	warning	1	q:26:195:1							بِلِسَانٍ is a prepositional manner phrase whose governing revelation predicate is outside this ayah, so no local prep_complement head is available.
ae:v3:s026:198:pass1:issue:s1	pass1	ISSUE	s1	26	198	schema_limitation	warning	2	q:26:198:2							لَوْ opens a counterfactual condition whose continuation and apodosis cross into 26:199, but clause links cannot reference another ayah.
ae:v3:s026:205:pass1:issue:s1	pass1	ISSUE	s1	26	205	schema_limitation	note	3	q:26:205:3							The conditional consequence is completed beyond this ayah, but cross-ayah clause links are out of scope.
ae:v3:s026:209:pass1:issue:s1	pass1	ISSUE	s1	26	209	schema_limitation	note	1	q:26:209:1							ذِكْرَىٰ is a purpose accusative tied to the prior ayah, but cross-ayah attachment is out of scope.
ae:v3:s026:218:pass1:issue:s1	pass1	ISSUE	s1	26	218	schema_limitation	warning	1	q:26:218:1							ٱلَّذِي has its antecedent in the preceding ayah, so no cross-ayah relative link is emitted.
ae:v3:s026:219:pass1:issue:s1	pass1	ISSUE	s1	26	219	schema_limitation	warning	2	q:26:219:2							تَقَلُّبَكَ is coordinated with the preceding ayah object of يَرَىٰكَ, but cross-ayah attachments are out of scope.
ae:v3:s026:031:pass3:issue:ts1	pass3	ISSUE	ts1	26	31	coverage_uncertain	warning	4	q:26:31:4							The suffix in bih requires antecedent tracking for translation, but the supplied Pass 2 rows for 26:31 include only implicit-subject rows and no XREF for this pronoun.
ae:v3:s026:037:pass3:issue:ts1	pass3	ISSUE	ts1	26	37	coverage_uncertain	warning	1	q:26:37:1							The supplied Pass 2 IMPL i1 reports agr=1cs for yatuuka, while the input morphology describes a 3mp verb plus 2ms object pronoun; translation support should review this agreement before projecting an implicit subject.
ae:v3:s026:039:pass3:issue:ts1	pass3	ISSUE	ts1	26	39	coverage_uncertain	warning	6	q:26:39:6							Pass 2 r1 classifies antum as a demonstrative reference to preceding discourse, but the input morphology identifies it as an independent 2mp personal pronoun; referent support should be reviewed before resolving it.
ae:v3:s026:049:pass3:issue:ts1	pass3	ISSUE	ts1	26	49	coverage_uncertain	warning	8	q:26:49:8							The 3ms suffix in إِنَّهُ can force explicit target-language naming, but the supplied Pass 2 rows do not provide a local XREF for this pronoun.
ae:v3:s026:057:pass3:issue:ts1	pass3	ISSUE	ts1	26	57	upstream_evidence_missing	warning	2	q:26:57:2					i1	ae:v3:s026:057:pass2:impl:i1	Pass 2 i1 reports أَخْرَجْنَاهُمْ with 3ms subject agreement while the supplied token grammar and Pass 1 frame indicate a first-person plural verbal form, so implicit-subject support cannot be projected safely.
ae:v3:s026:072:pass3:issue:ts1	pass3	ISSUE	ts1	26	72	upstream_evidence_missing	warning	3	q:26:72:3					i2	ae:v3:s026:072:pass2:impl:i2	Pass 2 IMPL i2 reports يَسْمَعُونَكُمْ with 2mp subject agreement, but the supplied word object describes 3mp verb agreement with a 2mp object suffix; subject projection should be reviewed upstream.
ae:v3:s026:073:pass3:issue:ts1	pass3	ISSUE	ts1	26	73	upstream_evidence_missing	warning	2	q:26:73:2					i1	ae:v3:s026:073:pass2:impl:i1	Pass 2 IMPL i1 reports يَنفَعُونَكُمْ with 2mp subject agreement, but the supplied word object describes 3mp verb agreement with a 2mp object suffix; subject projection should be reviewed upstream.
ae:v3:s026:075:pass3:issue:ts1	pass3	ISSUE	ts1	26	75	upstream_evidence_missing	warning	3	q:26:75:3					i2	ae:v3:s026:075:pass2:impl:i2	Pass 2 IMPL i2 reports أَرَءَيْتُم with 1cs subject agreement, but the supplied word object describes 2mp verb agreement; subject projection should be reviewed upstream.
ae:v3:s026:082:pass3:issue:ts1	pass3	ISSUE	ts1	26	82	upstream_evidence_missing	warning	2	q:26:82:2							Pass1 says the relative antecedent for ٱلَّذِىٓ lies outside the slice, while the supplied Pass2 candidate points inside the content clause; preserve the Arabic ambiguity rather than resolving the head from these rows alone.
ae:v3:s026:092:pass3:issue:ts1	pass3	ISSUE	ts1	26	92	upstream_evidence_missing	warning	7	q:26:92:7					i1	ae:v3:s026:092:pass2:impl:i1	Pass 2 i1 reports agr=1cs for كُنْتُمْ, but the supplied word object and the quoted address support 2mp agreement; do not project that controller without upstream review.
ae:v3:s026:139:pass3:issue:ts1	pass3	ISSUE	ts1	26	139	coverage_uncertain	warning	2	q:26:139:2							The object suffix هُ in كَذَّبُوهُ is translation-relevant, but the supplied Pass 2 rows do not provide a referent row for it; preserve the pronoun or review before naming the referent.
