unit_id	row_kind	source_pass	source_rtype	source_local_id	sura	ayah	support_unit_id	support_type	anchor_wid	anchor_unit_id	clause_raw	clause_unit_id	attachment_raw	attachment_unit_ids	frame_raw	frame_unit_id	xref_raw	xref_unit_ids	implicit_raw	implicit_unit_ids	ellipsis_raw	ellipsis_unit_ids	choice_set_raw	choice_set_unit_id	role	scope	force	construction	source	window	window_relation	window_scope	related_wids	related_word_unit_ids	related_clauses	related_unresolved_wids	related_clause_unit_ids	related_xref_unit_ids	related_unresolved_refs	reading	status	confidence	evidence	translation_instruction	risk	reason
ae:v3:s007:197:pass3:support:t1	support	pass3	SUPPORT	t1	7	197	ae:v3:s007:197:pass3:support:t1	scope			c1	ae:v3:s007:197:pass1:clause:c1														negation									c1;c3		ae:v3:s007:197:pass1:clause:c1;ae:v3:s007:197:pass1:clause:c3				strongly_licensed	high	local_syntax	preserve_scope	The negation covers both inability to help the addressees and inability to help themselves.	Pass 1 analyzes لَا يَسْتَطِيعُونَ نَصْرَكُمْ and وَلَا أَنفُسَهُمْ يَنصُرُونَ as coordinated negated clauses.
ae:v3:s007:197:pass3:support:t2	support	pass3	SUPPORT	t2	7	197	ae:v3:s007:197:pass3:support:t2	scope			c2	ae:v3:s007:197:pass1:clause:c2														relative_clause															syntactically_forced	high	relative_clause	preserve_scope	The relative clause identifies the ones being called and should not be read as a separate new participant.	Pass 1 c2 modifies ٱلَّذِينَ with تَدْعُونَ مِن دُونِهِ.
ae:v3:s007:197:pass3:support:t3	support	pass3	SUPPORT	t3	7	197	ae:v3:s007:197:pass3:support:t3	construction_unit	11	q:7:197:11			a5	ae:v3:s007:197:pass1:attach:a5														fronted_object													syntactically_forced	high	word_order	preserve_argument_role	The fronted self-reference should remain the object of help, not the subject of a new clause.	Pass 1 a5 analyzes أَنفُسَهُمْ as the fronted direct object of يَنصُرُونَ.
ae:v3:s007:198:pass3:support:t1	support	pass3	SUPPORT	t1	7	198	ae:v3:s007:198:pass3:support:t1	referent_resolution_risk	13	q:7:198:13							r2	ae:v3:s007:198:pass2:xref:r2																							ambiguous	medium	discourse_accessibility	preserve_ambiguity	The plural subject pronoun may need an explicit antecedent in translation, but Pass 2 keeps it ambiguous.	Pass 2 marks هُمْ in 7:198 r2 ambiguous and cites a prior discourse candidate.
ae:v3:s007:198:pass3:support:t2	support	pass3	SUPPORT	t2	7	198	ae:v3:s007:198:pass3:support:t2	transfer_risk	7	q:7:198:7					v2	ae:v3:s007:198:pass1:frame:v2																									surface_form	high	morphology	preserve_compression_if_target_language_allows	The apodosis verb has no explicit object, so translations should preserve the compressed failure to hear unless the target language requires an object.	Pass 1 frame v2 has obj=none_absolute for لَا يَسْمَعُوا.
ae:v3:s007:198:pass3:support:t3	support	pass3	SUPPORT	t3	7	198	ae:v3:s007:198:pass3:support:t3	transfer_risk	15	q:7:198:15					v5	ae:v3:s007:198:pass1:frame:v5																									surface_form	high	morphology	preserve_compression_if_target_language_allows	The seeing verb in the contrastive clause has no direct object, so translations should not add an explanatory object unless required.	Pass 1 frame v5 has obj=none_absolute for لَا يُبْصِرُونَ.
ae:v3:s007:198:pass3:support:t4	support	pass3	SUPPORT	t4	7	198	ae:v3:s007:198:pass3:support:t4	scope			c1	ae:v3:s007:198:pass1:clause:c1														condition									c1;c2		ae:v3:s007:198:pass1:clause:c1;ae:v3:s007:198:pass1:clause:c2				syntactically_forced	high	condition_structure	preserve_scope	The inability to hear should remain the result of the condition about calling them to guidance.	Pass 1 links وَإِن تَدْعُوهُمْ إِلَى ٱلْهُدَىٰ with لَا يَسْمَعُوا as condition and apodosis.
ae:v3:s007:198:pass3:support:t5	support	pass3	SUPPORT	t5	7	198	ae:v3:s007:198:pass3:support:t5	referent_resolution_risk	11	q:7:198:11							r1	ae:v3:s007:198:pass2:xref:r1																							strongly_licensed	high	speech_role	target_language_may_require_resolution	The second-person singular suffix identifies a direct addressee and may need explicit person tracking in translation.	Pass 2 resolves إِلَيْكَ in r1 to single_addressee by speech role.
ae:v3:s007:198:pass3:support:t6	support	pass3	SUPPORT	t6	7	198	ae:v3:s007:198:pass3:support:t6	construction_unit			c5	ae:v3:s007:198:pass1:clause:c5																circumstantial_contrast							c3;c4;c5		ae:v3:s007:198:pass1:clause:c3;ae:v3:s007:198:pass1:clause:c4;ae:v3:s007:198:pass1:clause:c5				strongly_licensed	high	local_syntax	preserve_argument_role	The looking-but-not-seeing contrast should remain a circumstantial contrast rather than two unrelated visual statements.	Pass 1 links وَهُمْ لَا يُبْصِرُونَ to تَرَىٰهُمْ as a circumstantial contrast.
ae:v3:s007:199:pass3:support:t1	support	pass3	SUPPORT	t1	7	199	ae:v3:s007:199:pass3:support:t1	transfer_risk	4	q:7:199:4					v2	ae:v3:s007:199:pass1:frame:v2																									surface_form	high	morphology	target_language_may_require_supplied_word	The command verb has no direct object and uses a بِ complement, so some target languages may require a supplied commanded content while Arabic leaves it compressed.	Pass 1 frame v2 has obj=none_absolute and notes that أْمُرْ uses a بِ complement with no direct object.
ae:v3:s007:199:pass3:support:t2	support	pass3	SUPPORT	t2	7	199	ae:v3:s007:199:pass3:support:t2	surface_force			c1	ae:v3:s007:199:pass1:clause:c1															imperative								c1;c2;c3		ae:v3:s007:199:pass1:clause:c1;ae:v3:s007:199:pass1:clause:c2;ae:v3:s007:199:pass1:clause:c3				strongly_licensed	high	imperative	preserve_surface_force	The three coordinated imperatives should stay as direct commands rather than advice-like descriptions.	Pass 1 analyzes خُذِ, أْمُرْ, and أَعْرِضْ as coordinated verbal clauses.
ae:v3:s007:199:pass3:support:t3	support	pass3	SUPPORT	t3	7	199	ae:v3:s007:199:pass3:support:t3	semantic_role	6	q:7:199:6			a2	ae:v3:s007:199:pass1:attach:a2	v2	ae:v3:s007:199:pass1:frame:v2									content				verb plus بـ complement												syntactically_forced	high	selectional_syntax	preserve_argument_role	The بِ complement supplies the commanded norm or content, not a simple instrument.	Pass 1 a2 governs ٱلْعُرْفِ by بِ as the complement of أْمُرْ.
ae:v3:s007:199:pass3:support:t4	support	pass3	SUPPORT	t4	7	199	ae:v3:s007:199:pass3:support:t4	context_window	1	q:7:199:1																				7:199-200	discourse_continuation	intra_surah			c1;c2;c3				c1;c2;c3		strongly_licensed	high	discourse_sequence	recommend_reading_window	Reading 7:199 without 7:200 can underplay the continuing direct-command sequence and its addressee tracking.	The direct imperatives continue into the conditional refuge command in 7:200, so the short window helps preserve addressee and command sequence.
ae:v3:s007:200:pass3:support:t1	support	pass3	SUPPORT	t1	7	200	ae:v3:s007:200:pass3:support:t1	referent_resolution_risk	3	q:7:200:3							r1	ae:v3:s007:200:pass2:xref:r1																							strongly_licensed	high	speech_role	target_language_may_require_resolution	The second-person singular object suffix may need explicit addressee tracking in target languages that mark person less compactly.	Pass 2 resolves يَنْزَغَنَّكَ in r1 to single_addressee by speech role.
ae:v3:s007:200:pass3:support:t2	support	pass3	SUPPORT	t2	7	200	ae:v3:s007:200:pass3:support:t2	scope			c1	ae:v3:s007:200:pass1:clause:c1														condition									c1;c2		ae:v3:s007:200:pass1:clause:c1;ae:v3:s007:200:pass1:clause:c2				syntactically_forced	high	condition_structure	preserve_scope	The refuge command should remain the apodosis of the conditional incitement clause.	Pass 1 links وَإِمَّا يَنْزَغَنَّكَ مِنَ ٱلشَّيْطَانِ نَزْغٌ with فَٱسْتَعِذْ بِٱللَّهِ.
ae:v3:s007:200:pass3:support:t3	support	pass3	SUPPORT	t3	7	200	ae:v3:s007:200:pass3:support:t3	surface_force			c2	ae:v3:s007:200:pass1:clause:c2															imperative														strongly_licensed	high	imperative	preserve_surface_force	The answer clause is an imperative response, not a mere statement about seeking refuge.	Pass 1 c2 identifies فَٱسْتَعِذْ بِٱللَّهِ as the fa-marked apodosis.
ae:v3:s007:200:pass3:support:t4	support	pass3	SUPPORT	t4	7	200	ae:v3:s007:200:pass3:support:t4	semantic_role	10	q:7:200:10			a4	ae:v3:s007:200:pass1:attach:a4	v2	ae:v3:s007:200:pass1:frame:v2									source				verb plus بـ complement												syntactically_forced	high	selectional_syntax	preserve_argument_role	The بِ complement marks the refuge source for ٱسْتَعِذْ and should not be rendered as a detachable instrument.	Pass 1 a4 governs ٱللَّهِ by بِ as the complement of ٱسْتَعِذْ.
ae:v3:s007:200:pass3:support:t5	support	pass3	SUPPORT	t5	7	200	ae:v3:s007:200:pass3:support:t5	construction_unit			c3	ae:v3:s007:200:pass1:clause:c3																inna_clause													strongly_licensed	high	local_syntax	preserve_scope	The explanatory إِنَّهُ clause should remain tied to the refuge command as its grounding statement.	Pass 1 c3 links إِنَّهُ سَمِيعٌ عَلِيمٌ to c2 as an explanation.
ae:v3:s007:201:pass3:support:t1	support	pass3	SUPPORT	t1	7	201	ae:v3:s007:201:pass3:support:t1	transfer_risk	3	q:7:201:3					v1	ae:v3:s007:201:pass1:frame:v1																									surface_form	high	morphology	preserve_compression_if_target_language_allows	The object of piety is unexpressed, so target languages should avoid supplying a specific object unless required.	Pass 1 marks ٱتَّقَوْا۟ as obj=none_absolute with only subject agreement.
ae:v3:s007:201:pass3:support:t2	support	pass3	SUPPORT	t2	7	201	ae:v3:s007:201:pass3:support:t2	transfer_risk	9	q:7:201:9					v3	ae:v3:s007:201:pass1:frame:v3																									surface_form	high	morphology	preserve_compression_if_target_language_allows	The object of recollection is unexpressed, so translation should preserve the compressed reminder event if the target language allows it.	Pass 1 marks تَذَكَّرُوا۟ as obj=none_absolute and notes the object of recollection is unexpressed.
ae:v3:s007:201:pass3:support:t3	support	pass3	SUPPORT	t3	7	201	ae:v3:s007:201:pass3:support:t3	referent_resolution_risk	12	q:7:201:12							r1	ae:v3:s007:201:pass2:xref:r1																							ambiguous	medium	agreement	preserve_ambiguity	The independent pronoun هُمْ may be over-resolved to a nearby group even though Pass 2 leaves the referent open.	Pass 2 marks r1 ambiguous and supplies only an agreement-compatible candidate from 7:199.
ae:v3:s007:201:pass3:support:t4	support	pass3	SUPPORT	t4	7	201	ae:v3:s007:201:pass3:support:t4	scope			c3	ae:v3:s007:201:pass1:clause:c3														condition															syntactically_forced	high	condition_structure	preserve_scope	The إِذَا protasis must stay scoped to the response تَذَكَّرُوا۟ rather than to the whole inna statement.	Pass 1 links c3 as conditional_protasis to c4 as conditional_apodosis.
ae:v3:s007:201:pass3:support:t5	support	pass3	SUPPORT	t5	7	201	ae:v3:s007:201:pass3:support:t5	construction_unit	1	q:7:201:1																		inna_with_conditional_predicate													strongly_licensed	high	local_syntax	preserve_scope	The إِنَّ construction predicates the conditional response of those who have taqwa, so a target language should not flatten it into disconnected clauses.	Pass 1 identifies c1 as an inna clause whose predicate is realized by c4.
ae:v3:s007:201:pass3:support:t6	support	pass3	SUPPORT	t6	7	201	ae:v3:s007:201:pass3:support:t6	context_window	2	q:7:201:2							sr1	ae:v3:s007:201:pass2:xref:sr1												7:201-202	discourse_continuation	intra_surah	2;13	q:7:201:2;q:7:201:13							discourse_inferred	medium	discourse_continuity	recommend_reading_window	Reading 7:201 without 7:202 can obscure the contrast between the pious group and the brother-group.	The pious group in 7:201 and the brother-group in 7:202 create a local contrast that affects pronoun and participant tracking.
ae:v3:s007:202:pass3:support:t1	support	pass3	SUPPORT	t1	7	202	ae:v3:s007:202:pass3:support:t1	referent_resolution_risk	2	q:7:202:2							r1	ae:v3:s007:202:pass2:xref:r1																							ambiguous	medium	agreement	preserve_ambiguity	The suffix in إِخْوَٰنُهُمْ can force a target-language possessive antecedent even though Pass 2 leaves the antecedent open.	Pass 2 marks r1 ambiguous with only an agreement-compatible candidate from 7:201.
ae:v3:s007:202:pass3:support:t2	support	pass3	SUPPORT	t2	7	202	ae:v3:s007:202:pass3:support:t2	semantic_role	3	q:7:202:3			a1;a2	ae:v3:s007:202:pass1:attach:a1;ae:v3:s007:202:pass1:attach:a2											agent																syntactically_forced	high	morphology	preserve_argument_role	The explicit subject إِخْوَٰنُهُمْ and the clitic object on يَمُدُّونَهُمْ must remain distinct in translation.	Pass 1 attaches إِخْوَٰنُهُمْ as subject and the هُمْ suffix as direct object of the same verb.
ae:v3:s007:202:pass3:support:t3	support	pass3	SUPPORT	t3	7	202	ae:v3:s007:202:pass3:support:t3	scope			c2	ae:v3:s007:202:pass1:clause:c2														negation															strongly_licensed	high	local_syntax	preserve_scope	The negation in لَا يُقْصِرُونَ applies to the coordinated second predicate, not to the prior extending action.	Pass 1 makes c2 the coordinated verbal clause following ثُمَّ.
ae:v3:s007:203:pass3:support:t1	support	pass3	SUPPORT	t1	7	203	ae:v3:s007:203:pass3:support:t1	transfer_risk	28	q:7:203:28					v7	ae:v3:s007:203:pass1:frame:v7																									surface_form	high	morphology	preserve_compression_if_target_language_allows	The object of faith is unexpressed, so target languages should avoid adding a specific creed-object unless required.	Pass 1 marks يُؤْمِنُونَ as obj=none_absolute and notes the object of faith is unexpressed.
ae:v3:s007:203:pass3:support:t2	support	pass3	SUPPORT	t2	7	203	ae:v3:s007:203:pass3:support:t2	scope			c1	ae:v3:s007:203:pass1:clause:c1														condition															syntactically_forced	high	condition_structure	preserve_scope	The negative condition וְإِذَا لَمْ تَأْتِهِم بِـَٔايَةٍ must remain the trigger for their quoted response.	Pass 1 links c1 as conditional_protasis to c2 as conditional_apodosis.
ae:v3:s007:203:pass3:support:t3	support	pass3	SUPPORT	t3	7	203	ae:v3:s007:203:pass3:support:t3	scope			c3	ae:v3:s007:203:pass1:clause:c3														quotation															syntactically_forced	high	quotation	preserve_scope	The reproach لَوْلَا ٱجْتَبَيْتَهَا is their speech, not the commanded reply.	Pass 1 attaches c3 as the quoted complement of قَالُوا۟.
ae:v3:s007:203:pass3:support:t4	support	pass3	SUPPORT	t4	7	203	ae:v3:s007:203:pass3:support:t4	scope			c5	ae:v3:s007:203:pass1:clause:c5														quotation															syntactically_forced	high	quotation	preserve_scope	The utterance after قُلْ must be kept inside the commanded reply through the following statement.	Pass 1 attaches c5 and c7 as quoted complements governed by قُلْ.
ae:v3:s007:203:pass3:support:t5	support	pass3	SUPPORT	t5	7	203	ae:v3:s007:203:pass3:support:t5	surface_force	10	q:7:203:10									i4	ae:v3:s007:203:pass2:impl:i4							imperative														syntactically_forced	high	imperative	preserve_surface_force	The command قُلْ establishes the following speech as a mandated reply, so target languages should preserve the imperative reporting frame.	Pass 2 records the 2ms implicit subject of قُلْ and Pass 1 makes the following utterance its complement.
ae:v3:s007:203:pass3:support:t6	support	pass3	SUPPORT	t6	7	203	ae:v3:s007:203:pass3:support:t6	scope	11	q:7:203:11																restriction															syntactically_forced	high	local_syntax	preserve_scope	إِنَّمَآ restricts the speaker's claim to following what is revealed, so translation should not weaken it into a simple assertion.	Pass 1 identifies c5 as the quoted clause beginning with إِنَّمَآ أَتَّبِعُ.
