root_arabic	form_tag	form_tag_available	instance_count	total_attach	partner_count	top_partner_root	top_partner_form_tag	top_partner_count	top_partner_ratio	constraint_ratio	collocation_entropy	batch_count	low_occurrence
ر ع ي	PV:I	True	1	1	1	ح ق ق	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ر غ ب	CV:I	True	1	1	1	ر ب ب	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ر غ ب	GERUND	True	1	2	2	د ع و	IV:I	1	0.5	1.0	1.0	1	True
ر غ ب	IV:I	True	3	5	4	ن ف س	NOUN_CONCRETE	2	0.4	0.667	1.922	3	True
ر غ ب	NOUN_ACTIVE_PART	True	3	4	4	أ ل ه	NOUN_CONCRETE	1	0.25	0.333	2.0	3	True
ر غ د	GERUND	True	3	3	2	ك ل ل	CV:I	2	0.667	0.667	0.918	2	True
ر غ م	NOUN_TIME_PLACE	True	1	3	3	س و ع	GERUND	1	0.333	1.0	1.585	1	True
ر ف ت	NOUN_CONCRETE	True	2	2	1	ع ظ م	NOUN_CONCRETE	2	1.0	1.0	0.0	1	True
ر ف ث	GERUND	True	2	4	4	ج د ل	GERUND	1	0.25	0.5	2.0	1	True
ر ف د	NOUN_ABSTRACT	True	1	2	2	ب أ س	UNINFLECTED_VERB	1	0.5	1.0	1.0	1	True
ر ف د	NOUN_PASSIVE_PART	True	1	1	1	ر ف د	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ر ف ر ف	NOUN_CONCRETE	True	1	3	3	خ ض ر	ADJ_QUALIT	1	0.333	1.0	1.585	1	True
ر ف ع	ADJ_QUALIT	True	1	2	2	د ر ج	NOUN_ABSTRACT	1	0.5	1.0	1.0	1	True
ر ف ع	IV:I	True	6	13	11	د ر ج	NOUN_ABSTRACT	3	0.231	0.5	3.335	6	False
ر ف ع	IV_PASS:I	True	1	1	1	ذ ك ر	IV_PASS:I	1	1.0	1.0	0.0	1	True
ر ف ع	NOUN_ACTIVE_PART	True	2	2	2	خ ف ض	NOUN_ACTIVE_PART	1	0.5	0.5	1.0	2	True
ر ف ع	NOUN_PASSIVE_PART	True	4	3	3	س ر ر	NOUN_CONCRETE	1	0.333	0.25	1.585	4	True
ر ف ع	PV:I	True	14	31	19	ف و ق	ADV	5	0.161	0.357	3.991	11	False
ر ف ع	PV_PASS:I	True	1	1	1	س م و	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ر ف ق	ADJ_QUALIT	True	1	1	1	ح س ن	PV_PASS:I	1	1.0	1.0	0.0	1	True
ر ف ق	NOUN_CONCRETE	True	2	2	2	ح س ن	PV_PASS:I	1	0.5	0.5	1.0	1	True
ر ف ق	NOUN_TIME_PLACE	True	2	2	2	س و أ	PV:I	1	0.5	0.5	1.0	2	True
ر ق ب	ADJ_INTENS	True	2	2	2	ع ت د	ADJ_QUALIT	1	0.5	0.5	1.0	2	True
ر ق ب	ADJ_QUALIT	True	3	4	2	ك و ن	PV:I	3	0.75	1.0	0.811	3	True
ر ق ب	CV:VIII	True	4	3	3	ص ب ر	CV:VIII	1	0.333	0.25	1.585	3	True
ر ق ب	IV:I	True	3	3	3	أ م ن	NOUN_ACTIVE_PART	1	0.333	0.333	1.585	2	True
ر ق ب	IV:V	True	2	2	2	خ ر ج	PV:I	1	0.5	0.5	1.0	1	True
ر ق ب	NOUN_CONCRETE	True	9	13	7	ح ر ر	GERUND	5	0.385	0.556	2.442	7	False
ر ق د	NOUN_TIME_PLACE	True	1	1	1	ب ع ث	PV:I	1	1.0	1.0	0.0	1	True
ر ق ق	NOUN_CONCRETE	True	1	1	1	ن ش ر	NOUN_PASSIVE_PART	1	1.0	1.0	0.0	1	True
ر ق م	NOUN_CONCRETE	True	1	1	1	ك ه ف	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ر ق م	NOUN_PASSIVE_PART	True	2	2	1	ك ت ب	NOUN_CONCRETE	2	1.0	1.0	0.0	1	True
ر ق ي	GERUND	True	2	2	2	أ م ن	IV:IV	1	0.5	0.5	1.0	2	True
ر ق ي	IV:I	True	1	1	1	س م و	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ر ق ي	IV:VIII	True	1	1	1	س ب ب	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ر ك ب	CV:I	True	2	4	4	ب ن ي	NOUN_CONCRETE	1	0.25	0.5	2.0	1	True
ر ك ب	IV:I	True	5	2	2	أ ك ل	IV:I	1	0.5	0.2	1.0	5	False
ر ك ب	NOUN_ACTIVE_PART	True	3	3	3	ح ب ب	NOUN_CONCRETE	1	0.333	0.333	1.585	3	True
ر ك ب	NOUN_CONCRETE	True	2	2	2	خ ي ل	NOUN_CONCRETE	1	0.5	0.5	1.0	2	True
ر ك ب	PV:I	True	2	2	2	س ف ن	NOUN_CONCRETE	1	0.5	0.5	1.0	2	True
ر ك د	NOUN_ACTIVE_PART	True	1	1	1	ظ ل ل	IV:I	1	1.0	1.0	0.0	1	True
ر ك ز	GERUND	True	1	1	1	س م ع	IV:I	1	1.0	1.0	0.0	1	True
ر ك س	PV:I	True	1	1	1	أ ل ه	NOUN_PROP	1	1.0	1.0	0.0	1	True
ر ك س	PV_PASS:IV	True	1	1	1	ك ل ل	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ر ك ض	CV:I	True	1	1	1	ر ج ل	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ر ك ض	IV:I	True	2	1	1	ر ج ع	CV:I	1	1.0	0.5	0.0	1	True
ر ك ع	CV:I	True	4	7	6	م ع ع	ADV	2	0.286	0.5	2.522	4	True
ر ك ع	NOUN_ACTIVE_PART	True	8	9	6	س ج د	GERUND	2	0.222	0.25	2.503	7	False
ر ك م	IV:I	True	1	3	2	ج ع ل	IV:I	2	0.667	2.0	0.918	1	True
ر ك م	NOUN_CONCRETE	True	1	1	1	ج ع ل	IV:I	1	1.0	1.0	0.0	1	True
ر ك م	NOUN_PASSIVE_PART	True	1	1	1	س ح ب	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ر ك ن	IV:I	True	2	2	2	ش ي ء	NOUN_ABSTRACT	1	0.5	0.5	1.0	2	True
ر ك ن	NOUN_ABSTRACT	True	1	1	1	و ل ي	PV:V	1	1.0	1.0	0.0	1	True
ر ك ن	NOUN_CONCRETE	True	1	2	2	أ و ي	IV:IV	1	0.5	1.0	1.0	1	True
ر م ح	NOUN_CONCRETE	True	1	1	1	أ ي د	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ر م د	NOUN_CONCRETE	True	1	2	1	ع م ل	NOUN_ABSTRACT	2	1.0	2.0	0.0	1	True
ر م ز	NOUN_ABSTRACT	True	1	1	1	ك ل م	IV:II	1	1.0	1.0	0.0	1	True
ر م ض	NOUN_PROP	True	1	1	1	ش ه ر	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ر م م	NOUN_CONCRETE	True	1	1	1	ج ع ل	PV:I	1	1.0	1.0	0.0	1	True
ر م ن	NOUN_CONCRETE	True	3	4	4	ج ن ن	NOUN_CONCRETE	1	0.25	0.333	2.0	2	True
ر م ي	IV:I	True	6	7	6	ح ص ن	NOUN_PASSIVE_PART	2	0.286	0.333	2.522	4	False
ر ه ب	GERUND	True	3	4	4	ر غ ب	GERUND	1	0.25	0.333	2.0	3	True
ر ه ب	GERUND_PROFESSION	True	1	2	2	ب د ع	PV:I	1	0.5	1.0	1.0	1	True
ر ه ب	IV:I	True	1	1	1	ر ب ب	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ر ه ب	IV:IV	True	1	1	1	ع د و	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ر ه ب	NOUN_ACTIVE_PART	True	2	2	2	ح ب ر	NOUN_CONCRETE	1	0.5	0.5	1.0	2	True
ر ه ب	NOUN_CONCRETE	True	1	1	1	ح ب ر	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ر ه ب	PV:X	True	1	1	1	س ح ر	PV:I	1	1.0	1.0	0.0	1	True
ر ه ط	NOUN_CONCRETE	True	3	3	3	ت س ع	NOUN_NUM	1	0.333	0.333	1.585	2	True
ر ه ق	GERUND	True	2	2	2	ب خ س	GERUND	1	0.5	0.5	1.0	1	True
ر ه ق	IV:I	True	1	1	1	ق ت ر	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ر ه ق	IV:IV	True	7	11	9	ذ ل ل	GERUND	3	0.273	0.429	3.027	5	False
ر ه ن	ADJ_INTENS	True	1	1	1	ك ل ل	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ر ه ن	GERUND	True	1	1	1	ق ب ض	NOUN_PASSIVE_PART	1	1.0	1.0	0.0	1	True
ر ه ن	NOUN_CONCRETE	True	1	1	1	ك ل ل	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ر ه و	NOUN_ABSTRACT	True	1	1	1	ت ر ك	CV:I	1	1.0	1.0	0.0	1	True
ر و ح	GERUND	True	1	2	2	ش ه ر	NOUN_ABSTRACT	1	0.5	1.0	1.0	1	True
ر و ح	NOUN_ABSTRACT	True	47	67	40	ر س ل	PV:IV	5	0.075	0.106	5.022	35	False
ر و ح	NOUN_CONCRETE	True	8	14	10	ر س ل	PV:IV	4	0.286	0.5	3.093	8	False
ر و د	IV:I	True	17	19	15	أ ل ه	NOUN_PROP	3	0.158	0.176	3.747	11	False
ر و د	IV:III	True	3	6	5	ن ف س	NOUN_ABSTRACT	2	0.333	0.667	2.252	1	True
ر و د	IV:IV	True	76	66	37	أ ل ه	NOUN_PROP	14	0.212	0.184	4.627	29	False
ر و د	IV_PASS:IV	True	1	1	1	ش ي ء	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ر و د	NOUN_VERB_LIKE	True	1	1	1	م ه ل	CV:IV	1	1.0	1.0	0.0	1	True
ر و د	PV:I	True	4	2	2	ط و ل	PV:I	1	0.5	0.25	1.0	4	True
ر و د	PV:III	True	5	8	5	ن ف س	NOUN_ABSTRACT	4	0.5	0.8	2.0	2	False
ر و د	PV:IV	True	37	38	27	أ ل ه	NOUN_PROP	5	0.132	0.135	4.534	21	False
ر و ض	NOUN_CONCRETE	True	2	1	1	ج ن ن	NOUN_CONCRETE	1	1.0	0.5	0.0	2	True
ر و ع	GERUND	True	1	1	1	ذ ه ب	PV:I	1	1.0	1.0	0.0	1	True
ر و غ	PV:I	True	3	4	4	أ ل ه	NOUN_CONCRETE	1	0.25	0.333	2.0	2	True
ر و م	NOUN_RELATIVE	True	1	1	1	غ ل ب	PV_PASS:I	1	1.0	1.0	0.0	1	True
ر و ي	IV:IV	True	3	3	3	ع ي ن	NOUN_CONCRETE	1	0.333	0.333	1.585	1	True
ر ي ب	GERUND	True	19	12	10	ك و ن	PV:I	3	0.25	0.158	3.189	14	False
ر ي ب	IV:VIII	True	3	3	3	أ م ن	PV:IV	1	0.333	0.333	1.585	3	True
ر ي ب	NOUN_ACTIVE_PART	True	7	7	2	ش ك ك	GERUND	6	0.857	0.857	0.592	6	False
ر ي ب	PV:VIII	True	6	4	4	أ م ن	IV:IV	1	0.25	0.167	2.0	6	False
ر ي ش	NOUN_CONCRETE	True	1	1	1	ل ب س	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ر ي ع	NOUN_CONCRETE	True	1	1	1	ك ل ل	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ر ي ن	PV:I	True	1	1	1	ق ل ب	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ز ب د	NOUN_CONCRETE	True	3	4	4	ح م ل	PV:VIII	1	0.25	0.333	2.0	1	True
ز ب ر	NOUN_CONCRETE	True	5	6	5	ك ل ل	NOUN_ABSTRACT	2	0.333	0.4	2.252	4	False
ز ب ر	NOUN_PROP	True	6	7	4	ب ي ن	NOUN_ABSTRACT	3	0.429	0.5	1.842	6	False
ز ب ن	NOUN_CONCRETE	True	1	1	1	د ع و	IV:IV	1	1.0	1.0	0.0	1	True
ز ج ج	NOUN_CONCRETE	True	2	1	1	ص ب ح	NOUN_INSTRUMENT	1	1.0	0.5	0.0	1	True
ز ج ر	GERUND	True	1	1	1	ز ج ر	NOUN_ACTIVE_PART	1	1.0	1.0	0.0	1	True
ز ج ر	GERUND_INSTANT	True	2	2	1	و ح د	NOUN_NUM	2	1.0	1.0	0.0	2	True
ز ج ر	NOUN_ACTIVE_PART	True	1	1	1	ز ج ر	GERUND	1	1.0	1.0	0.0	1	True
ز ج ر	PV_PASS:VIII	True	1	1	1	ق و ل	PV:I	1	1.0	1.0	0.0	1	True
ز ج و	IV:I	True	1	3	3	أ ل ف	IV:II	1	0.333	1.0	1.585	1	True
ز ج و	IV:IV	True	1	2	2	ب ح ر	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ز ج و	NOUN_PASSIVE_PART	True	1	1	1	ب ض ع	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ز ح ز ح	NOUN_ACTIVE_PART	True	1	1	1	ع ذ ب	GERUND	1	1.0	1.0	0.0	1	True
ز ح ز ح	PV_PASS:I	True	1	2	2	د خ ل	PV_PASS:IV	1	0.5	1.0	1.0	1	True
ز ح ف	GERUND	True	1	1	1	ل ق ي	PV:I	1	1.0	1.0	0.0	1	True
ز خ ر ف	NOUN_ABSTRACT	True	1	2	2	ق و ل	GERUND	1	0.5	1.0	1.0	1	True
ز خ ر ف	NOUN_CONCRETE	True	3	2	2	أ خ ذ	PV:I	1	0.5	0.333	1.0	3	True
ز ر ب	NOUN_CONCRETE	True	1	1	1	ب ث ث	NOUN_PASSIVE_PART	1	1.0	1.0	0.0	1	True
ز ر ع	GERUND	True	2	2	2	ج ن ن	NOUN_CONCRETE	1	0.5	0.5	1.0	2	True
ز ر ع	IV:I	True	1	3	3	د أ ب	NOUN_ABSTRACT	1	0.333	1.0	1.585	1	True
ز ر ع	NOUN_ACTIVE_PART	True	2	1	1	ع ج ب	IV:IV	1	1.0	0.5	0.0	2	True
ز ر ع	NOUN_CONCRETE	True	8	19	15	خ ر ج	IV:IV	2	0.105	0.25	3.827	8	False
ز ر ق	ADJ_QUALIT	True	1	1	1	ج ر م	NOUN_ACTIVE_PART	1	1.0	1.0	0.0	1	True
ز ر ي	IV:VIII	True	1	1	1	ع ي ن	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ز ع م	ADJ_QUALIT	True	2	1	1	ح م ل	NOUN_ABSTRACT	1	1.0	0.5	0.0	2	True
ز ع م	GERUND	True	2	2	2	ط ع م	IV:I	1	0.5	0.5	1.0	1	True
ز ع م	IV:I	True	5	4	1	ك و ن	PV:I	4	1.0	0.8	0.0	3	False
ز ع م	PV:I	True	8	2	1	د و ن	NOUN_ABSTRACT	2	1.0	0.25	0.0	6	False
ز ف ر	GERUND	True	3	3	3	ش ه ق	GERUND	1	0.333	0.333	1.585	3	True
ز ف ف	IV:I	True	1	1	1	ق ب ل	PV:IV	1	1.0	1.0	0.0	1	True
ز ق م	NOUN_CONCRETE	True	1	1	1	ش ج ر	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ز ق م	NOUN_PROP	True	2	2	1	ش ج ر	NOUN_CONCRETE	2	1.0	1.0	0.0	2	True
ز ك و	ADJ_COMP	True	4	2	2	ط ع م	NOUN_CONCRETE	1	0.5	0.25	1.0	3	True
ز ك و	ADJ_QUALIT	True	2	2	2	غ ل م	NOUN_CONCRETE	1	0.5	0.5	1.0	2	True
ز ك و	GERUND	True	3	3	3	أ ت ي	PV:IV	1	0.333	0.333	1.585	3	True
ز ك و	IV:II	True	11	13	8	ت ل و	IV:I	3	0.231	0.273	2.873	7	False
ز ك و	IV:V	True	4	2	2	أ ت ي	IV:IV	1	0.5	0.25	1.0	3	True
ز ك و	NOUN_ABSTRACT	True	24	26	8	أ ت ي	CV:IV	11	0.423	0.458	2.41	15	False
ز ك و	NOUN_CONCRETE	True	5	5	4	أ ت ي	CV:IV	2	0.4	0.4	1.922	2	False
ز ك و	PV:I	True	1	3	2	أ ح د	NOUN_NUM	2	0.667	2.0	0.918	1	True
ز ل ز ل	GERUND	True	3	4	3	ز ل ز ل	PV_PASS:I	2	0.5	0.667	1.5	3	True
ز ل ز ل	PV_PASS:I	True	3	6	5	ز ل ز ل	GERUND	2	0.333	0.667	2.252	3	True
ز ل ف	NOUN_ABSTRACT	True	6	9	7	ع ن د	ADV	2	0.222	0.333	2.725	5	False
ز ل ف	PV:IV	True	1	1	1	أ خ ر	ADJ_COMP	1	1.0	1.0	0.0	1	True
ز ل ف	PV_PASS:I	True	1	2	2	ج ن ن	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ز ل ف	PV_PASS:IV	True	2	4	3	ج ن ن	NOUN_CONCRETE	2	0.5	1.0	1.5	2	True
ز ل ق	GERUND	True	1	1	1	ص ع د	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ز ل ق	IV:IV	True	1	3	3	ب ص ر	NOUN_ABSTRACT	1	0.333	1.0	1.585	1	True
ز ل ل	IV:I	True	1	3	3	ب ع د	ADV	1	0.333	1.0	1.585	1	True
ز ل ل	PV:I	True	2	3	2	ش ك ك	GERUND	2	0.667	1.0	0.918	2	True
ز ل ل	PV:IV	True	1	1	1	ش ط ن	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ز ل ل	PV:X	True	1	2	2	ب ع ض	NOUN_ABSTRACT	1	0.5	1.0	1.0	1	True
ز ل م	NOUN_CONCRETE	True	2	2	2	خ م ر	NOUN_CONCRETE	1	0.5	0.5	1.0	1	True
ز م ر	NOUN_CONCRETE	True	2	2	1	س و ق	PV_PASS:I	2	1.0	1.0	0.0	1	True
ز م ه ر	NOUN_ABSTRACT	True	1	1	1	ش م س	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ز ن ج ب ل		False	1	1	1	ك و ن	PV:I	1	1.0	1.0	0.0	1	True
ز ن م	ADJ_QUALIT	True	1	1	1	ب ع د	ADV	1	1.0	1.0	0.0	1	True
ز ن ي	GERUND	True	1	1	1	ق ر ب	IV:I	1	1.0	1.0	0.0	1	True
ز ن ي	IV:I	True	2	2	2	د ع و	IV:I	1	0.5	0.5	1.0	2	True
ز ن ي	NOUN_ACTIVE_PART	True	6	6	2	ن ك ح	IV:I	4	0.667	0.667	0.918	1	False
ز ه د	NOUN_ACTIVE_PART	True	1	2	1	ك و ن	PV:I	2	1.0	2.0	0.0	1	True
ز ه ر	NOUN_ABSTRACT	True	1	1	1	ح ي ي	GERUND	1	1.0	1.0	0.0	1	True
ز ه ق	ADJ_QUALIT	True	1	1	1	ك و ن	PV:I	1	1.0	1.0	0.0	1	True
ز ه ق	IV:I	True	2	4	2	ع ذ ب	IV:II	2	0.5	1.0	1.0	1	True
ز ه ق	PV:I	True	1	2	2	ب ط ل	NOUN_ACTIVE_PART	1	0.5	1.0	1.0	1	True
ز و ج	IV:II	True	1	1	1	ذ ك ر	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ز و ج	NOUN_CONCRETE	True	76	100	60	ج ع ل	PV:I	11	0.11	0.145	5.457	40	False
ز و ج	PV:II	True	2	2	1	ح و ر	NOUN_CONCRETE	2	1.0	1.0	0.0	2	True
ز و ج	PV_PASS:II	True	1	1	1	ن ف س	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
ز و د	NOUN_ABSTRACT	True	1	1	1	خ ي ر	ADJ_COMP	1	1.0	1.0	0.0	1	True
ز و د	PV:I	True	13	22	17	أ م ن	GERUND	4	0.182	0.308	3.914	9	False
ز و ر	IV:I	True	1	2	2	و ز ر	NOUN_ABSTRACT	1	0.5	1.0	1.0	1	True
ز و ر	IV:VI	True	1	2	2	ذ و و	NOUN_CONCRETE	1	0.5	1.0	1.0	1	True
ز و ر	NOUN_ABSTRACT	True	4	5	5	ج ي أ	PV:I	1	0.2	0.25	2.322	3	True
ز و ر	PV:I	True	1	1	1	ق ب ر	NOUN_TIME_PLACE	1	1.0	1.0	0.0	1	True
ز و ل	IV:I	True	8	9	9	ب ن ي	GERUND	1	0.111	0.125	3.17	8	False
ز و ل	PV:I	True	2	1	1	د ع و	NOUN_ABSTRACT	1	1.0	0.5	0.0	2	True
ز ي ت	NOUN_CONCRETE	True	7	10	9	ج ن ن	NOUN_CONCRETE	2	0.2	0.286	3.122	5	False
ز ي د	CV:I	True	3	6	5	ر ب ب	NOUN_CONCRETE	2	0.333	0.667	2.252	3	True
ز ي د	GERUND	True	2	3	3	ح س ن	ADJ_COMP	1	0.333	0.5	1.585	2	True
ز ي د	IV:I	True	27	46	31	ف ض ل	GERUND	4	0.087	0.148	4.779	14	False
ز ي د	IV:VIII	True	5	6	5	أ م ن	GERUND	2	0.333	0.4	2.252	5	False
ز ي د	NOUN_PROP	True	1	1	1	ق ض ي	PV:I	1	1.0	1.0	0.0	1	True
ز ي د	PV:I	True	5	5	5	أ م ن	GERUND	1	0.2	0.2	2.322	5	False
ز ي د	PV:VIII	True	3	5	3	ك ف ر	GERUND	2	0.4	0.667	1.522	3	True
ز ي غ	GERUND	True	1	1	1	ق ل ب	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ز ي غ	IV:I	True	2	3	3	أ م ر	GERUND	1	0.333	0.5	1.585	2	True
ز ي غ	IV:IV	True	1	4	4	ب ع د	ADV	1	0.25	1.0	2.0	1	True
ز ي غ	PV:I	True	4	5	4	ب ص ر	NOUN_ABSTRACT	2	0.4	0.5	1.922	4	True
ز ي غ	PV:IV	True	1	3	3	أ ل ه	NOUN_PROP	1	0.333	1.0	1.585	1	True
ز ي ل	PV:II	True	1	1	1	ب ي ن	ADV	1	1.0	1.0	0.0	1	True
ز ي ن	IV:II	True	1	3	3	أ ر ض	NOUN_CONCRETE	1	0.333	1.0	1.585	1	True
ز ي ن	NOUN_ABSTRACT	True	10	13	12	ح ي ي	GERUND	2	0.154	0.2	3.547	8	False
ز ي ن	NOUN_CONCRETE	True	9	12	10	ب د و	IV:IV	2	0.167	0.222	3.252	4	False
ز ي ن	PV:II	True	15	32	20	ش ط ن	NOUN_CONCRETE	5	0.156	0.333	4.001	11	False
ز ي ن	PV:V	True	1	1	1	أ ر ض	NOUN_CONCRETE	1	1.0	1.0	0.0	1	True
ز ي ن	PV_PASS:I	True	1	2	2	ت ب ع	PV:I	1	0.5	1.0	1.0	1	True
ز ي ن	PV_PASS:II	True	9	13	11	س و أ	GERUND	3	0.231	0.333	3.335	9	False
س أ ل	CV:I	True	14	11	9	أ ه ل	NOUN_CONCRETE	2	0.182	0.143	3.096	12	False
س أ ل	GERUND	True	2	4	3	ن ع ج	NOUN_CONCRETE	2	0.5	1.0	1.5	2	True
س أ ل	IV:I	True	57	51	31	أ ج ر	GERUND	16	0.314	0.281	4.207	31	False
س أ ل	IV:VI	True	8	7	5	ق ب ل	PV:IV	3	0.429	0.375	2.128	7	False
س أ ل	IV_PASS:I	True	12	13	11	ذ ن ب	NOUN_ABSTRACT	2	0.154	0.167	3.393	9	False
س أ ل	NOUN_ACTIVE_PART	True	7	8	7	ح ر م	NOUN_PASSIVE_PART	2	0.25	0.286	2.75	6	False
س أ ل	NOUN_PASSIVE_PART	True	5	4	2	ك و ن	PV:I	3	0.75	0.6	0.811	4	False
س أ ل	PV:I	True	19	15	14	أ ج ر	GERUND	2	0.133	0.105	3.774	16	False
س أ ل	PV_PASS:I	True	3	4	4	د خ ل	PV:I	1	0.25	0.333	2.0	3	True
س أ م	IV:I	True	3	3	3	أ ن س	NOUN_CONCRETE	1	0.333	0.333	1.585	2	True
س ب أ	NOUN_PROP	True	2	3	2	ك و ن	PV:I	2	0.667	1.0	0.918	2	True
س ب ب	IV:I	True	2	3	3	أ ل ه	NOUN_PROP	1	0.333	0.5	1.585	1	True
س ب ب	NOUN_ABSTRACT	True	5	5	5	ب ل غ	IV:I	1	0.2	0.2	2.322	4	False
س ب ب	NOUN_CONCRETE	True	4	4	2	ت ب ع	PV:IV	3	0.75	0.75	0.811	1	True
س ب ت	GERUND	True	2	3	2	ج ع ل	PV:I	2	0.667	1.0	0.918	2	True
س ب ت	NOUN_PROP	True	6	6	5	ع د و	IV:I	2	0.333	0.333	2.252	4	False
س ب ح	CV:II	True	17	31	16	ح م د	GERUND	7	0.226	0.412	3.626	13	False
س ب ح	GERUND	True	45	40	14	أ ل ه	NOUN_PROP	10	0.25	0.222	3.163	29	False
س ب ح	IV:I	True	3	7	4	ف ل ك	NOUN_CONCRETE	2	0.286	0.667	1.95	3	True
س ب ح	IV:II	True	19	30	20	ح م د	GERUND	5	0.167	0.263	4.095	16	False
س ب ح	NOUN_ACTIVE_PART	True	2	2	1	ك و ن	PV:I	2	1.0	1.0	0.0	1	True
س ب ح	NOUN_CONCRETE	True	1	1	1	س ب ح	GERUND	1	1.0	1.0	0.0	1	True
س ب ح	PV:II	True	5	7	5	أ ل ه	NOUN_PROP	3	0.429	0.6	2.128	5	False
س ب ر ق		False	2	3	2	ب ط ن	NOUN_CONCRETE	2	0.667	1.0	0.918	2	True
س ب ر ق	NOUN_CONCRETE	True	2	2	1	س ن د س	NOUN_CONCRETE	2	1.0	1.0	0.0	2	True
س ب ط	NOUN_CONCRETE	True	5	6	3	ب ر ه م	NOUN_PROP	4	0.667	0.8	1.252	4	False
س ب ع	NOUN_CONCRETE	True	1	1	1	أ ك ل	PV:I	1	1.0	1.0	0.0	1	True
س ب ع	NOUN_NUM	True	27	53	34	س م و	NOUN_CONCRETE	7	0.132	0.259	4.8	15	False
س ب غ	NOUN_ACTIVE_PART	True	1	1	1	ع م ل	CV:I	1	1.0	1.0	0.0	1	True
س ب غ	PV:IV	True	1	2	2	س خ ر	PV:II	1	0.5	1.0	1.0	1	True
س ب ق	CV:III	True	1	1	1	غ ف ر	GERUND	1	1.0	1.0	0.0	1	True
س ب ق	CV:X	True	2	2	1	خ ي ر	NOUN_ABSTRACT	2	1.0	1.0	0.0	2	True
س ب ق	GERUND	True	1	1	1	س ب ق	NOUN_ACTIVE_PART	1	1.0	1.0	0.0	1	True
س ب ق	IV:I	True	4	9	4	أ م م	NOUN_CONCRETE	4	0.444	1.0	1.837	4	True
س ب ق	IV:X	True	1	1	1	ذ ه ب	PV:I	1	1.0	1.0	0.0	1	True
س ب ق	NOUN_ACTIVE_PART	True	8	10	10	أ ذ ن	GERUND	1	0.1	0.125	3.322	7	False
س ب ق	PV:I	True	16	23	10	ك ل م	NOUN_ABSTRACT	6	0.261	0.375	2.91	13	False
س ب ق	PV:X	True	2	3	3	ب و ب	NOUN_CONCRETE	1	0.333	0.5	1.585	2	True
س ب ل	NOUN_ABSTRACT	True	158	232	79	أ ل ه	NOUN_PROP	60	0.259	0.38	5.144	46	False
س ب ل	NOUN_CONCRETE	True	18	29	17	أ ل ه	NOUN_PROP	9	0.31	0.5	3.598	3	False
س ت ت	NOUN_NUM	True	8	16	4	خ ل ق	PV:I	7	0.438	0.875	1.544	8	False
س ت ر	GERUND	True	1	2	2	ج ع ل	IV:I	1	0.5	1.0	1.0	1	True
س ت ر	IV:X	True	1	1	1	ك و ن	PV:I	1	1.0	1.0	0.0	1	True
س ت ر	NOUN_PASSIVE_PART	True	1	1	1	ح ج ب	NOUN_ABSTRACT	1	1.0	1.0	0.0	1	True
س ج د	CV:I	True	12	16	12	ق ل ل	PV:I	3	0.188	0.25	3.453	12	False
س ج د	GERUND	True	6	6	4	د ع و	IV_PASS:I	2	0.333	0.333	1.918	5	False
س ج د	IV:I	True	15	15	12	أ ل ه	NOUN_PROP	3	0.2	0.2	3.457	13	False
س ج د	NOUN_ACTIVE_PART	True	23	29	20	خ ر ر	PV:I	3	0.103	0.13	4.185	16	False
س ج د	NOUN_CONCRETE	True	8	15	11	أ س س	PV_PASS:II	2	0.133	0.25	3.374	2	False
