root_arabic	form_tag	form_tag_available	instance_count	dep_total	head_total	dep_dominant	dep_dominant_ratio	head_dominant	head_dominant_ratio	dep_entropy	head_entropy	ambiguous_dep	ambiguous_head	dep_dist	head_dist	batch_count	low_occurrence
ج ه ل	NOUN_ACTIVE_PART	True	10	14	0	prep_complement	0.357		0.0	2.264	0.0	0	0	"{""apposition"": 1, ""direct_object"": 1, ""kana_predicate"": 4, ""predication"": 1, ""prep_complement"": 5, ""subject"": 2}"	{}	8	False
ج ه ل	NOUN_RELATIVE	True	3	3	1	idafa	1.0	adjective	1.0	0.0	0.0	0	0	"{""idafa"": 3}"	"{""adjective"": 1}"	3	True
ج ه ن م		False	4	4	0	direct_object	0.75		0.0	0.811	0.0	0	0	"{""direct_object"": 3, ""idafa"": 1}"	{}	3	True
ج ه ن م	ADV	True	1	1	0	direct_object	1.0		0.0	0.0	0.0	0	0	"{""direct_object"": 1}"	{}	1	True
ج ه ن م	FOREIGN	True	2	2	0	direct_object	0.5		0.0	1.0	0.0	0	1	"{""direct_object"": 1, ""idafa"": 1}"	{}	2	True
ج ه ن م	NOUN_CONCRETE	True	14	14	2	idafa	0.286	circumstantial	0.5	2.522	1.0	0	0	"{""apposition"": 1, ""direct_object"": 1, ""idafa"": 4, ""particle_complement"": 1, ""predication"": 2, ""prep_complement"": 4, ""subject"": 1}"	"{""circumstantial"": 1, ""predication"": 1}"	12	False
ج ه ن م	NOUN_PROP	True	52	53	9	idafa	0.264	predication	0.333	2.551	1.891	0	0	"{""apposition"": 1, ""direct_object"": 7, ""idafa"": 14, ""kana_predicate"": 2, ""particle_complement"": 5, ""predication"": 9, ""prep_complement"": 14, ""subject"": 1}"	"{""adjective"": 2, ""cognate_acc"": 1, ""predication"": 3, ""prep_complement"": 3}"	32	False
ج ه ن م	NOUN_PROP_FOREIGN	True	4	3	2	predication	0.667	circumstantial	0.5	0.918	1.0	0	0	"{""predication"": 2, ""prep_complement"": 1}"	"{""circumstantial"": 1, ""predication"": 1}"	2	True
ج و ب	CV:IV	True	1	0	2		0.0	conjoined	0.5	0.0	1.0	0	0	{}	"{""conjoined"": 1, ""direct_object"": 1}"	1	True
ج و ب	CV:X	True	2	0	5		0.0	prep_complement	0.8	0.0	0.722	0	0	{}	"{""adverbial"": 1, ""prep_complement"": 4}"	2	True
ج و ب	IV:IV	True	1	0	2		0.0	direct_object	0.5	0.0	1.0	0	0	{}	"{""direct_object"": 1, ""subject"": 1}"	1	True
ج و ب	IV:X	True	13	3	20	particle_complement	0.667	prep_complement	0.7	0.918	1.419	0	0	"{""conjoined"": 1, ""particle_complement"": 2}"	"{""circumstantial"": 1, ""conjoined"": 3, ""direct_object"": 1, ""prep_complement"": 14, ""subject"": 1}"	11	False
ج و ب	NOUN_ABSTRACT	True	2	2	6	kana_predicate	1.0	clausal_complement	0.333	0.0	1.585	0	0	"{""kana_predicate"": 2}"	"{""clausal_complement"": 2, ""exception"": 2, ""idafa"": 2}"	1	True
ج و ب	NOUN_ACTIVE_PART	True	2	2	0	predication	0.5		0.0	1.0	0.0	0	0	"{""predication"": 1, ""subject"": 1}"	{}	2	True
ج و ب	PV:I	True	1	0	2		0.0	direct_object	0.5	0.0	1.0	0	0	{}	"{""direct_object"": 1, ""prep_complement"": 1}"	1	True
ج و ب	PV:IV	True	1	0	2		0.0	direct_object	1.0	0.0	0.0	0	0	{}	"{""direct_object"": 2}"	1	True
ج و ب	PV:X	True	12	1	23	conjoined	1.0	prep_complement	0.609	0.0	1.651	0	0	"{""conjoined"": 1}"	"{""clausal_complement"": 1, ""conjoined"": 3, ""prep_complement"": 14, ""quoted_complement"": 1, ""subject"": 4}"	8	False
ج و ب	PV_PASS:I	True	1	0	1		0.0	subject	1.0	0.0	0.0	0	0	{}	"{""subject"": 1}"	1	True
ج و ب	PV_PASS:X	True	1	0	1		0.0	prep_complement	1.0	0.0	0.0	0	0	{}	"{""prep_complement"": 1}"	1	True
ج و د	NOUN_CONCRETE	True	1	1	0	adjective	1.0		0.0	0.0	0.0	0	0	"{""adjective"": 1}"	{}	1	True
ج و ر	IV:III	True	1	1	3	conjoined	1.0	adverbial	0.333	0.0	1.585	0	0	"{""conjoined"": 1}"	"{""adverbial"": 1, ""direct_object"": 1, ""prep_complement"": 1}"	1	True
ج و ر	IV:IV	True	1	1	2	conjoined	1.0	direct_object	0.5	0.0	1.0	0	0	"{""conjoined"": 1}"	"{""direct_object"": 1, ""prep_complement"": 1}"	1	True
ج و ر	IV_PASS:IV	True	1	1	1	conjoined	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""conjoined"": 1}"	"{""prep_complement"": 1}"	1	True
ج و ر	NOUN_ACTIVE_PART	True	2	1	2	adjective	1.0	predication	0.5	0.0	1.0	0	0	"{""adjective"": 1}"	"{""predication"": 1, ""prep_complement"": 1}"	2	True
ج و ر	NOUN_CONCRETE	True	3	3	5	conjoined	0.667	adjective	0.4	0.918	1.522	0	0	"{""conjoined"": 2, ""predication"": 1}"	"{""adjective"": 2, ""conjoined"": 2, ""prep_complement"": 1}"	2	True
ج و ر	PV:X	True	1	0	2		0.0	direct_object	0.5	0.0	1.0	0	0	{}	"{""direct_object"": 1, ""subject"": 1}"	1	True
ج و ز	IV:VI	True	1	1	1	conjoined	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""conjoined"": 1}"	"{""prep_complement"": 1}"	1	True
ج و ز	PV:III	True	3	0	7		0.0	direct_object	0.429	0.0	1.842	0	0	{}	"{""conjoined"": 1, ""direct_object"": 3, ""prep_complement"": 2, ""subject"": 1}"	3	True
ج و س	PV:I	True	1	0	1		0.0	adverbial	1.0	0.0	0.0	0	0	{}	"{""adverbial"": 1}"	1	True
ج و ع	GERUND	True	4	4	1	prep_complement	0.5	conjoined	1.0	1.5	0.0	0	0	"{""conjoined"": 1, ""idafa"": 1, ""prep_complement"": 2}"	"{""conjoined"": 1}"	4	True
ج و ع	IV:I	True	1	0	2		0.0	conjoined	0.5	0.0	1.0	0	0	{}	"{""conjoined"": 1, ""prep_complement"": 1}"	1	True
ج و ف	NOUN_CONCRETE	True	1	1	0	prep_complement	1.0		0.0	0.0	0.0	0	0	"{""prep_complement"": 1}"	{}	1	True
ج و و	NOUN_ABSTRACT	True	1	1	1	prep_complement	1.0	idafa	1.0	0.0	0.0	0	0	"{""prep_complement"": 1}"	"{""idafa"": 1}"	1	True
ج ي ء	PV:I	True	3	2	7	conjoined	0.5	direct_object	0.429	1.0	1.449	0	0	"{""conjoined"": 1, ""particle_complement"": 1}"	"{""adverbial"": 1, ""direct_object"": 3, ""subject"": 3}"	1	True
ج ي ء	PV_PASS:I	True	2	1	4	conjoined	1.0	prep_complement	0.5	0.0	1.5	0	0	"{""conjoined"": 1}"	"{""adverbial"": 1, ""conjoined"": 1, ""prep_complement"": 2}"	2	True
ج ي أ	PV:I	True	272	33	569	conjoined	0.394	direct_object	0.323	2.498	2.191	0	1	"{""adverbial"": 3, ""circumstantial"": 3, ""conjoined"": 13, ""exception"": 1, ""kana_predicate"": 1, ""particle_complement"": 2, ""predication"": 3, ""quoted_complement"": 7}"	"{""adverbial"": 29, ""circumstantial"": 20, ""clausal_complement"": 3, ""conjoined"": 22, ""direct_object"": 184, ""particle_complement"": 1, ""prep_complement"": 128, ""subject"": 180, ""vocative"": 2}"	62	False
ج ي أ	PV:IV	True	1	0	3		0.0	direct_object	0.333	0.0	1.585	0	0	{}	"{""direct_object"": 1, ""prep_complement"": 1, ""subject"": 1}"	1	True
ج ي ب	IV:IV	True	2	0	6		0.0	adverbial	0.333	0.0	1.918	0	0	{}	"{""adverbial"": 2, ""conjoined"": 1, ""direct_object"": 2, ""subject"": 1}"	2	True
ج ي ب	NOUN_CONCRETE	True	3	3	0	prep_complement	1.0		0.0	0.0	0.0	0	0	"{""prep_complement"": 3}"	{}	3	True
ج ي د	NOUN_CONCRETE	True	1	2	1	predication	0.5	idafa	1.0	1.0	0.0	0	0	"{""predication"": 1, ""prep_complement"": 1}"	"{""idafa"": 1}"	1	True
ج ي ر	IV:I	True	1	2	4	particle_complement	0.5	conjoined	0.25	1.0	2.0	0	0	"{""particle_complement"": 1, ""predication"": 1}"	"{""conjoined"": 1, ""direct_object"": 1, ""prep_complement"": 1, ""subject"": 1}"	1	True
ج ي ر	IV:IV	True	2	1	5	predication	1.0	subject	0.4	0.0	1.922	0	0	"{""predication"": 1}"	"{""conjoined"": 1, ""direct_object"": 1, ""prep_complement"": 1, ""subject"": 2}"	2	True
ح ب ب	ADJ_COMP	True	3	3	7	predication	0.667	prep_complement	0.857	0.918	0.592	0	0	"{""kana_predicate"": 1, ""predication"": 2}"	"{""circumstantial"": 1, ""prep_complement"": 6}"	2	True
ح ب ب	ADJ_QUALIT	True	1	1	0	conjoined	1.0		0.0	0.0	0.0	0	0	"{""conjoined"": 1}"	{}	1	True
ح ب ب	GERUND	True	10	10	7	prep_complement	0.4	idafa	0.714	2.122	1.149	0	0	"{""accusative_specification"": 1, ""cognate_acc"": 2, ""direct_object"": 2, ""prep_complement"": 4, ""subject"": 1}"	"{""adjective"": 1, ""idafa"": 5, ""prep_complement"": 1}"	8	False
ح ب ب	IV:I	True	6	5	11	predication	1.0	direct_object	0.545	0.0	1.322	0	0	"{""predication"": 5}"	"{""conjoined"": 1, ""direct_object"": 6, ""subject"": 4}"	5	False
ح ب ب	IV:IV	True	56	34	90	predication	0.794	direct_object	0.567	1.076	1.593	0	0	"{""adjective"": 1, ""conjoined"": 4, ""kana_predicate"": 1, ""particle_complement"": 1, ""predication"": 27}"	"{""clausal_complement"": 5, ""cognate_acc"": 1, ""conjoined"": 5, ""direct_object"": 51, ""prep_complement"": 1, ""subject"": 27}"	22	False
ح ب ب	IV:X	True	1	0	3		0.0	conjoined	0.333	0.0	1.585	0	0	{}	"{""conjoined"": 1, ""direct_object"": 1, ""prep_complement"": 1}"	1	True
ح ب ب	NOUN_CONCRETE	True	12	12	9	direct_object	0.417	conjoined	0.333	1.483	1.891	0	0	"{""conjoined"": 2, ""direct_object"": 5, ""idafa"": 5}"	"{""adjective"": 2, ""conjoined"": 3, ""idafa"": 1, ""prep_complement"": 3}"	9	False
ح ب ب	PV:I	True	1	0	1		0.0	direct_object	1.0	0.0	0.0	0	0	{}	"{""direct_object"": 1}"	1	True
ح ب ب	PV:II	True	1	0	5		0.0	conjoined	0.4	0.0	1.922	0	0	{}	"{""conjoined"": 2, ""direct_object"": 1, ""prep_complement"": 1, ""subject"": 1}"	1	True
ح ب ب	PV:IV	True	1	1	2	predication	1.0	direct_object	0.5	0.0	1.0	0	0	"{""predication"": 1}"	"{""direct_object"": 1, ""prep_complement"": 1}"	1	True
ح ب ب	PV:X	True	3	1	6	particle_complement	1.0	direct_object	0.5	0.0	1.0	0	0	"{""particle_complement"": 1}"	"{""direct_object"": 3, ""prep_complement"": 3}"	3	True
ح ب ر	IV_PASS:I	True	1	1	1	circumstantial	1.0	subject	1.0	0.0	0.0	0	0	"{""circumstantial"": 1}"	"{""subject"": 1}"	1	True
ح ب ر	IV_PASS:IV	True	1	1	0	circumstantial	1.0		0.0	0.0	0.0	0	0	"{""circumstantial"": 1}"	{}	1	True
ح ب ر	NOUN_CONCRETE	True	4	4	3	conjoined	0.5	conjoined	1.0	1.5	0.0	0	0	"{""conjoined"": 2, ""direct_object"": 1, ""prep_complement"": 1}"	"{""conjoined"": 3}"	2	True
ح ب س	IV:I	True	2	0	4		0.0	direct_object	0.5	0.0	1.5	0	0	{}	"{""direct_object"": 2, ""prep_complement"": 1, ""subject"": 1}"	2	True
ح ب ط	IV:I	True	3	1	5	conjoined	1.0	subject	0.4	0.0	1.922	0	0	"{""conjoined"": 1}"	"{""circumstantial"": 1, ""conjoined"": 1, ""direct_object"": 1, ""subject"": 2}"	3	True
ح ب ط	PV:I	True	10	3	16	predication	1.0	subject	0.688	0.0	1.122	0	0	"{""predication"": 3}"	"{""conjoined"": 1, ""prep_complement"": 4, ""subject"": 11}"	8	False
ح ب ط	PV:IV	True	3	0	4		0.0	direct_object	0.75	0.0	0.811	0	0	{}	"{""direct_object"": 3, ""subject"": 1}"	2	True
ح ب ك	NOUN_ABSTRACT	True	1	1	0	idafa	1.0		0.0	0.0	0.0	0	0	"{""idafa"": 1}"	{}	1	True
ح ب ل	NOUN_ABSTRACT	True	2	3	3	prep_complement	0.667	conjoined	0.333	0.918	1.585	0	0	"{""exception"": 1, ""prep_complement"": 2}"	"{""conjoined"": 1, ""idafa"": 1, ""prep_complement"": 1}"	1	True
ح ب ل	NOUN_CONCRETE	True	5	3	10	conjoined	0.333	idafa	0.3	1.585	1.971	0	0	"{""conjoined"": 1, ""direct_object"": 1, ""prep_complement"": 1}"	"{""conjoined"": 2, ""idafa"": 3, ""predication"": 2, ""prep_complement"": 3}"	5	False
ح ت م	GERUND	True	1	1	2	kana_predicate	1.0	adjective	0.5	0.0	1.0	0	0	"{""kana_predicate"": 1}"	"{""adjective"": 1, ""prep_complement"": 1}"	1	True
ح ث ث	ADJ_QUALIT	True	1	1	0	circumstantial	1.0		0.0	0.0	0.0	0	0	"{""circumstantial"": 1}"	{}	1	True
ح ج ب	NOUN_ABSTRACT	True	2	2	1	direct_object	1.0	adjective	1.0	0.0	0.0	0	0	"{""direct_object"": 2}"	"{""adjective"": 1}"	2	True
ح ج ب	NOUN_CONCRETE	True	5	3	4	idafa	0.667	predication	0.5	0.918	1.5	0	0	"{""idafa"": 2, ""prep_complement"": 1}"	"{""adverbial"": 1, ""predication"": 2, ""prep_complement"": 1}"	5	False
ح ج ب	NOUN_PASSIVE_PART	True	1	1	2	predication	1.0	adverbial	0.5	0.0	1.0	0	0	"{""predication"": 1}"	"{""adverbial"": 1, ""prep_complement"": 1}"	1	True
ح ج ج	GERUND	True	10	8	6	prep_complement	0.5	prep_complement	0.333	1.75	2.252	0	0	"{""conjoined"": 1, ""direct_object"": 2, ""idafa"": 1, ""prep_complement"": 4}"	"{""adjective"": 1, ""conjoined"": 1, ""idafa"": 1, ""predication"": 1, ""prep_complement"": 2}"	4	False
ح ج ج	GERUND_INSTANT	True	1	1	0	idafa	1.0		0.0	0.0	0.0	0	0	"{""idafa"": 1}"	{}	1	True
ح ج ج	IV:III	True	7	3	15	quoted_complement	0.667	prep_complement	0.467	0.918	1.93	0	0	"{""conjoined"": 1, ""quoted_complement"": 2}"	"{""adverbial"": 2, ""circumstantial"": 1, ""direct_object"": 4, ""prep_complement"": 7, ""subject"": 1}"	4	False
ح ج ج	IV:VI	True	1	0	1		0.0	prep_complement	1.0	0.0	0.0	0	0	{}	"{""prep_complement"": 1}"	1	True
ح ج ج	NOUN_ABSTRACT	True	8	6	8	subject	0.333	prep_complement	0.5	2.252	1.75	0	0	"{""exception"": 1, ""kana_predicate"": 1, ""particle_complement"": 1, ""predication"": 1, ""subject"": 2}"	"{""adjective"": 1, ""adverbial"": 1, ""predication"": 2, ""prep_complement"": 4}"	6	False
ح ج ج	NOUN_ACTIVE_PART	True	1	1	0	idafa	1.0		0.0	0.0	0.0	0	0	"{""idafa"": 1}"	{}	1	True
ح ج ج	PV:I	True	2	0	4		0.0	direct_object	0.5	0.0	1.5	0	0	{}	"{""conjoined"": 1, ""direct_object"": 2, ""subject"": 1}"	2	True
ح ج ج	PV:III	True	4	0	10		0.0	prep_complement	0.4	0.0	1.846	0	0	{}	"{""clausal_complement"": 1, ""direct_object"": 3, ""prep_complement"": 4, ""subject"": 2}"	3	True
ح ج ر	NOUN_ABSTRACT	True	3	3	2	adjective	0.333	adjective	1.0	1.585	0.0	0	0	"{""adjective"": 1, ""conjoined"": 1, ""quoted_complement"": 1}"	"{""adjective"": 2}"	2	True
ح ج ر	NOUN_CONCRETE	True	16	18	7	direct_object	0.333	prep_complement	0.714	2.377	0.863	0	0	"{""conjoined"": 2, ""direct_object"": 6, ""idafa"": 3, ""kana_predicate"": 1, ""predication"": 2, ""prep_complement"": 4}"	"{""conjoined"": 2, ""prep_complement"": 5}"	12	False
ح ج ر	NOUN_PASSIVE_PART	True	2	2	0	adjective	1.0		0.0	0.0	0.0	0	0	"{""adjective"": 2}"	{}	1	True
ح ج ز	NOUN_ACTIVE_PART	True	1	1	1	predication	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""predication"": 1}"	"{""prep_complement"": 1}"	1	True
ح ج ز	NOUN_CONCRETE	True	1	1	0	direct_object	1.0		0.0	0.0	0.0	0	0	"{""direct_object"": 1}"	{}	1	True
ح د ب	NOUN_CONCRETE	True	1	1	0	idafa	1.0		0.0	0.0	0.0	0	0	"{""idafa"": 1}"	{}	1	True
ح د ث	CV:II	True	1	0	1		0.0	prep_complement	1.0	0.0	0.0	0	0	{}	"{""prep_complement"": 1}"	1	True
ح د ث	IV:II	True	2	1	4	quoted_complement	1.0	direct_object	0.5	0.0	1.5	0	0	"{""quoted_complement"": 1}"	"{""adverbial"": 1, ""direct_object"": 2, ""prep_complement"": 1}"	2	True
ح د ث	IV:IV	True	3	2	7	conjoined	0.5	direct_object	0.429	1.0	1.449	0	0	"{""conjoined"": 1, ""predication"": 1}"	"{""adverbial"": 1, ""direct_object"": 3, ""prep_complement"": 3}"	3	True
ح د ث	NOUN_ABSTRACT	True	27	27	10	idafa	0.296	idafa	0.5	2.534	1.361	0	0	"{""accusative_specification"": 1, ""apposition"": 3, ""direct_object"": 5, ""idafa"": 8, ""kana_predicate"": 1, ""prep_complement"": 4, ""subject"": 5}"	"{""adjective"": 4, ""adverbial"": 1, ""idafa"": 5}"	21	False
ح د ث	NOUN_CONCRETE	True	1	1	0	apposition	1.0		0.0	0.0	0.0	0	0	"{""apposition"": 1}"	{}	1	True
ح د ث	NOUN_PASSIVE_PART	True	2	2	0	adjective	1.0		0.0	0.0	0.0	0	0	"{""adjective"": 2}"	{}	2	True
ح د د	IV:III	True	3	0	7		0.0	direct_object	0.571	0.0	0.985	0	0	{}	"{""direct_object"": 4, ""subject"": 3}"	2	True
ح د د	NOUN_ABSTRACT	True	12	12	11	direct_object	0.5	idafa	1.0	1.0	0.0	0	0	"{""direct_object"": 6, ""predication"": 6}"	"{""idafa"": 11}"	4	False
ح د د	NOUN_ACTIVE_PART	True	2	1	2	adjective	1.0	direct_object	0.5	0.0	1.0	0	0	"{""adjective"": 1}"	"{""direct_object"": 1, ""subject"": 1}"	2	True
ح د د	NOUN_CONCRETE	True	8	8	3	direct_object	0.375	idafa	0.667	2.156	0.918	0	0	"{""conjoined"": 1, ""direct_object"": 3, ""idafa"": 1, ""predication"": 1, ""prep_complement"": 2}"	"{""adverbial"": 1, ""idafa"": 2}"	7	False
ح د ق	NOUN_CONCRETE	True	3	1	3	direct_object	1.0	adjective	0.667	0.0	0.918	0	0	"{""direct_object"": 1}"	"{""adjective"": 2, ""conjoined"": 1}"	3	True
ح ذ ر	CV:I	True	6	1	5	conjoined	1.0	direct_object	0.8	0.0	0.722	0	0	"{""conjoined"": 1}"	"{""clausal_complement"": 1, ""direct_object"": 4}"	4	False
ح ذ ر	GERUND	True	5	5	3	direct_object	0.6	idafa	0.667	0.971	0.918	0	0	"{""adverbial"": 2, ""direct_object"": 3}"	"{""conjoined"": 1, ""idafa"": 2}"	2	False
ح ذ ر	IV:I	True	6	2	8	kana_predicate	0.5	direct_object	0.375	1.0	1.906	0	0	"{""kana_predicate"": 1, ""predication"": 1}"	"{""clausal_complement"": 2, ""conjoined"": 1, ""direct_object"": 3, ""subject"": 2}"	4	False
ح ذ ر	IV:II	True	2	0	6		0.0	direct_object	0.667	0.0	0.918	0	0	{}	"{""direct_object"": 4, ""subject"": 2}"	1	True
ح ذ ر	NOUN_ACTIVE_PART	True	1	1	0	predication	1.0		0.0	0.0	0.0	0	0	"{""predication"": 1}"	{}	1	True
ح ذ ر	NOUN_PASSIVE_PART	True	1	1	0	kana_predicate	1.0		0.0	0.0	0.0	0	0	"{""kana_predicate"": 1}"	{}	1	True
ح ر ب	GERUND	True	2	2	1	prep_complement	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""prep_complement"": 2}"	"{""prep_complement"": 1}"	2	True
ح ر ب	IV:III	True	1	0	2		0.0	conjoined	0.5	0.0	1.0	0	0	{}	"{""conjoined"": 1, ""direct_object"": 1}"	1	True
ح ر ب	NOUN_ABSTRACT	True	2	2	0	prep_complement	0.5		0.0	1.0	0.0	0	0	"{""prep_complement"": 1, ""subject"": 1}"	{}	2	True
ح ر ب	NOUN_CONCRETE	True	5	5	3	prep_complement	0.6	conjoined	1.0	0.971	0.0	0	0	"{""direct_object"": 2, ""prep_complement"": 3}"	"{""conjoined"": 3}"	4	False
ح ر ب	PV:III	True	1	0	3		0.0	direct_object	0.333	0.0	1.585	0	0	{}	"{""direct_object"": 1, ""prep_complement"": 1, ""subject"": 1}"	1	True
ح ر ث	GERUND	True	5	5	4	direct_object	0.6	idafa	0.75	1.371	0.811	0	0	"{""direct_object"": 3, ""predication"": 1, ""prep_complement"": 1}"	"{""idafa"": 3, ""prep_complement"": 1}"	3	False
ح ر ث	IV:I	True	1	0	1		0.0	direct_object	1.0	0.0	0.0	0	0	{}	"{""direct_object"": 1}"	1	True
ح ر ث	NOUN_CONCRETE	True	8	8	3	direct_object	0.375	conjoined	0.667	1.561	0.918	0	0	"{""conjoined"": 2, ""direct_object"": 3, ""prep_complement"": 3}"	"{""conjoined"": 2, ""idafa"": 1}"	5	False
ح ر ج	GERUND	True	13	14	17	subject	0.5	prep_complement	0.647	1.778	1.614	0	0	"{""conjoined"": 2, ""direct_object"": 2, ""prep_complement"": 3, ""subject"": 7}"	"{""apposition"": 1, ""clausal_complement"": 1, ""conjoined"": 2, ""predication"": 2, ""prep_complement"": 11}"	7	False
ح ر ج	NOUN_ABSTRACT	True	2	2	1	adjective	0.5	prep_complement	1.0	1.0	0.0	0	0	"{""adjective"": 1, ""direct_object"": 1}"	"{""prep_complement"": 1}"	2	True
ح ر د	NOUN_ABSTRACT	True	1	1	0	prep_complement	1.0		0.0	0.0	0.0	0	0	"{""prep_complement"": 1}"	{}	1	True
ح ر ر	ADJ_QUALIT	True	2	2	4	predication	0.5	conjoined	0.5	1.0	1.5	0	0	"{""predication"": 1, ""prep_complement"": 1}"	"{""conjoined"": 2, ""predication"": 1, ""prep_complement"": 1}"	1	True
ح ر ر	GERUND	True	6	3	7	conjoined	0.667	idafa	0.714	0.918	1.149	0	0	"{""accusative_specification"": 1, ""conjoined"": 2}"	"{""conjoined"": 1, ""idafa"": 5, ""prep_complement"": 1}"	4	False
ح ر ر	NOUN_ABSTRACT	True	2	2	0	conjoined	0.5		0.0	1.0	0.0	0	0	"{""conjoined"": 1, ""direct_object"": 1}"	{}	2	True
ح ر ر	NOUN_CONCRETE	True	4	4	2	predication	0.5	prep_complement	1.0	1.5	0.0	0	0	"{""conjoined"": 1, ""predication"": 2, ""prep_complement"": 1}"	"{""prep_complement"": 2}"	4	True
ح ر ر	NOUN_PASSIVE_PART	True	1	1	0	circumstantial	1.0		0.0	0.0	0.0	0	0	"{""circumstantial"": 1}"	{}	1	True
ح ر س	NOUN_ACTIVE_PART	True	1	1	2	accusative_specification	1.0	adjective	0.5	0.0	1.0	0	0	"{""accusative_specification"": 1}"	"{""adjective"": 1, ""conjoined"": 1}"	1	True
ح ر ص	ADJ_COMP	True	1	1	3	direct_object	1.0	prep_complement	0.667	0.0	0.918	0	0	"{""direct_object"": 1}"	"{""idafa"": 1, ""prep_complement"": 2}"	1	True
ح ر ص	ADJ_QUALIT	True	1	1	1	adjective	1.0	prep_complement	1.0	0.0	0.0	0	0	"{""adjective"": 1}"	"{""prep_complement"": 1}"	1	True
ح ر ص	IV:I	True	1	0	1		0.0	prep_complement	1.0	0.0	0.0	0	0	{}	"{""prep_complement"": 1}"	1	True
ح ر ض	CV:II	True	2	0	3		0.0	direct_object	0.667	0.0	0.918	0	0	{}	"{""direct_object"": 2, ""prep_complement"": 1}"	2	True
ح ر ض	NOUN_ABSTRACT	True	1	1	0	kana_predicate	1.0		0.0	0.0	0.0	0	0	"{""kana_predicate"": 1}"	{}	1	True
ح ر ف	IV:II	True	4	1	12	conjoined	1.0	prep_complement	0.417	0.0	1.784	0	0	"{""conjoined"": 1}"	"{""circumstantial"": 1, ""conjoined"": 2, ""direct_object"": 4, ""prep_complement"": 5}"	3	True
ح ر ف	NOUN_ABSTRACT	True	1	1	0	prep_complement	1.0		0.0	0.0	0.0	0	0	"{""prep_complement"": 1}"	{}	1	True
ح ر ف	NOUN_ACTIVE_PART	True	1	1	2	exception	1.0	conjoined	0.5	0.0	1.0	0	0	"{""exception"": 1}"	"{""conjoined"": 1, ""prep_complement"": 1}"	1	True
ح ر ق	CV:I	True	1	1	1	conjoined	1.0	direct_object	1.0	0.0	0.0	0	0	"{""conjoined"": 1}"	"{""direct_object"": 1}"	1	True
ح ر ق	CV:II	True	1	1	2	quoted_complement	1.0	conjoined	0.5	0.0	1.0	0	0	"{""quoted_complement"": 1}"	"{""conjoined"": 1, ""direct_object"": 1}"	1	True
ح ر ق	GERUND	True	5	5	0	idafa	1.0		0.0	0.0	0.0	0	0	"{""idafa"": 5}"	{}	4	False
ح ر ق	IV:II	True	1	1	2	conjoined	1.0	conjoined	0.5	0.0	1.0	0	0	"{""conjoined"": 1}"	"{""conjoined"": 1, ""direct_object"": 1}"	1	True
ح ر ك	IV:II	True	1	1	2	particle_complement	1.0	direct_object	0.5	0.0	1.0	0	0	"{""particle_complement"": 1}"	"{""direct_object"": 1, ""prep_complement"": 1}"	1	True
ح ر م	ADJ_QUALIT	True	3	3	0	adjective	1.0		0.0	0.0	0.0	0	0	"{""adjective"": 3}"	{}	1	True
ح ر م	GERUND	True	1	1	1	direct_object	1.0	conjoined	1.0	0.0	0.0	0	0	"{""direct_object"": 1}"	"{""conjoined"": 1}"	1	True
ح ر م	IV:II	True	5	1	12	conjoined	1.0	direct_object	0.417	0.0	2.451	0	0	"{""conjoined"": 1}"	"{""adverbial"": 1, ""circumstantial"": 1, ""conjoined"": 1, ""direct_object"": 5, ""prep_complement"": 2, ""subject"": 1, ""vocative"": 1}"	4	False
ح ر م	NOUN_ABSTRACT	True	7	5	5	predication	0.6	predication	0.4	1.371	1.922	0	0	"{""direct_object"": 1, ""kana_predicate"": 1, ""predication"": 3}"	"{""clausal_complement"": 1, ""idafa"": 1, ""predication"": 2, ""prep_complement"": 1}"	5	False
ح ر م	NOUN_CONCRETE	True	2	2	2	direct_object	1.0	adjective	1.0	0.0	0.0	0	0	"{""direct_object"": 2}"	"{""adjective"": 2}"	2	True
ح ر م	NOUN_PASSIVE_PART	True	9	9	9	conjoined	0.333	prep_complement	0.444	2.197	1.753	0	0	"{""adjective"": 1, ""conjoined"": 3, ""direct_object"": 1, ""predication"": 2, ""prep_complement"": 2}"	"{""adverbial"": 1, ""exception"": 1, ""predication"": 3, ""prep_complement"": 4}"	8	False
ح ر م	NOUN_PROP	True	22	22	0	adjective	1.0		0.0	0.0	0.0	0	0	"{""adjective"": 22}"	{}	7	False
ح ر م	PV:II	True	28	5	70	conjoined	0.6	direct_object	0.457	0.971	1.861	0	0	"{""conjoined"": 3, ""predication"": 2}"	"{""circumstantial"": 1, ""clausal_complement"": 3, ""conjoined"": 1, ""direct_object"": 32, ""prep_complement"": 19, ""subject"": 14}"	12	False
ح ر م	PV_PASS:I	True	1	0	3		0.0	exception	0.333	0.0	1.585	0	0	{}	"{""exception"": 1, ""prep_complement"": 1, ""subject"": 1}"	1	True
ح ر م	PV_PASS:II	True	5	0	10		0.0	subject	0.5	0.0	1.361	0	0	{}	"{""adverbial"": 1, ""prep_complement"": 4, ""subject"": 5}"	4	False
ح ر ي	IV:V	True	1	0	2		0.0	direct_object	0.5	0.0	1.0	0	0	{}	"{""direct_object"": 1, ""subject"": 1}"	1	True
