root_arabic	form_tag	form_tag_available	instance_count	frame_count	absolute_ratio	top_prep	prep_profile	obj_status_dist	clausal_complement_count	passive_count	prodrop_count	batch_count	low_occurrence
ر أ ي	IV:IV	True	46	46	0.043	مِن	"{""فِي"": 6, ""كـ"": 2, ""لـ"": 1, ""مِن"": 8}"	"{""both"": 19, ""clausal"": 2, ""clitic"": 7, ""explicit"": 15, ""none_absolute"": 2, ""none_passive"": 1}"	3	1	40	28	False
ر أ ي	PV:I	True	93	93	0.032	مِن	"{""بـ"": 1, ""فِي"": 1, ""مِن"": 2}"	"{""both"": 3, ""clausal"": 17, ""clitic"": 24, ""explicit"": 46, ""none_absolute"": 3}"	19	0	86	44	False
ر أ ي	PV:IV	True	5	5	0.0		{}	"{""both"": 5}"	0	0	4	5	False
ر أ ي	PV:VI	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	0	2	True
ر ب ب	IV:II	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""clitic"": 1}"	0	0	1	1	True
ر ب ب	PV:I	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	2	2	True
ر ب ح	PV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ر ب ص	CV:V	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ر ب ص	IV:V	True	7	7	0.0	بـ	"{""بـ"": 7}"	"{""clausal"": 1, ""explicit"": 3, ""none_intransitive"": 3}"	1	0	5	4	False
ر ب ص	PV:V	True	5	5	1.0	بـ	"{""بـ"": 1, ""حَتَّى"": 1}"	"{""none_absolute"": 1, ""none_intransitive"": 4}"	0	0	5	4	False
ر ب ط	CV:III	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ر ب ط	IV:I	True	2	2	1.0	عَلَى	"{""عَلَى"": 2}"	"{""none_absolute"": 2}"	0	0	2	2	True
ر ب ط	PV:I	True	1	1	1.0	عَلَى	"{""عَلَى"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
ر ب و	IV:I	True	2	2	0.0	فِي	"{""فِي"": 1}"	"{""none_intransitive"": 2}"	0	0	2	1	True
ر ب و	IV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	0	1	True
ر ب و	PV:I	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ر ت ع	IV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ر ت ل	CV:II	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ر ت ل	PV:II	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ر ج ج	CV:I	True	2	2	0.0		{}	"{""both"": 2}"	0	0	2	2	True
ر ج ج	IV:I	True	2	2	0.0		{}	"{""explicit"": 2}"	0	0	2	2	True
ر ج ج	IV:IV	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ر ج ج	PV_PASS:I	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ر ج ع	CV:I	True	11	11	0.0	إِلَى	"{""إِلَى"": 5}"	"{""explicit"": 2, ""none_intransitive"": 9}"	0	0	11	8	False
ر ج ع	CV:IV	True	2	2	0.0		{}	"{""clitic"": 2}"	0	0	2	2	True
ر ج ع	IV:I	True	26	26	0.0	إِلَى	"{""إِلَى"": 13, ""بـ"": 1}"	"{""clitic"": 2, ""explicit"": 3, ""none_intransitive"": 16, ""none_passive"": 5}"	0	5	21	18	False
ر ج ع	IV:IV	True	4	4	0.0	إِلَى	"{""إِلَى"": 2}"	"{""none_intransitive"": 2, ""none_passive"": 2}"	0	2	2	4	True
ر ج ع	IV:VI	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ر ج ع	IV_PASS:I	True	13	13	0.0	إِلَى	"{""إِلَى"": 13}"	"{""none_passive"": 13}"	0	13	6	11	False
ر ج ع	IV_PASS:IV	True	12	12	0.0	إِلَى	"{""إِلَى"": 12, ""فِي"": 1}"	"{""none_passive"": 12}"	0	12	5	11	False
ر ج ع	PV:I	True	11	11	0.0	إِلَى	"{""إِلَى"": 10}"	"{""clitic"": 2, ""none_intransitive"": 8, ""none_passive"": 1}"	0	1	8	8	False
ر ج ف	IV:I	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	0	2	True
ر ج م	IV:I	True	4	4	0.0		{}	"{""clitic"": 4}"	0	0	4	4	True
ر ج م	PV:I	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ر ج و	CV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ر ج و	IV:I	True	18	18	0.0	لـ	"{""لـ"": 1, ""مِن"": 1}"	"{""clausal"": 1, ""explicit"": 17}"	1	0	15	15	False
ر ج و	IV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ر ح ب	PV:I	True	2	2	0.0	بـ	"{""بـ"": 1}"	"{""none_intransitive"": 2}"	0	0	0	1	True
ر ح م	CV:I	True	5	5	0.2	كـ	"{""كـ"": 1}"	"{""clitic"": 4, ""none_absolute"": 1}"	0	0	5	4	False
ر ح م	IV:I	True	7	7	0.0		{}	"{""clitic"": 6, ""explicit"": 1}"	0	0	5	5	False
ر ح م	IV_PASS:I	True	4	4	0.0		{}	"{""none_passive"": 4}"	0	4	2	4	True
ر ح م	IV_PASS:IV	True	4	4	0.0		{}	"{""none_passive"": 4}"	0	4	4	4	True
ر ح م	PV:I	True	8	8	0.0		{}	"{""clitic"": 4, ""explicit"": 4}"	0	0	4	7	False
ر د د	CV:I	True	3	3	0.0	إِلَى	"{""إِلَى"": 2, ""عَلَى"": 1}"	"{""clitic"": 3}"	0	0	3	2	True
ر د د	IV:I	True	12	12	0.0	إِلَى	"{""إِلَى"": 4, ""عَلَى"": 2, ""عَن"": 3, ""لـ"": 1, ""مِن"": 2}"	"{""clitic"": 5, ""explicit"": 1, ""none_passive"": 6}"	0	6	5	9	False
ر د د	IV:IV	True	3	3	0.0		{}	"{""clausal"": 1, ""explicit"": 2}"	1	0	0	2	True
ر د د	IV:V	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ر د د	IV:VIII	True	5	5	0.0	إِلَى	"{""إِلَى"": 2, ""عَلَى"": 1, ""عَن"": 2, ""مِن"": 2}"	"{""none_intransitive"": 5}"	0	0	1	4	False
ر د د	IV_PASS:I	True	9	9	0.0	إِلَى	"{""إِلَى"": 5, ""عَلَى"": 1}"	"{""none_passive"": 9}"	0	9	4	6	False
ر د د	PV:I	True	8	8	0.0	إِلَى	"{""إِلَى"": 4, ""بـ"": 1, ""عَلَى"": 1, ""فِي"": 1, ""لـ"": 1}"	"{""clitic"": 3, ""explicit"": 3, ""none_passive"": 2}"	0	2	6	8	False
ر د د	PV:VIII	True	3	3	0.0	عَلَى	"{""عَلَى"": 2, ""مِن"": 1}"	"{""none_intransitive"": 3}"	0	0	2	3	True
ر د د	PV_PASS:I	True	5	5	0.0	إِلَى	"{""إِلَى"": 5}"	"{""none_passive"": 5}"	0	5	0	4	False
ر د ف	PV:I	True	1	1	0.0	لـ	"{""لـ"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ر د ي	IV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ر د ي	IV:IV	True	2	2	0.0		{}	"{""clitic"": 2}"	0	0	2	2	True
ر د ي	PV:IV	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	0	1	True
ر د ي	PV:V	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ر ز ق	CV:I	True	5	5	0.0	مِن	"{""فِي"": 1, ""مِن"": 3}"	"{""clitic"": 4, ""explicit"": 1}"	0	0	5	4	False
ر ز ق	GERUND	True	51	1	1.0		{}	"{""none_absolute"": 1}"	0	0	0	29	False
ر ز ق	IV:I	True	16	16	0.0	مِن	"{""بـ"": 4, ""مِن"": 5}"	"{""both"": 3, ""clitic"": 8, ""explicit"": 5}"	0	0	4	15	False
ر ز ق	IV_PASS:I	True	4	4	0.0	بـ	"{""بـ"": 1, ""فِي"": 1, ""مِن"": 1}"	"{""clitic"": 1, ""none_passive"": 3}"	0	3	2	4	True
ر ز ق	NOUN_CONCRETE	True	4	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	4	True
ر ز ق	PV:I	True	35	35	0.0	مِن	"{""مِن"": 10}"	"{""both"": 16, ""clitic"": 19}"	1	0	28	23	False
ر ز ق	PV_PASS:I	True	1	1	0.0	مِن	"{""مِن"": 2}"	"{""none_passive"": 1}"	0	1	0	1	True
ر س ل	CV:IV	True	8	8	0.125	إِلَى	"{""إِلَى"": 1}"	"{""clitic"": 3, ""explicit"": 4, ""none_absolute"": 1}"	0	0	8	5	False
ر س ل	IV:I	True	1	1	0.0	عَلَى	"{""عَلَى"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
ر س ل	IV:IV	True	21	21	0.095	عَلَى	"{""إِلَى"": 1, ""بـ"": 2, ""عَلَى"": 8}"	"{""clitic"": 1, ""explicit"": 18, ""none_absolute"": 2}"	0	0	20	14	False
ر س ل	PV:I	True	2	2	0.0	عَلَى	"{""عَلَى"": 1, ""فِي"": 1}"	"{""explicit"": 2}"	0	0	2	2	True
ر س ل	PV:IV	True	83	83	0.06	إِلَى	"{""إِلَى"": 21, ""بـ"": 17, ""عَلَى"": 13, ""فِي"": 14, ""كـ"": 4, ""لـ"": 2, ""مِن"": 20}"	"{""both"": 1, ""clitic"": 15, ""explicit"": 62, ""none_absolute"": 5}"	5	0	80	41	False
ر س ل	PV_PASS:I	True	4	4	0.0	بـ	"{""إِلَى"": 1, ""بـ"": 2}"	"{""none_passive"": 4}"	0	4	2	4	True
ر س ل	PV_PASS:IV	True	11	11	0.0	بـ	"{""إِلَى"": 5, ""بـ"": 6}"	"{""none_passive"": 11}"	0	11	8	9	False
ر س و	PV:IV	True	1	1	0.0		{}	"{""both"": 1}"	0	0	1	1	True
ر ش د	IV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ر ض ع	CV:IV	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ر ض ع	IV:IV	True	2	2	0.5	لـ	"{""لـ"": 1}"	"{""explicit"": 1, ""none_absolute"": 1}"	0	0	0	2	True
ر ض ع	IV:X	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ر ض ع	PV:IV	True	3	3	0.333	لـ	"{""لـ"": 1}"	"{""clitic"": 1, ""explicit"": 1, ""none_absolute"": 1}"	0	0	3	3	True
ر ض و	IV:I	True	2	2	0.0	بـ	"{""بـ"": 1}"	"{""none_intransitive"": 2}"	0	0	2	2	True
ر ض و	PV:I	True	9	9	0.0	عَن	"{""بـ"": 2, ""عَن"": 5, ""لـ"": 2, ""مِن"": 1}"	"{""explicit"": 2, ""none_intransitive"": 7}"	0	0	4	6	False
ر ض و	PV:VI	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ر ض و	PV:VIII	True	3	3	0.333	لـ	"{""لـ"": 1, ""مِن"": 1}"	"{""explicit"": 2, ""none_absolute"": 1}"	0	0	3	3	True
ر ض ي	IV:I	True	18	18	0.083	عَن	"{""عَن"": 4, ""لـ"": 2, ""مِن"": 1}"	"{""clitic"": 7, ""explicit"": 4, ""none_absolute"": 1, ""none_intransitive"": 6}"	0	0	16	12	False
ر ض ي	IV:IV	True	3	3	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 3}"	0	0	3	1	True
ر ض ي	PV:I	True	9	9	0.0	عَن	"{""بـ"": 2, ""عَن"": 4}"	"{""clausal"": 2, ""explicit"": 1, ""none_intransitive"": 6}"	2	0	9	5	False
ر ض ي	PV:VI	True	1	1	0.0	بـ	"{""بـ"": 1, ""مِن"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ر ع ي	CV:I	True	3	3	0.0		{}	"{""clitic"": 2, ""explicit"": 1}"	0	0	3	3	True
ر ع ي	PV:I	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ر غ ب	CV:I	True	1	1	0.0	إِلَى	"{""إِلَى"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ر غ ب	IV:I	True	3	3	0.5	عَن	"{""بـ"": 1, ""عَن"": 2}"	"{""clausal"": 1, ""none_absolute"": 1, ""none_intransitive"": 1}"	1	0	2	3	True
ر ف ع	IV:I	True	6	6	0.0	مِن	"{""مِن"": 1}"	"{""clitic"": 1, ""explicit"": 5}"	0	0	3	6	False
ر ف ع	IV_PASS:I	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ر ف ع	PV:I	True	14	14	0.0	بـ	"{""إِلَى"": 1, ""بـ"": 2, ""عَلَى"": 1, ""لـ"": 1}"	"{""both"": 1, ""clitic"": 3, ""explicit"": 10}"	0	0	12	11	False
ر ف ع	PV_PASS:I	True	1	1	0.0	إِلَى	"{""إِلَى"": 1}"	"{""none_passive"": 1}"	0	1	1	1	True
ر ق ب	CV:VIII	True	4	4	0.5		{}	"{""clitic"": 1, ""explicit"": 1, ""none_absolute"": 2}"	0	0	4	3	True
ر ق ب	IV:I	True	3	3	0.0	فِي	"{""فِي"": 2}"	"{""explicit"": 3}"	0	0	3	2	True
ر ق ب	IV:V	True	2	2	1.0		{}	"{""none_absolute"": 2}"	0	0	2	1	True
ر ق ي	IV:I	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ر ق ي	IV:VIII	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ر ك ب	CV:I	True	2	2	0.0	فِي	"{""فِي"": 1}"	"{""none_intransitive"": 2}"	0	0	2	1	True
ر ك ب	IV:I	True	5	5	0.2	مِن	"{""مِن"": 1}"	"{""clitic"": 1, ""explicit"": 3, ""none_absolute"": 1}"	0	0	5	5	False
ر ك ب	PV:I	True	2	2	0.0	فِي	"{""فِي"": 2}"	"{""none_intransitive"": 2}"	0	0	2	2	True
ر ك ب	PV:II	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""clitic"": 1}"	0	0	1	1	True
ر ك س	PV:I	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	0	1	True
ر ك س	PV_PASS:IV	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
ر ك ض	CV:I	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ر ك ض	IV:I	True	2	2	0.0	مِن	"{""مِن"": 1}"	"{""none_intransitive"": 2}"	0	0	1	1	True
ر ك ع	CV:I	True	4	4	0.0		{}	"{""none_intransitive"": 4}"	0	0	4	4	True
ر ك ع	IV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ر ك م	IV:I	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ر ك ن	IV:I	True	2	2	0.0	إِلَى	"{""إِلَى"": 2}"	"{""none_intransitive"": 2}"	0	0	2	2	True
ر م ي	IV:I	True	6	6	0.167	بـ	"{""بـ"": 3}"	"{""clitic"": 1, ""explicit"": 4, ""none_absolute"": 1}"	0	0	5	4	False
ر م ي	PV:I	True	3	3	1.0		{}	"{""none_absolute"": 3}"	0	0	3	1	True
ر ه ب	CV:I	True	2	2	0.0		{}	"{""both"": 2}"	0	0	2	2	True
ر ه ب	IV:I	True	1	1	0.0	لـ	"{""لـ"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ر ه ب	IV:IV	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""explicit"": 1}"	0	0	1	1	True
ر ه ب	PV:X	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ر ه ق	IV:I	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	0	1	True
ر ه ق	IV:IV	True	7	7	0.0	مِن	"{""مِن"": 1}"	"{""both"": 3, ""clitic"": 3, ""explicit"": 1}"	0	0	3	5	False
ر و ح	IV:IV	True	1	1	1.0		{}	"{""none_absolute"": 1}"	0	0	1	1	True
ر و د	IV:I	True	17	17	0.059	بـ	"{""بـ"": 5, ""فِي"": 1, ""مِن"": 1}"	"{""clausal"": 5, ""clitic"": 1, ""explicit"": 10, ""none_absolute"": 1}"	5	0	11	11	False
ر و د	IV:III	True	3	3	0.0	عَن	"{""عَن"": 3}"	"{""explicit"": 3}"	0	0	2	1	True
ر و د	IV:IV	True	76	76	0.013	بـ	"{""بـ"": 2, ""مِن"": 2}"	"{""clausal"": 44, ""clitic"": 1, ""explicit"": 29, ""none_absolute"": 1, ""none_passive"": 1}"	45	1	52	29	False
ر و د	IV_PASS:IV	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ر و د	PV:I	True	4	4	0.0		{}	"{""clausal"": 4}"	4	0	4	4	True
ر و د	PV:III	True	5	5	0.0	عَن	"{""عَن"": 5}"	"{""clitic"": 5}"	0	0	2	2	False
ر و د	PV:IV	True	37	37	0.0	بـ	"{""بـ"": 13, ""عَن"": 1}"	"{""clausal"": 13, ""clitic"": 3, ""explicit"": 21}"	13	0	25	21	False
ر و غ	PV:I	True	3	3	0.0	إِلَى	"{""إِلَى"": 2, ""عَلَى"": 1}"	"{""none_intransitive"": 3}"	0	0	3	2	True
ر و ي	IV:IV	True	3	3	0.0		{}	"{""clitic"": 1, ""explicit"": 2}"	2	0	3	1	True
ر ي ب	IV:VIII	True	3	3	0.0		{}	"{""none_intransitive"": 3}"	0	0	2	3	True
ر ي ب	PV:VIII	True	6	6	0.0		{}	"{""none_intransitive"": 6}"	0	0	4	6	False
ر ي ن	PV:I	True	1	1	0.0	عَلَى	"{""عَلَى"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ز ج ر	PV_PASS:VIII	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ز ج و	IV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ز ج و	IV:IV	True	1	1	0.0	فِي	"{""فِي"": 1, ""لـ"": 1}"	"{""explicit"": 1}"	0	0	0	1	True
ز ح ز ح	PV_PASS:I	True	1	1	0.0	عَن	"{""عَن"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
ز ر ع	IV:I	True	1	1	1.0		{}	"{""none_absolute"": 1}"	0	0	1	1	True
ز ر ع	IV:IV	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ز ر ي	IV:VIII	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	0	1	True
ز ع م	IV:I	True	5	5	0.0		{}	"{""clausal"": 1, ""explicit"": 4}"	1	0	4	3	False
ز ع م	PV:I	True	8	8	0.0	مِن	"{""مِن"": 1}"	"{""clausal"": 4, ""explicit"": 4}"	4	0	7	6	False
ز ف ف	IV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ز ك و	IV:II	True	11	11	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 7, ""explicit"": 4}"	0	0	7	7	False
ز ك و	IV:V	True	4	4	0.0	لـ	"{""لـ"": 1}"	"{""none_intransitive"": 4}"	0	0	3	3	True
ز ك و	PV:I	True	1	1	0.0	مِن	"{""مِن"": 2}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ز ك و	PV:II	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	0	1	True
ز ك و	PV:V	True	4	4	0.0		{}	"{""none_intransitive"": 4}"	0	0	2	4	True
ز ل ز ل	PV_PASS:I	True	3	3	0.0		{}	"{""none_passive"": 3}"	0	3	1	3	True
ز ل ف	PV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ز ل ف	PV_PASS:I	True	1	1	0.0	لـ	"{""لـ"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
ز ل ف	PV_PASS:IV	True	2	2	0.0	لـ	"{""لـ"": 1}"	"{""none_passive"": 2}"	0	2	0	2	True
ز ل ق	IV:IV	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 1}"	0	0	1	1	True
ز ل ل	IV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ز ل ل	PV:I	True	2	2	0.0	فِي	"{""فِي"": 1, ""مِن"": 1}"	"{""none_copular"": 1, ""none_intransitive"": 1}"	0	0	2	2	True
ز ل ل	PV:IV	True	1	1	0.0	عَن	"{""عَن"": 1}"	"{""clitic"": 1}"	0	0	0	1	True
ز ل ل	PV:X	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 1}"	0	0	0	1	True
ز ن ي	IV:I	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	1	2	True
ز ه ق	IV:I	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	0	1	True
ز ه ق	PV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ز و ج	IV:II	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ز و ج	PV:I	True	1	1	0.0		{}	"{""clitic"": 1}"	1	0	1	1	True
ز و ج	PV:II	True	2	2	0.0	بـ	"{""بـ"": 2}"	"{""clitic"": 2}"	0	0	2	2	True
ز و ج	PV_PASS:II	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ز و د	PV:I	True	13	13	0.0	فِي	"{""إِلَى"": 1, ""فِي"": 2}"	"{""both"": 6, ""clitic"": 7}"	0	0	9	9	False
ز و د	PV:V	True	1	1	1.0		{}	"{""none_absolute"": 1}"	0	0	1	1	True
ز و ر	IV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	0	1	True
ز و ر	IV:VI	True	1	1	0.0	عَن	"{""عَن"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ز و ر	PV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ز و ل	IV:I	True	8	8	0.0	مِن	"{""مِن"": 1}"	"{""none_copular"": 6, ""none_intransitive"": 2}"	0	0	4	8	False
ز و ل	PV:I	True	2	2	0.0		{}	"{""none_copular"": 1, ""none_intransitive"": 1}"	0	0	1	2	True
ز ي د	CV:I	True	3	3	0.333	عَلَى	"{""عَلَى"": 1, ""فِي"": 1}"	"{""both"": 2, ""none_absolute"": 1}"	0	0	3	3	True
ز ي د	IV:I	True	27	27	0.038	مِن	"{""إِلَى"": 1, ""فِي"": 3, ""لـ"": 2, ""مِن"": 4}"	"{""both"": 12, ""clitic"": 6, ""explicit"": 7, ""none_absolute"": 1, ""none_intransitive"": 1}"	0	0	21	14	False
ز ي د	IV:VIII	True	5	5	0.0		{}	"{""explicit"": 2, ""none_intransitive"": 3}"	0	0	4	5	False
ز ي د	PV:I	True	5	5	0.0	بـ	"{""بـ"": 1}"	"{""both"": 5}"	0	0	5	5	False
ز ي د	PV:VIII	True	3	3	0.0		{}	"{""none_intransitive"": 3}"	0	0	3	3	True
ز ي غ	IV:I	True	2	2	0.0	عَن	"{""عَن"": 1}"	"{""none_intransitive"": 2}"	0	0	0	2	True
ز ي غ	IV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ز ي غ	PV:I	True	4	4	0.0	عَن	"{""عَن"": 1}"	"{""none_intransitive"": 4}"	0	0	1	4	True
ز ي غ	PV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	0	1	True
ز ي ل	PV:II	True	1	1	1.0		{}	"{""none_absolute"": 1}"	0	0	0	1	True
ز ي ل	PV:V	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ز ي ن	IV:II	True	1	1	1.0	فِي	"{""فِي"": 1, ""لـ"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
ز ي ن	PV:II	True	15	15	0.0	لـ	"{""بـ"": 3, ""فِي"": 1, ""كـ"": 2, ""لـ"": 10}"	"{""clitic"": 3, ""explicit"": 12}"	0	0	8	11	False
ز ي ن	PV:V	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ز ي ن	PV_PASS:I	True	1	1	0.0	لـ	"{""لـ"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
ز ي ن	PV_PASS:II	True	9	9	0.0	لـ	"{""فِي"": 1, ""كـ"": 2, ""لـ"": 8}"	"{""none_passive"": 9}"	0	9	0	9	False
س أ ل	CV:I	True	14	14	0.0	مِن	"{""بـ"": 1, ""عَن"": 1, ""مِن"": 2}"	"{""both"": 2, ""clitic"": 3, ""explicit"": 9}"	2	0	14	12	False
س أ ل	IV:I	True	57	57	0.053	عَن	"{""عَلَى"": 12, ""عَن"": 20, ""مِن"": 8}"	"{""both"": 20, ""clausal"": 2, ""clitic"": 21, ""explicit"": 7, ""none_absolute"": 3, ""none_passive"": 4}"	8	4	49	31	False
س أ ل	IV:VI	True	8	8	1.0	عَن	"{""عَن"": 1, ""فِي"": 1}"	"{""none_absolute"": 1, ""none_intransitive"": 7}"	0	0	8	7	False
س أ ل	IV_PASS:I	True	12	12	0.0	عَن	"{""عَن"": 9}"	"{""none_passive"": 12}"	1	12	6	9	False
س أ ل	PV:I	True	19	19	0.056	مِن	"{""بـ"": 2, ""عَن"": 2, ""مِن"": 4}"	"{""both"": 10, ""clitic"": 6, ""explicit"": 1, ""none_absolute"": 1, ""none_intransitive"": 1}"	7	0	14	16	False
س أ ل	PV:VI	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
س أ ل	PV_PASS:I	True	3	3	0.0	مِن	"{""مِن"": 1}"	"{""explicit"": 1, ""none_passive"": 2}"	0	2	1	3	True
س أ م	IV:I	True	3	3	0.0	مِن	"{""مِن"": 1}"	"{""clausal"": 1, ""none_intransitive"": 2}"	1	0	1	2	True
س ب ب	IV:I	True	2	2	0.0	بـ	"{""بـ"": 1}"	"{""explicit"": 2}"	0	0	2	1	True
س ب ت	IV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
س ب ح	CV:II	True	17	17	0.75	بـ	"{""بـ"": 12, ""مِن"": 3}"	"{""clitic"": 3, ""explicit"": 1, ""none_absolute"": 12, ""none_intransitive"": 1}"	0	0	17	13	False
س ب ح	IV:I	True	3	3	1.0	فِي	"{""بـ"": 1, ""فِي"": 2}"	"{""none_absolute"": 1, ""none_intransitive"": 2}"	0	0	0	3	True
س ب ح	IV:II	True	19	19	0.824	بـ	"{""بـ"": 9, ""فِي"": 1, ""لـ"": 7, ""مِن"": 1}"	"{""clitic"": 3, ""none_absolute"": 14, ""none_intransitive"": 2}"	0	0	7	16	False
س ب ح	PV:II	True	5	5	0.75	لـ	"{""بـ"": 1, ""لـ"": 3}"	"{""clitic"": 1, ""none_absolute"": 3, ""none_intransitive"": 1}"	0	0	2	5	False
س ب غ	PV:IV	True	1	1	0.0	عَلَى	"{""عَلَى"": 1}"	"{""explicit"": 1}"	0	0	1	1	True
س ب ق	CV:III	True	1	1	0.0	إِلَى	"{""إِلَى"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
س ب ق	CV:X	True	2	2	0.0		{}	"{""explicit"": 2}"	0	0	2	2	True
س ب ق	IV:I	True	4	4	0.0	مِن	"{""بـ"": 1, ""مِن"": 2}"	"{""clitic"": 2, ""explicit"": 2}"	0	0	2	4	True
س ب ق	IV:X	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
