root_arabic	form_tag	form_tag_available	instance_count	narration	in_quoted	imperative	in_supplication	in_interrogative	vocative	narration_ratio	in_quote_ratio	imperative_ratio	legacy_direct_speech	legacy_discourse_dist	batch_count	low_occurrence
ح ج ج	PV:I	True	2	1	0	0	0	1	0	0.5	0.0	0.0	0	{}	2	True
ح ج ج	PV:III	True	4	3	0	0	0	1	0	0.75	0.0	0.0	0	{}	3	True
ح ج ر	NOUN_ABSTRACT	True	3	1	2	0	0	0	0	0.333	0.667	0.0	0	{}	2	True
ح ج ر	NOUN_CONCRETE	True	16	12	3	0	3	1	0	0.75	0.188	0.0	0	{}	12	False
ح ج ر	NOUN_PASSIVE_PART	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	1	True
ح ج ز	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ج ز	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح د ب	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح د ث	CV:II	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ح د ث	IV:II	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ح د ث	IV:IV	True	3	2	1	0	0	0	0	0.667	0.333	0.0	0	{}	3	True
ح د ث	NOUN_ABSTRACT	True	27	19	0	0	0	8	0	0.704	0.0	0.0	0	{}	21	False
ح د ث	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح د ث	NOUN_PASSIVE_PART	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح د د	IV:III	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح د د	NOUN_ABSTRACT	True	12	12	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	False
ح د د	NOUN_ACTIVE_PART	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح د د	NOUN_CONCRETE	True	8	7	1	0	1	0	0	0.875	0.125	0.0	0	{}	7	False
ح د ق	NOUN_CONCRETE	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ح ذ ر	CV:I	True	6	0	1	6	1	0	0	0.0	0.167	1.0	0	{}	4	False
ح ذ ر	GERUND	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	False
ح ذ ر	IV:I	True	6	5	1	0	0	0	0	0.833	0.167	0.0	0	{}	4	False
ح ذ ر	IV:II	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ذ ر	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ذ ر	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ر ب	GERUND	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ر ب	IV:III	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ر ب	NOUN_ABSTRACT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ر ب	NOUN_CONCRETE	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	False
ح ر ب	PV:III	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ر ث	GERUND	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	False
ح ر ث	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ر ث	NOUN_CONCRETE	True	8	6	2	0	0	0	0	0.75	0.25	0.0	0	{}	5	False
ح ر ج	GERUND	True	13	13	0	0	0	0	0	1.0	0.0	0.0	0	{}	7	False
ح ر ج	NOUN_ABSTRACT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ر د	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ر ر	ADJ_QUALIT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ح ر ر	GERUND	True	6	5	1	0	0	0	0	0.833	0.167	0.0	1	"{""direct-speech"": 1}"	4	False
ح ر ر	NOUN_ABSTRACT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	2	True
ح ر ر	NOUN_CONCRETE	True	4	3	1	0	0	0	0	0.75	0.25	0.0	1	"{""direct-speech"": 1}"	4	True
ح ر ر	NOUN_PASSIVE_PART	True	1	0	1	0	1	0	0	0.0	1.0	0.0	1	"{""direct-speech"": 1}"	1	True
ح ر س	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ر ص	ADJ_COMP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ر ص	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ر ص	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ر ص	PV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ر ض	CV:II	True	2	0	0	2	0	0	0	0.0	0.0	1.0	0	{}	2	True
ح ر ض	NOUN_ABSTRACT	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ح ر ف	IV:II	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ح ر ف	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ر ف	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ر ق	CV:I	True	1	0	1	1	1	0	0	0.0	1.0	1.0	0	{}	1	True
ح ر ق	CV:II	True	1	0	1	1	1	0	0	0.0	1.0	1.0	0	{}	1	True
ح ر ق	GERUND	True	5	4	1	0	1	0	0	0.8	0.2	0.0	0	{}	4	False
ح ر ق	IV:II	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ح ر ق	PV:VIII	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ر ك	IV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ر م	ADJ_QUALIT	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ر م	GERUND	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ح ر م	IV:II	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	False
ح ر م	NOUN_ABSTRACT	True	7	6	1	0	0	0	0	0.857	0.143	0.0	0	{}	5	False
ح ر م	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ر م	NOUN_PASSIVE_PART	True	9	6	3	0	0	0	0	0.667	0.333	0.0	0	{}	8	False
ح ر م	NOUN_PROP	True	22	22	0	0	0	0	0	1.0	0.0	0.0	0	{}	7	False
ح ر م	PV:II	True	28	17	11	0	1	0	0	0.607	0.393	0.0	0	{}	12	False
ح ر م	PV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ر م	PV_PASS:II	True	5	4	1	0	0	0	0	0.8	0.2	0.0	0	{}	4	False
ح ر ي	IV:V	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ز ب	NOUN_ABSTRACT	True	9	9	0	0	0	0	0	1.0	0.0	0.0	0	{}	6	False
ح ز ب	NOUN_CONCRETE	True	11	9	1	0	0	1	0	0.818	0.091	0.0	0	{}	8	False
ح ز ز	IV:I	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ح ز ن	GERUND	True	5	3	2	0	0	0	0	0.6	0.4	0.0	0	{}	4	False
ح ز ن	IV:I	True	32	27	5	0	2	0	0	0.844	0.156	0.0	0	{}	23	False
ح ز ن	IV:IV	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح س ب	ADJ_QUALIT	True	4	4	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	3	True
ح س ب	GERUND	True	32	26	6	0	1	0	0	0.812	0.188	0.0	3	"{""direct-speech"": 3}"	21	False
ح س ب	IV:I	True	30	30	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	17	False
ح س ب	IV:III	True	1	1	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	1	True
ح س ب	IV:VIII	True	3	3	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	3	True
ح س ب	IV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	1	True
ح س ب	IV_PASS:III	True	1	1	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	1	True
ح س ب	NOUN_ABSTRACT	True	20	16	4	0	2	0	0	0.8	0.2	0.0	3	"{""direct-speech"": 3}"	10	False
ح س ب	NOUN_ACTIVE_PART	True	2	2	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	2	True
ح س ب	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	1	True
ح س ب	PV:I	True	13	13	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	11	False
ح س ب	PV:III	True	1	1	0	0	0	0	0	1.0	0.0	0.0	3	"{""direct-speech"": 3}"	1	True
ح س د	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح س د	IV:I	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ح س د	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح س د	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح س ر	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح س ر	GERUND	True	6	4	2	0	0	0	3	0.667	0.333	0.0	0	{}	6	False
ح س ر	IV:X	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح س ر	NOUN_ABSTRACT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح س ر	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح س ر	NOUN_PROP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح س س	CV:V	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ح س س	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح س س	IV:IV	True	1	0	0	0	0	1	0	0.0	0.0	0.0	0	{}	1	True
ح س س	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح س س	PV:IV	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح س م	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح س ن	ADJ_COMP	True	58	49	6	0	1	5	0	0.845	0.103	0.0	0	{}	32	False
ح س ن	ADJ_QUALIT	True	11	10	1	0	0	0	0	0.909	0.091	0.0	0	{}	8	False
ح س ن	CV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح س ن	GERUND	True	41	34	5	0	0	2	0	0.829	0.122	0.0	0	{}	26	False
ح س ن	IV:IV	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح س ن	NOUN_ABSTRACT	True	23	20	3	0	3	0	0	0.87	0.13	0.0	0	{}	14	False
ح س ن	NOUN_ACTIVE_PART	True	39	33	6	0	3	0	0	0.846	0.154	0.0	0	{}	20	False
ح س ن	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح س ن	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح س ن	PV:IV	True	14	12	2	0	1	0	0	0.857	0.143	0.0	0	{}	13	False
ح س ن	PV_PASS:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ش ر	CV:I	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ح ش ر	GERUND	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ش ر	IV:I	True	16	15	1	0	0	0	0	0.938	0.062	0.0	0	{}	11	False
ح ش ر	IV_PASS:I	True	13	11	2	0	0	0	0	0.846	0.154	0.0	0	{}	9	False
ح ش ر	NOUN_ACTIVE_PART	True	3	1	2	0	2	0	0	0.333	0.667	0.0	0	{}	2	True
ح ش ر	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ش ر	PV:I	True	4	3	1	0	1	0	0	0.75	0.25	0.0	0	{}	4	True
ح ش ر	PV_PASS:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ح ص ب	NOUN_CONCRETE	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ح ص ح ص	PV:I	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ح ص د	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ص د	NOUN_PASSIVE_PART	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	True
ح ص د	PV:I	True	1	0	1	0	1	0	0	0.0	1.0	0.0	0	{}	1	True
ح ص ر	ADJ_INTENS	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ص ر	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ص ر	CV:I	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ح ص ر	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ص ر	PV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ص ر	PV_PASS:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ص ص	IV:IV	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ح ص ل	PV_PASS:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ص ن	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ص ن	IV:IV	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ص ن	NOUN_ACTIVE_PART	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ص ن	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ص ن	NOUN_PASSIVE_PART	True	9	9	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	False
ح ص ن	PV:IV	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ح ص ي	CV:IV	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ح ص ي	PV:IV	True	7	5	1	0	0	1	0	0.714	0.143	0.0	0	{}	6	False
ح ض ر	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ض ر	IV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ض ر	NOUN_ACTIVE_PART	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ض ر	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ض ر	NOUN_PASSIVE_PART	True	11	11	0	0	0	0	0	1.0	0.0	0.0	0	{}	7	False
ح ض ر	PV:I	True	6	6	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	False
ح ض ر	PV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ض ر	PV_PASS:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ض ض	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ض ض	IV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ض ض	IV:VI	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ط ب	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ط ط	NOUN_ABSTRACT	True	2	0	2	0	2	0	0	0.0	1.0	0.0	0	{}	2	True
ح ط م	IV:I	True	1	0	1	0	1	0	0	0.0	1.0	0.0	0	{}	1	True
ح ط م	NOUN_CONCRETE	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ح ط م	NOUN_PROP	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ظ ر	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ظ ر	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ظ ظ	NOUN_ABSTRACT	True	7	5	2	0	0	0	0	0.714	0.286	0.0	0	{}	5	False
ح ف د	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ف ر	NOUN_ACTIVE_PART	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ح ف ر	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ف ظ	ADJ_INTENS	True	9	9	0	0	0	0	0	1.0	0.0	0.0	0	{}	7	False
ح ف ظ	ADJ_QUALIT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ف ظ	CV:I	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ح ف ظ	CV:III	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ح ف ظ	GERUND	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ح ف ظ	IV:I	True	4	1	3	0	0	0	0	0.25	0.75	0.0	0	{}	3	True
ح ف ظ	IV:III	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ح ف ظ	NOUN_ACTIVE_PART	True	16	13	3	0	1	0	0	0.812	0.188	0.0	0	{}	12	False
ح ف ظ	NOUN_PASSIVE_PART	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ف ظ	PV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ف ظ	PV:X	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ف ف	IV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ف ف	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ف ف	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ف و	ADJ_QUALIT	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ح ق ب	ADV	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ح ق ب	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ق ف	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ق ق	ADJ_COMP	True	11	7	3	0	0	1	0	0.636	0.273	0.0	1	"{""direct-speech"": 1}"	7	False
ح ق ق	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ح ق ق	GERUND	True	214	173	40	0	5	2	0	0.808	0.187	0.0	1	"{""direct-speech"": 1}"	53	False
ح ق ق	IV:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	3	True
ح ق ق	IV:IV	True	3	3	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	2	True
ح ق ق	NOUN_ABSTRACT	True	33	30	3	0	1	0	0	0.909	0.091	0.0	1	"{""direct-speech"": 1}"	23	False
ح ق ق	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	2	True
ح ق ق	PV:I	True	15	14	1	0	0	0	0	0.933	0.067	0.0	1	"{""direct-speech"": 1}"	12	False
ح ق ق	PV_PASS:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ح ك م	ADJ_COMP	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ح ك م	ADJ_QUALIT	True	57	56	1	0	1	0	0	0.982	0.018	0.0	0	{}	23	False
ح ك م	CV:I	True	7	0	2	7	2	0	0	0.0	0.286	1.0	0	{}	3	False
ح ك م	GERUND	True	35	31	4	0	2	0	0	0.886	0.114	0.0	0	{}	23	False
ح ك م	IV:I	True	35	31	4	0	1	0	0	0.886	0.114	0.0	0	{}	19	False
ح ك م	IV:II	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ك م	IV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ك م	IV:VI	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ك م	NOUN_ABSTRACT	True	14	13	1	0	1	0	0	0.929	0.071	0.0	0	{}	8	False
ح ك م	NOUN_ACTIVE_PART	True	6	4	2	0	0	0	0	0.667	0.333	0.0	0	{}	6	False
ح ك م	NOUN_CONCRETE	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ح ك م	NOUN_PASSIVE_PART	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ك م	NOUN_PROP	True	40	34	6	0	0	0	0	0.85	0.15	0.0	0	{}	28	False
ح ك م	PV:I	True	3	2	1	0	0	0	0	0.667	0.333	0.0	0	{}	3	True
ح ك م	PV_PASS:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ل ف	ADJ_INTENS	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ح ل ف	IV:I	True	10	10	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	3	False
ح ل ف	IV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ح ل ف	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ح ل ق	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ل ق	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ل ق	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ل ل (ḥ-l-l) / ح ل ي	IV:I	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ح ل ل	CV:I	True	1	0	0	1	0	0	0	0.0	0.0	1.0	2	"{""direct-speech"": 2}"	1	True
ح ل ل	GERUND	True	9	7	2	0	0	0	0	0.778	0.222	0.0	2	"{""direct-speech"": 2}"	6	False
ح ل ل	IV:I	True	7	7	0	0	0	0	0	1.0	0.0	0.0	2	"{""direct-speech"": 2}"	7	False
ح ل ل	IV:IV	True	2	2	0	0	0	0	0	1.0	0.0	0.0	2	"{""direct-speech"": 2}"	2	True
ح ل ل	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	2	"{""direct-speech"": 2}"	1	True
ح ل ل	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	2	"{""direct-speech"": 2}"	2	True
ح ل ل	NOUN_TIME_PLACE	True	3	3	0	0	0	0	0	1.0	0.0	0.0	2	"{""direct-speech"": 2}"	3	True
ح ل ل	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	2	"{""direct-speech"": 2}"	1	True
ح ل ل	PV:IV	True	7	7	0	0	0	0	0	1.0	0.0	0.0	2	"{""direct-speech"": 2}"	7	False
ح ل ل	PV_PASS:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	2	"{""direct-speech"": 2}"	2	True
ح ل ل	PV_PASS:IV	True	6	4	1	0	1	1	0	0.667	0.167	0.0	2	"{""direct-speech"": 2}"	3	False
ح ل م	ADJ_QUALIT	True	14	14	0	0	0	0	0	1.0	0.0	0.0	0	{}	12	False
ح ل م	GERUND	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح ل م	NOUN_ABSTRACT	True	4	1	3	0	0	0	0	0.25	0.75	0.0	0	{}	3	True
ح ل م	NOUN_PROP	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ح ل ي	GERUND	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ل ي	IV:I	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	False
ح ل ي	IV:II	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ل ي	IV:IV	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح ل ي	NOUN_CONCRETE	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ح ل ي	PV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح م أ	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح م أ	NOUN_CONCRETE	True	3	1	2	0	0	0	0	0.333	0.667	0.0	0	{}	1	True
ح م د	ADJ_QUALIT	True	7	5	2	0	0	0	0	0.714	0.286	0.0	0	{}	7	False
ح م د	GERUND	True	43	31	12	0	0	0	0	0.721	0.279	0.0	0	{}	31	False
ح م د	IV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح م د	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح م د	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح م د	NOUN_PROP	True	15	14	1	0	0	0	0	0.933	0.067	0.0	0	{}	14	False
ح م ر	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح م ر	NOUN_CONCRETE	True	5	4	1	0	1	0	0	0.8	0.2	0.0	0	{}	5	False
ح م ل	ADJ_INTENS	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح م ل	CV:I	True	1	0	1	1	1	0	0	0.0	1.0	1.0	0	{}	1	True
ح م ل	GERUND	True	8	8	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ح م ل	IV:I	True	22	17	4	0	1	1	0	0.773	0.182	0.0	0	{}	16	False
ح م ل	IV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ح م ل	IV_PASS:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ح م ل	NOUN_ABSTRACT	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ح م ل	NOUN_ACTIVE_PART	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح م ل	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ح م ل	PV:I	True	14	14	0	0	0	0	0	1.0	0.0	0.0	0	{}	12	False
