root_arabic	form_tag	form_tag_available	instance_count	partner_root	partner_form_tag	attach_count	total_attach	pair_ratio	top_rel	rel_dist	batch_count	low_occurrence
ج ز ي	IV:I	True	40	ظ ل م	NOUN_ACTIVE_PART	3	62	0.048	head_of:direct_object	"{""head_of:direct_object"": 3}"	24	False
ج ز ي	IV:I	True	40	ش ك ر	NOUN_ACTIVE_PART	2	62	0.032	head_of:direct_object	"{""head_of:direct_object"": 2}"	24	False
ج ز ي	IV:I	True	40	ش ي ء	NOUN_ABSTRACT	2	62	0.032	head_of:direct_object	"{""head_of:direct_object"": 2}"	24	False
ج ز ي	IV:I	True	40	ص د ق	NOUN_ACTIVE_PART	2	62	0.032	head_of:direct_object	"{""head_of:direct_object"": 2}"	24	False
ج ز ي	IV:I	True	40	ق ب ل	IV_PASS:I	2	62	0.032	head_of:conjoined	"{""head_of:conjoined"": 2}"	24	False
ج ز ي	IV:I	True	40	ق و م	NOUN_CONCRETE	2	62	0.032	head_of:direct_object	"{""head_of:direct_object"": 2}"	24	False
ج ز ي	IV:I	True	40	ك ف ر	IV:II	2	62	0.032	dep_of:conjoined	"{""dep_of:conjoined"": 2}"	24	False
ج ز ي	IV:I	True	40	ك ل ل	NOUN_ABSTRACT	2	62	0.032	head_of:direct_object	"{""head_of:direct_object"": 2}"	24	False
ج ز ي	IV:I	True	40	ج ر م	NOUN_ACTIVE_PART	1	62	0.016	head_of:direct_object	"{""head_of:direct_object"": 1}"	24	False
ج ز ي	IV:I	True	40	ج ه ن م		1	62	0.016	head_of:direct_object	"{""head_of:direct_object"": 1}"	24	False
ج ز ي	IV:I	True	40	د ع و	IV:I	1	62	0.016	dep_of:adverbial	"{""dep_of:adverbial"": 1}"	24	False
ج ز ي	IV:I	True	40	ذ و ق	IV:IV	1	62	0.016	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	24	False
ج ز ي	IV:I	True	40	ز ي د	IV:I	1	62	0.016	head_of:conjoined	"{""head_of:conjoined"": 1}"	24	False
ج ز ي	IV:I	True	40	س و أ	ADJ_COMP	1	62	0.016	head_of:direct_object	"{""head_of:direct_object"": 1}"	24	False
ج ز ي	IV:I	True	40	ص د ق	GERUND	1	62	0.016	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	24	False
ج ز ي	IV:I	True	40	ض ر ر	IV:I	1	62	0.016	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	24	False
ج ز ي	IV:I	True	40	ع ذ ب	IV:II	1	62	0.016	head_of:conjoined	"{""head_of:conjoined"": 1}"	24	False
ج ز ي	IV:I	True	40	ع و د	IV:IV	1	62	0.016	dep_of:adverbial	"{""dep_of:adverbial"": 1}"	24	False
ج ز ي	IV:I	True	40	ف ر ي	NOUN_ACTIVE_PART	1	62	0.016	head_of:direct_object	"{""head_of:direct_object"": 1}"	24	False
ج ز ي	IV:I	True	40	ق س ط	GERUND	1	62	0.016	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	24	False
ج ز ي	IV:I	True	40	ه د ي	PV:I	1	62	0.016	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	24	False
ج ز ي	IV:I	True	40	و ص ف	GERUND	1	62	0.016	head_of:direct_object	"{""head_of:direct_object"": 1}"	24	False
ج ز ي	IV:I	True	40	و ق ي	NOUN_ACTIVE_PART	1	62	0.016	head_of:direct_object	"{""head_of:direct_object"": 1}"	24	False
ج ز ي	IV:I	True	40	ي و م	ADV	1	62	0.016	dep_of:adjective	"{""dep_of:adjective"": 1}"	24	False
ج ز ي	IV:III	True	1	ك ف ر	ADJ_INTENS	1	1	1.0	head_of:direct_object	"{""head_of:direct_object"": 1}"	1	True
ج ز ي	IV:IV	True	6	أ ج ر	GERUND	1	8	0.125	head_of:direct_object	"{""head_of:direct_object"": 1}"	6	False
ج ز ي	IV:IV	True	6	ح س ن	ADJ_COMP	1	8	0.125	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	6	False
ج ز ي	IV:IV	True	6	ح ي ي	IV:IV	1	8	0.125	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	6	False
ج ز ي	IV:IV	True	6	س و أ	GERUND	1	8	0.125	head_of:direct_object	"{""head_of:direct_object"": 1}"	6	False
ج ز ي	IV:IV	True	6	ف ض ل	GERUND	1	8	0.125	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	6	False
ج ز ي	IV:IV	True	6	ق و م	NOUN_CONCRETE	1	8	0.125	head_of:direct_object	"{""head_of:direct_object"": 1}"	6	False
ج ز ي	IV:IV	True	6	و ل د	NOUN_ACTIVE_PART	1	8	0.125	head_of:subject	"{""head_of:subject"": 1}"	6	False
ج ز ي	IV:IV	True	6	و ل د	NOUN_CONCRETE	1	8	0.125	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	6	False
ج ز ي	IV_PASS:I	True	13	ك ل ل	NOUN_ABSTRACT	3	10	0.3	head_of:subject	"{""head_of:subject"": 3}"	11	False
ج ز ي	IV_PASS:I	True	13	ي و م	ADV	3	10	0.3	head_of:adverbial	"{""head_of:adverbial"": 3}"	11	False
ج ز ي	IV_PASS:I	True	13	م ث ل	NOUN_ABSTRACT	2	10	0.2	head_of:exception	"{""head_of:exception"": 2}"	11	False
ج ز ي	IV_PASS:I	True	13	ع ذ ب	NOUN_ABSTRACT	1	10	0.1	head_of:direct_object	"{""head_of:direct_object"": 1}"	11	False
ج ز ي	IV_PASS:I	True	13	ن ع م	NOUN_ABSTRACT	1	10	0.1	dep_of:adjective	"{""dep_of:adjective"": 1}"	11	False
ج ز ي	IV_PASS:IV	True	2	ج ز ي	GERUND	1	3	0.333	head_of:cognate_acc	"{""head_of:cognate_acc"": 1}"	2	True
ج ز ي	IV_PASS:IV	True	2	ع ذ ب	NOUN_ABSTRACT	1	3	0.333	head_of:direct_object	"{""head_of:direct_object"": 1}"	2	True
ج ز ي	IV_PASS:IV	True	2	ي و م	ADV	1	3	0.333	head_of:adverbial	"{""head_of:adverbial"": 1}"	2	True
ج ز ي	NOUN_ACTIVE_PART	True	1	ش ي ء	NOUN_ABSTRACT	1	3	0.333	head_of:direct_object	"{""head_of:direct_object"": 1}"	1	True
ج ز ي	NOUN_ACTIVE_PART	True	1	و ل د	NOUN_ACTIVE_PART	1	3	0.333	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	1	True
ج ز ي	NOUN_ACTIVE_PART	True	1	و ل د	NOUN_PASSIVE_PART	1	3	0.333	dep_of:predication	"{""dep_of:predication"": 1}"	1	True
ج ز ي	NOUN_CONCRETE	True	1	ع ط و	IV:IV	1	1	1.0	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	1	True
ج ز ي	PV:I	True	4	ب غ ي	GERUND	1	3	0.333	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	4	True
ج ز ي	PV:I	True	4	ج ن ن	NOUN_CONCRETE	1	3	0.333	head_of:direct_object	"{""head_of:direct_object"": 1}"	4	True
ج ز ي	PV:I	True	4	ي و م	ADV	1	3	0.333	head_of:adverbial	"{""head_of:adverbial"": 1}"	4	True
ج س د	NOUN_CONCRETE	True	4	ع ج ل	NOUN_CONCRETE	2	4	0.5	dep_of:apposition	"{""dep_of:apposition"": 2}"	4	True
ج س د	NOUN_CONCRETE	True	4	ج ع ل	PV:I	1	4	0.25	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	4	True
ج س د	NOUN_CONCRETE	True	4	ل ق ي	PV:IV	1	4	0.25	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	4	True
ج س س	PV:V	True	1	ج ن ب	CV:VIII	1	2	0.5	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	1	True
ج س س	PV:V	True	1	غ ي ب	IV:VIII	1	2	0.5	head_of:conjoined	"{""head_of:conjoined"": 1}"	1	True
ج س م	NOUN_CONCRETE	True	2	ع ج ب	IV:IV	1	2	0.5	dep_of:subject	"{""dep_of:subject"": 1}"	2	True
ج س م	NOUN_CONCRETE	True	2	ع ل م	GERUND	1	2	0.5	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	2	True
ج ع ل	CV:I	True	22	ر ب ب	NOUN_CONCRETE	8	51	0.157	head_of:vocative	"{""head_of:vocative"": 8}"	13	False
ج ع ل	CV:I	True	22	ق و ل	PV:I	3	51	0.059	dep_of:quoted_complement	"{""dep_of:quoted_complement"": 3}"	13	False
ج ع ل	CV:I	True	22	أ ي ي	NOUN_ABSTRACT	2	51	0.039	head_of:direct_object	"{""head_of:direct_object"": 2}"	13	False
ج ع ل	CV:I	True	22	ر ز ق	CV:I	2	51	0.039	head_of:conjoined	"{""head_of:conjoined"": 2}"	13	False
ج ع ل	CV:I	True	22	أ ت ي	IV:IV	1	51	0.02	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	13	False
ج ع ل	CV:I	True	22	أ ل ه	NOUN_CONCRETE	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	أ م م	NOUN_CONCRETE	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	أ م ن	NOUN_ACTIVE_PART	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	ب ض ع	NOUN_CONCRETE	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	ب ل د	NOUN_CONCRETE	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	ب و ء	CV:V	1	51	0.02	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	13	False
ج ع ل	CV:I	True	22	ب ي ت	NOUN_CONCRETE	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	ب ي ن	NOUN_ABSTRACT	1	51	0.02	head_of:adverbial	"{""head_of:adverbial"": 1}"	13	False
ج ع ل	CV:I	True	22	ج ز أ	NOUN_ABSTRACT	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	ج ن ب	CV:I	1	51	0.02	head_of:conjoined	"{""head_of:conjoined"": 1}"	13	False
ج ع ل	CV:I	True	22	خ ز ن	NOUN_CONCRETE	1	51	0.02	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	13	False
ج ع ل	CV:I	True	22	د خ ل	CV:IV	1	51	0.02	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	13	False
ج ع ل	CV:I	True	22	ر أ ي	CV:IV	1	51	0.02	head_of:conjoined	"{""head_of:conjoined"": 1}"	13	False
ج ع ل	CV:I	True	22	ر ح ل	NOUN_CONCRETE	1	51	0.02	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	13	False
ج ع ل	CV:I	True	22	ر ض و	ADJ_QUALIT	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	س ل ط	NOUN_ABSTRACT	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	س ل م	NOUN_ACTIVE_PART	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	ص ر ح	NOUN_CONCRETE	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	ف أ د	NOUN_ABSTRACT	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	ق ب ل	CV:V	1	51	0.02	head_of:conjoined	"{""head_of:conjoined"": 1}"	13	False
ج ع ل	CV:I	True	22	ق ب ل	NOUN_ABSTRACT	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	ق و م	CV:IV	1	51	0.02	head_of:conjoined	"{""head_of:conjoined"": 1}"	13	False
ج ع ل	CV:I	True	22	ق و م	NOUN_ACTIVE_PART	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	ك ل ل	NOUN_ABSTRACT	1	51	0.02	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	13	False
ج ع ل	CV:I	True	22	ل س ن	NOUN_CONCRETE	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	ن ص ر	ADJ_INTENS	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	ه و ي	IV:I	1	51	0.02	head_of:clausal_complement	"{""head_of:clausal_complement"": 1}"	13	False
ج ع ل	CV:I	True	22	و ر ث	IV:I	1	51	0.02	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	13	False
ج ع ل	CV:I	True	22	و ر ث	NOUN_ACTIVE_PART	1	51	0.02	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	13	False
ج ع ل	CV:I	True	22	و ز ر	NOUN_CONCRETE	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	و ع د	NOUN_TIME_PLACE	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	و ق د	CV:I	1	51	0.02	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	13	False
ج ع ل	CV:I	True	22	و ق ي	NOUN_ACTIVE_PART	1	51	0.02	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	13	False
ج ع ل	CV:I	True	22	و ل ي	NOUN_CONCRETE	1	51	0.02	head_of:direct_object	"{""head_of:direct_object"": 1}"	13	False
ج ع ل	CV:I	True	22	و ه ب	CV:I	1	51	0.02	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	13	False
ج ع ل	IV:I	True	78	أ ل ه	NOUN_PROP	11	143	0.077	head_of:subject	"{""head_of:direct_object"": 1, ""head_of:prep_complement"": 4, ""head_of:subject"": 6}"	43	False
ج ع ل	IV:I	True	78	ر ب ب	NOUN_CONCRETE	5	143	0.035	head_of:vocative	"{""head_of:subject"": 1, ""head_of:vocative"": 4}"	43	False
ج ع ل	IV:I	True	78	أ ل ه	NOUN_CONCRETE	4	143	0.028	head_of:direct_object	"{""head_of:direct_object"": 4}"	43	False
ج ع ل	IV:I	True	78	ف ت ن	GERUND	3	143	0.021	head_of:direct_object	"{""head_of:direct_object"": 3}"	43	False
ج ع ل	IV:I	True	78	م ع ع	ADV	3	143	0.021	head_of:adverbial	"{""head_of:adverbial"": 3}"	43	False
ج ع ل	IV:I	True	78	ن د د	NOUN_CONCRETE	3	143	0.021	head_of:direct_object	"{""head_of:direct_object"": 3}"	43	False
ج ع ل	IV:I	True	78	أ ر ض	NOUN_CONCRETE	2	143	0.014	head_of:direct_object	"{""head_of:direct_object"": 2}"	43	False
ج ع ل	IV:I	True	78	ب س ط	IV:I	2	143	0.014	dep_of:conjoined	"{""dep_of:conjoined"": 1, ""head_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	ب ي ن	ADV	2	143	0.014	head_of:adverbial	"{""head_of:adverbial"": 2}"	43	False
ج ع ل	IV:I	True	78	ح ر ج	GERUND	2	143	0.014	head_of:direct_object	"{""head_of:direct_object"": 1, ""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	د ع و	GERUND	2	143	0.014	head_of:direct_object	"{""head_of:direct_object"": 1, ""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ر أ ي	IV:I	2	143	0.014	dep_of:conjoined	"{""dep_of:conjoined"": 1, ""head_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	ر ج س	NOUN_ABSTRACT	2	143	0.014	head_of:direct_object	"{""head_of:direct_object"": 2}"	43	False
ج ع ل	IV:I	True	78	ر ك م	IV:I	2	143	0.014	dep_of:conjoined	"{""dep_of:conjoined"": 1, ""head_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	س ب ل	NOUN_ABSTRACT	2	143	0.014	head_of:direct_object	"{""head_of:direct_object"": 2}"	43	False
ج ع ل	IV:I	True	78	س ل ط	NOUN_ABSTRACT	2	143	0.014	head_of:direct_object	"{""head_of:direct_object"": 2}"	43	False
ج ع ل	IV:I	True	78	غ ف ر	CV:I	2	143	0.014	dep_of:conjoined	"{""dep_of:conjoined"": 1, ""head_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	ك ف ر	IV:I	2	143	0.014	dep_of:conjoined	"{""dep_of:conjoined"": 2}"	43	False
ج ع ل	IV:I	True	78	ن و ر	NOUN_ABSTRACT	2	143	0.014	head_of:direct_object	"{""head_of:direct_object"": 2}"	43	False
ج ع ل	IV:I	True	78	أ ذ ن	NOUN_CONCRETE	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	أ ل ف	IV:II	1	143	0.007	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	أ م د	ADV	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	أ م ر	NOUN_ABSTRACT	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	أ م م	NOUN_CONCRETE	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	أ ي ي	NOUN_ABSTRACT	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ب ع ض	NOUN_ABSTRACT	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ب ن ي	NOUN_CONCRETE	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ب ي ن	NOUN_CONCRETE	1	143	0.007	head_of:adverbial	"{""head_of:adverbial"": 1}"	43	False
ج ع ل	IV:I	True	78	ج ب ر	ADJ_INTENS	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ج ر م	NOUN_ACTIVE_PART	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ج ع ل	PV:I	1	143	0.007	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	ج ن ن	NOUN_CONCRETE	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ج ه ن م	NOUN_CONCRETE	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ح ذ ر	GERUND	1	143	0.007	head_of:adverbial	"{""head_of:adverbial"": 1}"	43	False
ج ع ل	IV:I	True	78	ح س ر	GERUND	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ح ط م	NOUN_CONCRETE	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ح ظ ظ	NOUN_ABSTRACT	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	خ ب ث	ADJ_QUALIT	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	خ ر ج	GERUND_MEEM	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	خ ر ج	NOUN_CONCRETE	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	خ ل ف	NOUN_CONCRETE	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	خ ي ر	GERUND	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ذ ك ر	NOUN_ABSTRACT	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ر ح م	NOUN_PROP	1	143	0.007	head_of:subject	"{""head_of:subject"": 1}"	43	False
ج ع ل	IV:I	True	78	ر ز ق	GERUND	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ر س ل	NOUN_ABSTRACT	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ر ك م	NOUN_CONCRETE	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	س ت ر	GERUND	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	س ج ن	NOUN_PASSIVE_PART	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	س د د	NOUN_CONCRETE	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	س ل م	NOUN_ACTIVE_PART	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	س م و	NOUN_ABSTRACT	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	س و ي	NOUN_ABSTRACT	1	143	0.007	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	43	False
ج ع ل	IV:I	True	78	ش د د	IV:I	1	143	0.007	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	ش م ت	IV:IV	1	143	0.007	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	ش ي ب	ADJ_QUALIT	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ص ب ع	NOUN_CONCRETE	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ص د ر	NOUN_CONCRETE	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ص ر ط	NOUN_ABSTRACT	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ص ع ق	NOUN_CONCRETE	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ض ل ل	GERUND	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ض ي ق	ADJ_QUALIT	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ع ر ض	NOUN_ABSTRACT	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ع ق م	ADJ_QUALIT	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ع ل م	PV_PASS:II	1	143	0.007	head_of:conjoined	"{""head_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	ع و ج	GERUND	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ع ي ن	NOUN_CONCRETE	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ع ي ي	IV:I	1	143	0.007	head_of:conjoined	"{""head_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	غ ل ل	GERUND	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	غ ل ل	NOUN_PASSIVE_PART	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	غ ي ب	NOUN_ABSTRACT	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ف ج ر	NOUN_ACTIVE_PART	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ف ر ق	GERUND	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ف س د	NOUN_ACTIVE_PART	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ق ب ل	NOUN_ABSTRACT	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ق ر ب	ADJ_QUALIT	1	143	0.007	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	ق ر ط س	NOUN_CONCRETE	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ق ص ر	NOUN_CONCRETE	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ق ل ب	NOUN_CONCRETE	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ق و ل	PV:I	1	143	0.007	dep_of:quoted_complement	"{""dep_of:quoted_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ق و م	NOUN_CONCRETE	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ك ر ه	IV:I	1	143	0.007	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	ك س ف	NOUN_CONCRETE	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ك ش ف	IV:I	1	143	0.007	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	ك ف ت	NOUN_ABSTRACT	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	ك ف ر	IV:II	1	143	0.007	head_of:conjoined	"{""head_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	ك ف ر	NOUN_ACTIVE_PART	1	143	0.007	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ك و ن	IV:I	1	143	0.007	dep_of:clausal_complement	"{""dep_of:clausal_complement"": 1}"	43	False
ج ع ل	IV:I	True	78	ك و ن	PV:I	1	143	0.007	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	ك ي د	GERUND	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	م د د	IV:I	1	143	0.007	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	م ن ن	IV:I	1	143	0.007	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	م ه د	NOUN_CONCRETE	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
ج ع ل	IV:I	True	78	م ي ز	IV:I	1	143	0.007	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	ن ز ل	PV:IV	1	143	0.007	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	43	False
ج ع ل	IV:I	True	78	ن ص ب	NOUN_ABSTRACT	1	143	0.007	head_of:direct_object	"{""head_of:direct_object"": 1}"	43	False
