root_arabic	form_tag	form_tag_available	instance_count	pass2_xref_candidate_count	pass2_xref_resolved_candidate_count	pass2_candidate_density	candidate_root_dist	candidate_type_dist	status_dist	conf_dist	pass2_ayah_count	pass2_ayah_refs	source	batch_count	low_occurrence
ن ع م	NOUN_ABSTRACT	True	54	7	6	0.13	"{""ن ع م"": 7}"	"{""word"": 7, ""xref:pronoun_antecedent"": 6, ""xref:relative_reference"": 1}"	"{""ambiguous"": 2, ""strongly_licensed"": 10, ""syntactically_forced"": 2}"	"{""high"": 9, ""medium"": 5}"	6	12:6;16:83;39:49;44:27;44:28;46:15	pass2	28	False
ن ع م	NOUN_CONCRETE	True	34	11	11	0.324	"{""ن ع م"": 11}"	"{""word"": 11, ""xref:pronoun_antecedent"": 11}"	"{""strongly_licensed"": 22}"	"{""high"": 22}"	7	16:5;23:21;23:22;36:71;36:72;36:73;40:80	pass2	23	False
ن ف ر	NOUN_CONCRETE	True	3	8	5	2.667	"{""ن ف ر"": 8}"	"{""word"": 8, ""xref:pronoun_antecedent"": 8}"	"{""ambiguous"": 6, ""strongly_licensed"": 10}"	"{""high"": 8, ""medium"": 8}"	7	72:11;72:12;72:13;72:14;72:16;72:17;72:19	pass2	3	True
ن ف س	NOUN_ABSTRACT	True	274	26	22	0.095	"{""ن ف س"": 26}"	"{""word"": 26, ""xref:pronoun_antecedent"": 23, ""xref:relative_reference"": 3}"	"{""ambiguous"": 8, ""strongly_licensed"": 28, ""syntactically_forced"": 16}"	"{""high"": 42, ""medium"": 10}"	21	7:9;7:42;7:53;10:108;11:105;12:53;27:44;39:41;39:42;39:56;39:57;39:58;45:15;63:11;65:7;82:5;89:28;91:7;91:8;91:9;91:10	pass2	62	False
ن ف ق	IV:IV	True	40	1	1	0.025	"{""ن ف ق"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	8:36	pass2	15	False
ن ف ق	NOUN_ACTIVE_PART	True	33	20	20	0.606	"{""ن ف ق"": 20}"	"{""word"": 20, ""xref:discourse_reference"": 2, ""xref:pronoun_antecedent"": 18}"	"{""strongly_licensed"": 40}"	"{""high"": 36, ""medium"": 4}"	13	4:142;9:64;9:65;9:124;33:24;33:73;63:2;63:3;63:4;63:5;63:6;63:7;63:8	pass2	10	False
ن ق ع	NOUN_CONCRETE	True	1	1	1	1.0	"{""ن ق ع"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 1, ""strongly_licensed"": 1}"	"{""medium"": 2}"	1	100:5	pass2	1	True
ن م ل	NOUN_CONCRETE	True	4	1	1	0.25	"{""ن م ل"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	27:19	pass2	2	True
ن ه ر	NOUN_ABSTRACT	True	55	1	1	0.018	"{""ن ه ر"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	92:2	pass2	34	False
ن ه ر	NOUN_CONCRETE	True	54	1	1	0.019	"{""ن ه ر"": 1}"	"{""word"": 1, ""xref:demonstrative_reference"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	43:51	pass2	32	False
ن و ر	NOUN_ABSTRACT	True	40	1	1	0.025	"{""ن و ر"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	57:28	pass2	19	False
ن و ر	NOUN_CONCRETE	True	149	35	34	0.235	"{""ن و ر"": 35}"	"{""word"": 35, ""xref:connector_reference"": 1, ""xref:demonstrative_reference"": 2, ""xref:pronoun_antecedent"": 31, ""xref:resumptive_reference"": 1}"	"{""ambiguous"": 4, ""strongly_licensed"": 50, ""syntactically_forced"": 16}"	"{""high"": 65, ""low"": 1, ""medium"": 4}"	29	9:63;9:68;10:27;11:106;11:107;13:5;18:29;18:53;27:7;27:8;32:20;34:42;40:47;45:35;52:14;52:15;52:16;56:72;56:73;57:15;58:17;59:17;64:10;66:6;72:23;74:31;85:6;92:15;92:17	pass2	57	False
ن و ق	NOUN_CONCRETE	True	7	4	4	0.571	"{""ن و ق"": 4}"	"{""word"": 4, ""xref:demonstrative_reference"": 1, ""xref:pronoun_antecedent"": 3}"	"{""strongly_licensed"": 6, ""syntactically_forced"": 2}"	"{""high"": 8}"	2	11:64;11:65	pass2	6	False
ن و م	NOUN_ACTIVE_PART	True	2	1	0	0.5	"{""ن و م"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 2}"	"{""medium"": 2}"	1	7:98	pass2	2	True
ه د ه د	NOUN_CONCRETE	True	1	2	2	2.0	"{""ه د ه د"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 2}"	"{""strongly_licensed"": 4}"	"{""high"": 4}"	2	27:21;27:27	pass2	1	True
ه د ي	GERUND	True	85	1	1	0.012	"{""ه د ي"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	72:13	pass2	31	False
ه د ي	NOUN_ACTIVE_PART	True	30	1	0	0.033	"{""ه د ي"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 2}"	"{""medium"": 2}"	1	7:186	pass2	20	False
ه ش م	ADJ_QUALIT	True	1	1	1	1.0	"{""ه ش م"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	18:45	pass2	1	True
ه و د	ADJ_COMP	True	1	2	1	2.0	"{""ه و د"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 2}"	"{""ambiguous"": 3, ""strongly_licensed"": 1}"	"{""medium"": 4}"	1	9:31	pass2	1	True
ه و ي	GERUND	True	10	1	0	0.1	"{""ه و ي"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 2}"	"{""medium"": 2}"	1	7:176	pass2	10	False
ه و ي	NOUN_ABSTRACT	True	19	1	1	0.053	"{""ه و ي"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	101:10	pass2	13	False
و أ د	NOUN_PASSIVE_PART	True	1	1	1	1.0	"{""و أ د"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	81:9	pass2	1	True
و ج ه	NOUN_CONCRETE	True	72	9	9	0.125	"{""و ج ه"": 9}"	"{""word"": 9, ""xref:pronoun_antecedent"": 9}"	"{""strongly_licensed"": 16, ""syntactically_forced"": 2}"	"{""high"": 16, ""medium"": 2}"	8	75:23;75:25;80:40;80:41;88:4;88:5;88:6;88:9	pass2	38	False
و ح د	NOUN_ABSTRACT	True	6	1	0	0.167	"{""و ح د"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 2}"	"{""medium"": 2}"	1	7:70	pass2	5	False
و ح د	NOUN_NUM	True	65	2	1	0.031	"{""و ح د"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 1, ""xref:relative_reference"": 1}"	"{""ambiguous"": 2, ""syntactically_forced"": 2}"	"{""high"": 2, ""medium"": 2}"	2	7:189;49:9	pass2	32	False
و ح ي	PV_PASS:I	True	4	1	1	0.25	"{""و ح ي"": 1}"	"{""word"": 1, ""xref:relative_reference"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	43:43	pass2	4	True
و د ق	NOUN_CONCRETE	True	2	1	1	0.5	"{""و د ق"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	30:48	pass2	2	True
و ذ ر	CV:I	True	19	1	1	0.053	"{""و ذ ر"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	43:87	pass2	14	False
و ر د	NOUN_ACTIVE_PART	True	3	1	1	0.333	"{""و ر د"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	12:19	pass2	3	True
و ر ق	NOUN_CONCRETE	True	4	1	1	0.25	"{""و ر ق"": 1}"	"{""word"": 1, ""xref:demonstrative_reference"": 1}"	"{""syntactically_forced"": 2}"	"{""high"": 2}"	1	18:19	pass2	4	True
و ز ر	NOUN_ABSTRACT	True	12	1	1	0.083	"{""و ز ر"": 1}"	"{""word"": 1, ""xref:relative_reference"": 1}"	"{""strongly_licensed"": 1, ""surface_form"": 1}"	"{""high"": 2}"	1	94:3	pass2	10	False
و ز ن	NOUN_INSTRUMENT	True	13	4	2	0.308	"{""و ز ن"": 4}"	"{""word"": 4, ""xref:pronoun_antecedent"": 2, ""xref:relative_reference"": 2}"	"{""ambiguous"": 4, ""strongly_licensed"": 4}"	"{""high"": 2, ""medium"": 6}"	4	7:8;7:9;23:102;23:103	pass2	8	False
و س ط	ADJ_COMP	True	3	1	1	0.333	"{""و س ط"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""syntactically_forced"": 2}"	"{""high"": 2}"	1	68:28	pass2	3	True
و ص ف	IV:I	True	9	1	1	0.111	"{""و ص ف"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	43:83	pass2	6	False
و ع د	GERUND	True	48	12	9	0.25	"{""و ع د"": 12}"	"{""word"": 12, ""xref:demonstrative_reference"": 6, ""xref:pronoun_antecedent"": 4, ""xref:relative_reference"": 1, ""xref:resumptive_reference"": 1}"	"{""ambiguous"": 6, ""strongly_licensed"": 8, ""syntactically_forced"": 10}"	"{""high"": 14, ""low"": 3, ""medium"": 7}"	10	9:114;10:48;10:51;10:53;21:38;27:72;34:29;36:48;67:25;67:27	pass2	27	False
و ع د	NOUN_TIME_PLACE	True	16	1	1	0.062	"{""و ع د"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 1, ""strongly_licensed"": 1}"	"{""high"": 1, ""medium"": 1}"	1	34:30	pass2	10	False
و ع د	PV:I	True	34	1	1	0.029	"{""و ع د"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	40:55	pass2	23	False
و ع ظ	IV:I	True	9	2	2	0.222	"{""و ع ظ"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 2}"	"{""discourse_inferred"": 2, ""strongly_licensed"": 2}"	"{""high"": 4}"	2	34:46;34:47	pass2	9	False
و ق ت	NOUN_ABSTRACT	True	5	1	0	0.2	"{""و ق ت"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 2}"	"{""medium"": 2}"	1	7:187	pass2	4	False
و ق ت	NOUN_TIME_PLACE	True	6	1	0	0.167	"{""و ق ت"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 2}"	"{""medium"": 2}"	1	7:143	pass2	5	False
و ق ع	NOUN_ACTIVE_PART	True	6	1	1	0.167	"{""و ق ع"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	56:2	pass2	6	False
و ق ي	ADJ_COMP	True	2	4	4	2.0	"{""و ق ي"": 4}"	"{""word"": 4, ""xref:pronoun_antecedent"": 3, ""xref:relative_reference"": 1}"	"{""strongly_licensed"": 8}"	"{""high"": 8}"	3	92:18;92:19;92:20	pass2	2	True
و ق ي	NOUN_ACTIVE_PART	True	52	35	35	0.673	"{""و ق ي"": 35}"	"{""word"": 35, ""xref:discourse_reference"": 5, ""xref:pronoun_antecedent"": 29, ""xref:relative_reference"": 1}"	"{""discourse_inferred"": 2, ""strongly_licensed"": 64, ""surface_form"": 2, ""syntactically_forced"": 2}"	"{""high"": 64, ""medium"": 6}"	27	7:201;15:47;15:48;16:128;19:97;38:50;38:51;38:52;39:34;39:61;39:73;44:53;44:54;44:55;44:56;50:32;50:33;50:34;50:35;51:16;51:17;51:18;51:19;52:18;52:19;52:20;68:34	pass2	31	False
و ك أ	NOUN_ACTIVE_PART	True	8	2	2	0.25	"{""و ك أ"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 2}"	"{""ambiguous"": 1, ""strongly_licensed"": 3}"	"{""low"": 1, ""medium"": 3}"	2	55:56;55:74	pass2	7	False
و ك ل	CV:V	True	11	1	1	0.091	"{""و ك ل"": 1}"	"{""word"": 1, ""xref:discourse_reference"": 1}"	"{""discourse_inferred"": 1, ""strongly_licensed"": 1}"	"{""high"": 1, ""medium"": 1}"	1	27:91	pass2	10	False
و ل د	NOUN_ACTIVE_PART	True	24	4	4	0.167	"{""و ل د"": 4}"	"{""word"": 4, ""xref:pronoun_antecedent"": 4}"	"{""strongly_licensed"": 6, ""syntactically_forced"": 2}"	"{""high"": 8}"	3	29:8;31:15;31:33	pass2	12	False
و ل د	NOUN_CONCRETE	True	61	4	3	0.066	"{""و ل د"": 4}"	"{""word"": 4, ""xref:pronoun_antecedent"": 4}"	"{""ambiguous"": 2, ""strongly_licensed"": 4, ""syntactically_forced"": 2}"	"{""high"": 6, ""low"": 1, ""medium"": 1}"	3	18:5;46:17;76:19	pass2	30	False
و ل د	NOUN_PASSIVE_PART	True	8	2	2	0.25	"{""و ل د"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 2}"	"{""strongly_licensed"": 2, ""syntactically_forced"": 2}"	"{""high"": 4}"	1	31:33	pass2	5	False
و ل ي	NOUN_CONCRETE	True	99	3	2	0.03	"{""و ل ي"": 3}"	"{""word"": 3, ""xref:pronoun_antecedent"": 3}"	"{""ambiguous"": 2, ""strongly_licensed"": 4}"	"{""high"": 4, ""medium"": 2}"	2	19:6;39:3	pass2	34	False
ي ت م	ADJ_QUALIT	True	23	1	1	0.043	"{""ي ت م"": 1}"	"{""word"": 1, ""xref:discourse_reference"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	4:127	pass2	12	False
ي د ي	NOUN_CONCRETE	True	106	1	0	0.009	"{""ي د ي"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 2}"	"{""medium"": 2}"	1	7:108	pass2	46	False
ي م م	NOUN_CONCRETE	True	8	1	0	0.125	"{""ي م م"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 2}"	"{""medium"": 2}"	1	7:136	pass2	4	False
ي و م	ADV	True	219	5	4	0.023	"{""ي و م"": 5}"	"{""word"": 5, ""xref:demonstrative_reference"": 2, ""xref:pronoun_antecedent"": 3}"	"{""ambiguous"": 3, ""strongly_licensed"": 7}"	"{""high"": 6, ""low"": 1, ""medium"": 3}"	4	54:8;70:44;73:18;76:7	pass2	64	False
ي و م	NOUN_ABSTRACT	True	241	23	20	0.095	"{""ي و م"": 23}"	"{""word"": 23, ""xref:connector_reference"": 1, ""xref:demonstrative_reference"": 7, ""xref:discourse_reference"": 5, ""xref:pronoun_antecedent"": 8, ""xref:resumptive_reference"": 2}"	"{""ambiguous"": 6, ""strongly_licensed"": 32, ""syntactically_forced"": 8}"	"{""high"": 36, ""medium"": 10}"	21	11:103;11:104;14:31;30:43;32:5;32:14;34:30;37:20;39:71;45:34;52:45;70:4;70:6;70:7;75:22;75:24;77:35;77:37;77:38;77:40;99:6	pass2	64	False
