root_arabic	form_tag	form_tag_available	instance_count	legacy_instance_count	dep_dominant	dep_dominant_ratio	head_dominant	head_dominant_ratio	negated_ratio	scoped_ratio	narration_ratio	in_quote_ratio	imperative_count	supplication_count	interrogative_count	frame_count	absolute_ratio	top_prep	agency	dominant_referent	batch_count	low_occurrence
ث ل ث	NOUN_NUM	True	27	32	adverbial	0.231	idafa	0.619	0.074	0.074	0.704	0.296	0	1	0	0	0.0		mixed	BELIEVERS	19	False
ث ل ل	NOUN_ABSTRACT	True	2	3		0.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	BELIEVERS	1	True
ث ل ل	NOUN_CONCRETE	True	1	0		0.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	BELIEVERS	1	True
ث م ر	NOUN_CONCRETE	True	22	24	prep_complement	0.522	idafa	0.6	0.091	0.091	0.955	0.045	0	1	0	0	0.0		mixed	NATURE_CREATION	12	False
ث م ر	PV:IV	True	2	0		0.0		0.0	0.0	0.0	1.0	0.0	0	0	0	2	0.0		mixed	NATURE_CREATION	1	True
ث م ن	NOUN_ABSTRACT	True	11	19	direct_object	0.818	adjective	0.692	0.455	0.455	0.909	0.091	0	0	0	0	0.0		mixed	BELIEVERS	6	False
ث م ن	NOUN_ACTIVE_PART	True	1	0		0.0	idafa	0.5	0.0	0.0	0.0	1.0	0	0	0	0	0.0		mixed	BELIEVERS	1	True
ث م ن	NOUN_CONCRETE	True	1	0	direct_object	1.0	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	BELIEVERS	1	True
ث م ن	NOUN_NUM	True	6	0	adverbial	0.2	idafa	0.667	0.0	0.0	0.833	0.167	0	0	0	0	0.0		mixed	BELIEVERS	5	False
ث م و د	NOUN_PROP	True	26	26	conjoined	0.429	conjoined	0.571	0.115	0.115	0.962	0.038	0	0	0	0	0.0		human	DISBELIEVERS	21	False
ث ن ي	IV:I	True	1	0	predication	1.0	clausal_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	BELIEVERS	1	True
ث ن ي	IV:X	True	1	0		0.0		0.0	1.0	1.0	1.0	0.0	0	0	0	1	1.0		mixed	BELIEVERS	1	True
ث ن ي	NOUN_ABSTRACT	True	2	0	adjective	0.5		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	BELIEVERS	2	True
ث ن ي	NOUN_CONCRETE	True	2	0	circumstantial	0.5	idafa	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	BELIEVERS	1	True
ث ن ي	NOUN_NUM	True	23	29	apposition	0.19	conjoined	0.308	0.043	0.043	0.696	0.304	0	4	0	0	0.0		mixed	BELIEVERS	15	False
ث و ب	GERUND	True	13	0	accusative_specification	0.364	idafa	0.636	0.0	0.0	0.923	0.077	0	0	0	0	0.0		mixed	GOD	5	False
ث و ب	GERUND_MEEM	True	1	0	accusative_specification	1.0	adverbial	1.0	0.0	0.0	0.0	1.0	0	0	1	0	0.0		mixed	GOD	1	True
ث و ب	NOUN_ABSTRACT	True	1	28		0.0	predication	0.5	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	1	True
ث و ب	NOUN_CONCRETE	True	8	0	direct_object	0.857	idafa	0.333	0.125	0.125	1.0	0.0	0	0	0	0	0.0		mixed	GOD	7	False
ث و ب	NOUN_TIME_PLACE	True	1	0	direct_object	1.0	conjoined	0.5	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	1	True
ث و ب	PV:II	True	1	0		0.0	direct_object	0.5	0.0	0.0	0.0	0.0	0	0	1	1	0.0		mixed	GOD	1	True
ث و ب	PV:IV	True	3	0		0.0	direct_object	0.545	0.0	0.0	1.0	0.0	0	0	0	3	0.0	بـ	mixed	GOD	3	True
ث و ر	IV:IV	True	3	5	adjective	0.5	direct_object	0.5	0.333	0.333	0.667	0.333	0	0	0	3	0.0		mixed	NATURE_CREATION	3	True
ث و ر	NOUN_ABSTRACT	True	1	0	conjoined	1.0	prep_complement	1.0	0.0	0.0	0.0	1.0	0	1	0	0	0.0		mixed	NATURE_CREATION	1	True
ث و ر	PV:IV	True	1	0	conjoined	1.0	conjoined	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	NATURE_CREATION	1	True
ث و ي	NOUN_ACTIVE_PART	True	1	0	kana_predicate	1.0	prep_complement	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_OTHER	1	True
ث و ي	NOUN_TIME_PLACE	True	13	14	subject	0.462	prep_complement	0.5	0.0	0.0	0.769	0.231	0	1	0	0	0.0		mixed	PROPHET_OTHER	9	False
ث ي ب	ADJ_QUALIT	True	1	1	adjective	1.0	conjoined	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ج أ ر	IV:I	True	3	3		0.0	adverbial	0.333	0.333	0.333	1.0	0.0	0	0	0	3	0.0	إِلَى	human	HUMANS_GENERIC	2	True
ج ب ب	IV:IV	True	1	0		0.0	conjoined	0.5	0.0	0.0	0.0	1.0	0	1	0	1	0.0		human	DISBELIEVERS	1	True
ج ب ب	NOUN_CONCRETE	True	2	3	idafa	1.0		0.0	0.0	0.0	0.5	0.5	0	1	0	0	0.0		human	DISBELIEVERS	1	True
ج ب ت	NOUN_CONCRETE	True	1	1	prep_complement	1.0	conjoined	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ج ب ر	ADJ_INTENS	True	9	10	adjective	0.2	adjective	0.667	0.333	0.333	0.778	0.222	0	0	0	0	0.0		mixed	PROPHET_MUHAMMAD	8	False
ج ب ر	NOUN_PROP	True	1	0	predication	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_MUHAMMAD	1	True
ج ب ل	NOUN_CONCRETE	True	41	41	prep_complement	0.295	conjoined	0.333	0.049	0.049	0.927	0.073	0	1	0	0	0.0		mixed	HUMANS_GENERIC	33	False
ج ب ن	NOUN_CONCRETE	True	1	1	prep_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ج ب ه	NOUN_CONCRETE	True	1	1	subject	1.0	conjoined	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	DISBELIEVERS	1	True
ج ب ي	IV:VIII	True	3	13	predication	1.0	conjoined	0.273	0.0	0.0	1.0	0.0	0	0	0	3	0.0	إِلَى	mixed	PROPHET_OTHER	3	True
ج ب ي	IV_PASS:I	True	1	0		0.0	circumstantial	0.333	1.0	1.0	1.0	0.0	0	0	0	1	0.0	إِلَى	mixed	PROPHET_OTHER	1	True
ج ب ي	NOUN_ABSTRACT	True	2	0	kana_predicate	1.0	exception	0.5	1.0	1.0	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_OTHER	2	True
ج ب ي	NOUN_CONCRETE	True	1	0	prep_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_OTHER	1	True
ج ب ي	PV:VIII	True	7	0	conjoined	1.0	direct_object	0.467	0.0	0.0	0.857	0.143	0	0	0	7	0.0	مِن	mixed	PROPHET_OTHER	7	False
ج ث ث	PV:VIII	True	1	1		0.0	prep_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0	مِن	mixed	NATURE_CREATION	1	True
ج ث م	NOUN_ACTIVE_PART	True	5	5	kana_predicate	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				3	False
ج ث و	NOUN_ACTIVE_PART	True	3	3	circumstantial	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	DISBELIEVERS	2	True
ج ح د	IV:I	True	9	12	kana_predicate	0.8	prep_complement	0.75	0.444	0.778	1.0	0.0	0	0	0	9	1.0	بـ	human	DISBELIEVERS	7	False
ج ح د	IV:IV	True	1	0	kana_predicate	1.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	1	1.0	بـ	human	DISBELIEVERS	1	True
ج ح د	PV:I	True	2	0		0.0	conjoined	0.4	0.0	0.0	1.0	0.0	0	0	0	2	1.0	بـ	human	DISBELIEVERS	2	True
ج ح م	NOUN_CONCRETE	True	24	26	idafa	0.6	apposition	1.0	0.042	0.042	0.917	0.083	0	2	0	0	0.0		human	HUMANS_GENERIC	16	False
ج ح م	NOUN_PROP	True	2	0	idafa	0.333		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	2	True
ج د ث	NOUN_CONCRETE	True	3	3	prep_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				3	True
ج د د	ADJ_QUALIT	True	9	0	adjective	1.0	adjective	0.667	0.0	0.0	0.556	0.444	0	0	1	0	0.0		mixed	HUMANS_GENERIC	7	False
ج د د	IV:I	True	21	33	conjoined	0.667	direct_object	0.647	0.619	0.619	0.667	0.19	0	1	3	21	0.143	فِي	mixed	HUMANS_GENERIC	12	False
ج د د	IV:IV	True	2	0	quoted_complement	1.0	direct_object	0.5	0.5	0.5	0.5	0.5	0	0	0	2	0.0	لـ	mixed	HUMANS_GENERIC	2	True
ج د د	NOUN_ABSTRACT	True	1	0	subject	1.0	idafa	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ج د ر	ADJ_COMP	True	1	4	conjoined	0.5	clausal_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	NATURE_CREATION	1	True
ج د ر	NOUN_CONCRETE	True	3	0	direct_object	0.333	adjective	1.0	0.333	0.333	1.0	0.0	0	0	0	0	0.0		mixed	NATURE_CREATION	2	True
ج د ل	CV:III	True	1	0	conjoined	1.0	direct_object	0.5	0.0	0.0	0.0	0.0	1	0	0	1	0.0	بـ	mixed	HUMANS_GENERIC	1	True
ج د ل	GERUND	True	2	29	conjoined	0.333	prep_complement	1.0	0.5	0.5	0.5	0.5	0	1	0	0	0.0		mixed	HUMANS_GENERIC	2	True
ج د ل	IV:I	True	1	0		0.0	prep_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	1	1.0	فِي	mixed	HUMANS_GENERIC	1	True
ج د ل	IV:III	True	19	0	circumstantial	1.0	prep_complement	0.5	0.263	0.368	0.895	0.053	0	1	1	19	0.429	فِي	mixed	HUMANS_GENERIC	14	False
ج د ل	NOUN_ABSTRACT	True	1	0	circumstantial	1.0		0.0	1.0	2.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ج د ل	NOUN_CONCRETE	True	1	0	accusative_specification	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ج د ل	PV:III	True	4	0	conjoined	1.0	prep_complement	0.429	0.0	0.0	0.75	0.25	0	1	0	4	0.333	بـ	mixed	HUMANS_GENERIC	4	True
ج ذ ذ	NOUN_CONCRETE	True	1	0	direct_object	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ج ذ ذ	NOUN_PASSIVE_PART	True	1	2	idafa	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ج ذ ع	NOUN_CONCRETE	True	3	3	prep_complement	1.0	idafa	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				2	True
ج ذ و	NOUN_ABSTRACT	True	1	0	conjoined	1.0	prep_complement	1.0	0.0	0.0	0.0	1.0	0	1	0	0	0.0				1	True
ج ر ح	NOUN_CONCRETE	True	2	4	conjoined	0.5	predication	1.0	0.0	0.0	0.5	0.5	0	1	0	0	0.0		human	HUMANS_GENERIC	1	True
ج ر ح	PV:I	True	1	0		0.0	direct_object	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0	بـ	human	HUMANS_GENERIC	1	True
ج ر ح	PV:VIII	True	1	0		0.0	direct_object	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		human	HUMANS_GENERIC	1	True
ج ر د	NOUN_CONCRETE	True	2	2	conjoined	0.5	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				2	True
ج ر ر	IV:I	True	1	1	circumstantial	1.0	direct_object	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0	إِلَى	mixed	PROPHET_OTHER	1	True
ج ر ز	ADJ_QUALIT	True	2	2	adjective	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				2	True
ج ر ع	IV:V	True	1	1		0.0	direct_object	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	OTHER	1	True
ج ر ف	NOUN_CONCRETE	True	1	1	idafa	1.0	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ج ر م	IV:I	True	3	66		0.0	clausal_complement	0.3	1.0	1.0	1.0	0.0	0	0	0	3	0.0	عَلَى	human	DISBELIEVERS	2	True
ج ر م	IV:IV	True	1	0		0.0	direct_object	1.0	0.0	0.0	0.0	1.0	0	0	0	1	0.0		human	DISBELIEVERS	1	True
ج ر م	NOUN_ABSTRACT	True	5	0		0.0	clausal_complement	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		human	DISBELIEVERS	3	False
ج ر م	NOUN_ACTIVE_PART	True	52	0	subject	0.24	circumstantial	0.8	0.154	0.173	0.865	0.135	0	2	1	0	0.0		human	DISBELIEVERS	32	False
ج ر م	NOUN_RELATIVE	True	1	0		0.0	predication	0.5	0.0	0.0	0.0	1.0	0	0	0	0	0.0		human	DISBELIEVERS	1	True
ج ر م	PV:IV	True	4	0		0.0	direct_object	0.5	0.25	0.25	0.75	0.25	0	0	0	4	0.5		human	DISBELIEVERS	4	True
ج ر ي	IV:I	True	54	63	adjective	0.7	prep_complement	0.513	0.0	0.0	0.944	0.056	0	0	0	54	0.0	مِن	mixed	NATURE_CREATION	38	False
ج ر ي	IV:IV	True	2	0	adjective	1.0	prep_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	2	0.0	مِن	mixed	NATURE_CREATION	2	True
ج ر ي	NOUN_ACTIVE_PART	True	1	0	adjective	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	NATURE_CREATION	1	True
ج ر ي	NOUN_CONCRETE	True	5	0	prep_complement	1.0	prep_complement	0.556	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	NATURE_CREATION	5	False
ج ر ي	NOUN_TIME_PLACE	True	1	0		0.0	conjoined	0.333	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	NATURE_CREATION	1	True
ج ر ي	PV:I	True	1	0		0.0	prep_complement	0.667	0.0	0.0	1.0	0.0	0	0	0	1	0.0	بـ	mixed	NATURE_CREATION	1	True
ج ز أ	NOUN_ABSTRACT	True	3	3	direct_object	1.0	prep_complement	0.6	0.0	0.0	0.667	0.333	0	1	0	0	0.0				3	True
ج ز ز	IV_PASS:I	True	7	8	conjoined	0.333	direct_object	0.4	0.286	0.857	0.714	0.143	0	1	2	7	0.0	بـ	mixed	DISBELIEVERS	7	False
ج ز ز	IV_PASS:IV	True	1	0		0.0	direct_object	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	DISBELIEVERS	1	True
ج ز ع	ADJ_INTENS	True	1	0	circumstantial	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	DISBELIEVERS	1	True
ج ز ع	PV:I	True	1	2	clausal_complement	1.0	conjoined	1.0	0.0	0.0	0.0	1.0	0	0	0	1	0.0		human	DISBELIEVERS	1	True
ج ز ي	GERUND	True	42	0	predication	0.552	idafa	0.266	0.095	0.143	0.833	0.143	0	2	1	0	0.0		mixed	GOD	25	False
ج ز ي	IV:I	True	40	110	predication	0.333	direct_object	0.538	0.05	0.05	0.9	0.1	0	1	0	40	0.0	كـ	mixed	GOD	24	False
ج ز ي	IV:III	True	1	0		0.0	direct_object	1.0	0.0	1.0	0.0	0.0	0	0	1	1	0.0		mixed	GOD	1	True
ج ز ي	IV:IV	True	6	0	conjoined	1.0	direct_object	0.5	0.167	0.167	1.0	0.0	0	0	0	6	0.167	بـ	mixed	GOD	6	False
ج ز ي	IV_PASS:I	True	13	0	adjective	0.5	exception	0.238	0.308	0.692	0.846	0.0	0	0	2	13	0.0	بـ	mixed	GOD	11	False
ج ز ي	IV_PASS:IV	True	2	0		0.0	direct_object	0.4	0.0	0.0	1.0	0.0	0	0	0	2	0.0		mixed	GOD	2	True
ج ز ي	NOUN_ACTIVE_PART	True	1	0	predication	1.0	direct_object	0.333	1.0	1.0	1.0	0.0	0	0	0	1	0.0	عَن	mixed	GOD	1	True
ج ز ي	NOUN_CONCRETE	True	1	0	direct_object	1.0		0.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	1	True
ج ز ي	PV:I	True	4	0	predication	1.0	direct_object	0.538	0.0	0.0	1.0	0.0	0	0	0	4	0.0	بـ	mixed	GOD	4	True
ج س د	NOUN_CONCRETE	True	4	4	apposition	0.5		0.0	0.25	0.25	1.0	0.0	0	0	0	0	0.0		mixed	ABSTRACT_CONCEPT	4	True
ج س س	PV:V	True	1	1	conjoined	1.0	conjoined	1.0	1.0	1.0	1.0	0.0	0	0	0	1	1.0		human	BELIEVERS	1	True
ج س م	NOUN_CONCRETE	True	2	2	conjoined	0.5	idafa	1.0	0.0	0.0	0.5	0.5	0	0	0	0	0.0		human	HYPOCRITES	2	True
ج ع ل	CV:I	True	22	0	conjoined	0.667	direct_object	0.468	0.0	0.0	0.0	0.591	22	13	0	22	0.0	لـ	mixed	GOD	13	False
ج ع ل	IV:I	True	78	346	conjoined	0.611	direct_object	0.521	0.308	0.308	0.833	0.167	0	3	0	78	0.0	لـ	mixed	GOD	43	False
ج ع ل	IV:IV	True	1	0		0.0	adverbial	0.333	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	GOD	1	True
ج ع ل	NOUN_ACTIVE_PART	True	6	0	predication	0.571	direct_object	0.538	0.0	0.0	0.333	0.667	0	1	0	0	0.0		mixed	GOD	5	False
ج ع ل	PV:I	True	239	0	conjoined	0.8	direct_object	0.584	0.071	0.105	0.933	0.067	0	4	1	239	0.0	لـ	mixed	GOD	59	False
ج ف أ	NOUN_ABSTRACT	True	1	1	circumstantial	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ج ف ن	NOUN_CONCRETE	True	1	1	conjoined	1.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ج ف و	PV:VI	True	1	1		0.0	circumstantial	0.333	0.0	0.0	1.0	0.0	0	0	0	1	0.0	عَن			1	True
ج ل ب	CV:IV	True	1	2	conjoined	1.0	prep_complement	0.667	0.0	0.0	0.0	0.0	1	0	0	1	1.0	بـ	human	BELIEVERS	1	True
ج ل ب	NOUN_CONCRETE	True	1	0	prep_complement	1.0		0.0	0.0	0.0	0.0	1.0	0	0	0	0	0.0		human	BELIEVERS	1	True
ج ل د	CV:I	True	2	0		0.0	cognate_acc	0.5	0.0	0.0	0.0	0.0	2	0	0	2	0.0		human	HUMANS_GENERIC	1	True
ج ل د	GERUND_INSTANT	True	2	0	accusative_specification	0.5		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	1	True
ج ل د	NOUN_CONCRETE	True	9	13	conjoined	0.333	idafa	0.5	0.111	0.111	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	5	False
ج ل س	NOUN_TIME_PLACE	True	1	1	prep_complement	1.0		0.0	0.0	0.0	0.0	1.0	0	1	0	0	0.0				1	True
ج ل ل	GERUND	True	2	2	idafa	1.0	conjoined	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ج ل و	GERUND	True	1	0	direct_object	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	NATURE_CREATION	1	True
ج ل و	IV:II	True	1	0		0.0	direct_object	0.333	1.0	2.0	0.0	1.0	0	0	0	1	0.0	لـ	mixed	NATURE_CREATION	1	True
ج ل و	PV:II	True	1	0		0.0	adverbial	0.333	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	NATURE_CREATION	1	True
ج ل و	PV:V	True	2	5		0.0	adverbial	0.333	0.0	0.0	1.0	0.0	0	0	0	2	0.0	لـ	mixed	NATURE_CREATION	2	True
ج م ح	IV:I	True	1	1	circumstantial	0.5	subject	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0				1	True
ج م د	NOUN_ACTIVE_PART	True	1	1	direct_object	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ج م ع	CV:IV	True	2	0		0.0	direct_object	1.0	0.0	0.0	0.0	0.5	2	1	0	2	0.0		mixed	HUMANS_GENERIC	2	True
ج م ع	GERUND	True	5	0	accusative_specification	0.2	conjoined	0.333	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	5	False
ج م ع	IV:I	True	12	0	conjoined	0.333	direct_object	0.391	0.0	0.0	0.667	0.333	0	0	0	12	0.25	إِلَى	mixed	HUMANS_GENERIC	11	False
ج م ع	NOUN_ABSTRACT	True	79	125	circumstantial	0.628	conjoined	0.5	0.038	0.038	0.81	0.19	0	6	1	0	0.0		mixed	HUMANS_GENERIC	34	False
ج م ع	NOUN_ACTIVE_PART	True	4	0	predication	0.75	idafa	0.4	0.0	0.0	0.75	0.25	0	0	1	0	0.0		mixed	HUMANS_GENERIC	4	True
ج م ع	NOUN_CONCRETE	True	8	0	subject	0.75	idafa	1.0	0.5	0.5	0.75	0.25	0	0	0	0	0.0		mixed	HUMANS_GENERIC	6	False
ج م ع	NOUN_PASSIVE_PART	True	2	0	adjective	1.0	prep_complement	0.667	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	2	True
ج م ع	NOUN_PROP	True	3	0	idafa	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	3	True
ج م ع	PV:I	True	9	0	conjoined	0.5	direct_object	0.389	0.0	0.0	0.889	0.111	0	1	0	9	0.222	لـ	mixed	HUMANS_GENERIC	8	False
ج م ع	PV:IV	True	2	0	conjoined	1.0	circumstantial	0.333	0.0	0.0	1.0	0.0	0	0	0	2	0.0		mixed	HUMANS_GENERIC	1	True
ج م ع	PV:VIII	True	2	0		0.0	prep_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	2	0.0	عَلَى	mixed	HUMANS_GENERIC	2	True
ج م ع	PV_PASS:I	True	1	0		0.0	subject	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	HUMANS_GENERIC	1	True
ج م ل	ADJ_QUALIT	True	7	0	adjective	1.0		0.0	0.0	0.0	0.571	0.429	0	0	0	0	0.0				5	False
ج م ل	GERUND	True	1	0		0.0	adverbial	0.4	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ج م ل	NOUN_ABSTRACT	True	1	0	circumstantial	1.0	adjective	1.0	0.0	0.0	0.0	1.0	0	0	0	0	0.0				1	True
ج م ل	NOUN_CONCRETE	True	2	11	predication	0.5	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				2	True
ج م م	ADJ_QUALIT	True	1	1	adjective	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ج ن ب	CV:I	True	1	0	conjoined	1.0	direct_object	0.5	0.0	0.0	0.0	1.0	1	1	0	1	0.0		mixed	HUMANS_GENERIC	1	True
ج ن ب	CV:VIII	True	5	0	conjoined	1.0	direct_object	0.625	0.0	0.0	0.0	0.0	5	0	0	5	0.0	مِن	mixed	HUMANS_GENERIC	4	False
ج ن ب	IV:II	True	1	0		0.0	direct_object	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	HUMANS_GENERIC	1	True
ج ن ب	IV:V	True	1	0		0.0	direct_object	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	HUMANS_GENERIC	1	True
ج ن ب	IV:VIII	True	3	0		0.0	direct_object	0.667	0.0	0.0	1.0	0.0	0	0	0	3	0.0		mixed	HUMANS_GENERIC	3	True
ج ن ب	NOUN_ABSTRACT	True	17	0	prep_complement	0.556	idafa	0.636	0.118	0.176	0.941	0.059	0	0	0	0	0.0		mixed	HUMANS_GENERIC	11	False
ج ن ب	NOUN_CONCRETE	True	4	32	conjoined	0.4		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	4	True
ج ن ب	PV:VIII	True	1	0		0.0	clausal_complement	0.333	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	HUMANS_GENERIC	1	True
ج ن ح	CV:I	True	1	0		0.0	conjoined	0.5	0.0	0.0	0.0	0.0	1	0	0	1	0.0	لـ	mixed	HUMANS_GENERIC	1	True
ج ن ح	NOUN_ABSTRACT	True	27	34	particle_complement	0.593	prep_complement	0.667	0.926	0.926	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	8	False
ج ن ح	NOUN_CONCRETE	True	5	0	direct_object	0.4	adjective	0.5	0.2	0.2	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	5	False
ج ن ح	PV:I	True	1	0		0.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0	لـ	mixed	HUMANS_GENERIC	1	True
ج ن د	NOUN_CONCRETE	True	2	0	direct_object	0.5	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	SPECIFIC_PERSON	1	True
ج ن د	NOUN_RELATIVE	True	27	29	conjoined	0.37	prep_complement	0.304	0.185	0.185	0.852	0.111	0	1	1	0	0.0		human	SPECIFIC_PERSON	17	False
ج ن ف	GERUND	True	1	2	direct_object	1.0	conjoined	1.0	0.0	0.0	0.0	0.0	0	0	1	0	0.0				1	True
ج ن ف	NOUN_ACTIVE_PART	True	1	0	idafa	1.0	prep_complement	1.0	0.0	0.0	0.0	0.0	0	0	1	0	0.0				1	True
ج ن ن	NOUN_CONCRETE	True	182	200	direct_object	0.312	conjoined	0.242	0.044	0.044	0.896	0.099	0	6	1	0	0.0		mixed	HUMANS_GENERIC	70	False
ج ن ن	NOUN_PASSIVE_PART	True	11	0	predication	0.357	predication	0.5	0.273	0.273	0.273	0.727	0	0	0	0	0.0		mixed	HUMANS_GENERIC	9	False
ج ن ن	NOUN_RELATIVE	True	7	0	conjoined	0.75		0.0	0.429	0.429	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	5	False
ج ن ن	PV:I	True	1	0		0.0	prep_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0	عَلَى	mixed	HUMANS_GENERIC	1	True
ج ن ي	ADJ_QUALIT	True	1	2	adjective	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ج ن ي	NOUN_ABSTRACT	True	1	0	conjoined	1.0	idafa	0.5	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ج ه د	CV:III	True	7	0	conjoined	1.0	prep_complement	0.385	0.0	0.0	0.0	0.143	7	1	0	7	0.4	فِي	human	BELIEVERS	5	False
ج ه د	GERUND	True	10	0	cognate_acc	0.6	idafa	0.6	0.1	0.2	0.8	0.2	0	0	0	0	0.0		human	BELIEVERS	9	False
ج ه د	IV:III	True	5	0	adjective	0.333	prep_complement	0.889	0.0	0.0	1.0	0.0	0	0	0	5	1.0	بـ	human	BELIEVERS	4	False
ج ه د	NOUN_ACTIVE_PART	True	4	0	direct_object	0.75	prep_complement	0.75	0.25	0.25	1.0	0.0	0	0	0	0	0.0		human	BELIEVERS	2	True
